condition,subject,trial,su,rotation,rt,mt,ep
blocked,1501,1,0.0,0.0,433,121,-1.68
blocked,1501,2,26.78,0.0,396,87,-1.58
blocked,1501,3,0.0,0.0,496,79,-1.46
blocked,1501,4,0.0,0.0,421,121,-1.59
blocked,1501,5,0.0,0.0,450,113,-1.55
blocked,1501,6,0.0,0.0,492,104,-1.56
blocked,1501,7,0.0,0.0,434,112,-1.59
blocked,1501,8,0.0,0.0,433,100,-1.57
blocked,1501,9,26.78,0.0,425,108,-1.61
blocked,1501,10,26.78,0.0,463,92,-1.51
blocked,1501,11,26.78,0.0,487,87,-1.61
blocked,1501,12,26.78,0.0,546,120,-1.68
blocked,1501,13,26.78,0.0,384,104,-1.56
blocked,1501,14,0.0,0.0,413,121,-1.59
blocked,1501,15,0.0,0.0,342,112,-1.53
blocked,1501,16,0.0,0.0,384,100,-1.52
blocked,1501,17,0.0,0.0,412,108,-1.57
blocked,1501,18,26.78,0.0,346,100,-1.59
blocked,1501,19,0.0,0.0,333,100,-1.58
blocked,1501,20,26.78,0.0,300,83,-1.5
blocked,1501,21,0.0,0.0,413,112,-1.6
blocked,1501,22,0.0,0.0,363,91,-1.54
blocked,1501,23,26.78,0.0,384,112,-1.61
blocked,1501,24,26.78,0.0,321,92,-1.6
blocked,1501,25,0.0,0.0,321,104,-1.65
blocked,1501,26,26.78,0.0,362,134,-1.54
blocked,1501,27,26.78,0.0,383,142,-1.55
blocked,1501,28,0.0,0.0,396,150,-1.61
blocked,1501,29,0.0,0.0,363,162,-1.51
blocked,1501,30,0.0,0.26,463,108,-1.8
blocked,1501,31,0.0,0.26,383,150,-1.88
blocked,1501,32,0.0,0.26,412,155,-1.85
blocked,1501,33,0.0,0.26,496,142,-1.85
blocked,1501,34,0.0,0.26,467,129,-1.74
blocked,1501,35,0.0,0.26,454,142,-1.8
blocked,1501,36,0.0,0.26,446,142,-1.75
blocked,1501,37,0.0,0.26,413,175,-1.8
blocked,1501,38,0.0,0.26,484,162,-1.81
blocked,1501,39,0.0,0.26,363,154,-1.8
blocked,1501,40,0.0,0.26,476,129,-1.76
blocked,1501,41,0.0,0.26,412,134,-1.84
blocked,1501,42,0.0,0.26,371,134,-1.79
blocked,1501,43,0.0,0.26,513,129,-1.86
blocked,1501,44,0.0,0.26,525,133,-1.78
blocked,1501,45,0.0,0.26,450,142,-1.86
blocked,1501,46,0.0,0.26,462,142,-1.78
blocked,1501,47,0.0,0.26,534,129,-1.82
blocked,1501,48,0.0,0.26,609,170,-1.75
blocked,1501,49,0.0,0.26,404,121,-1.81
blocked,1501,50,0.0,0.26,463,154,-1.84
blocked,1501,51,0.0,0.26,363,141,-1.78
blocked,1501,52,0.0,0.26,483,154,-1.83
blocked,1501,53,0.0,0.26,404,129,-1.73
blocked,1501,54,0.0,0.26,412,142,-1.78
blocked,1501,55,0.0,0.26,504,154,-1.74
blocked,1501,56,0.0,0.26,504,138,-1.87
blocked,1501,57,0.0,0.26,463,154,-1.79
blocked,1501,58,0.0,0.26,471,121,-1.8
blocked,1501,59,0.0,0.26,354,150,-1.73
blocked,1501,60,0.0,0.26,366,138,-1.76
blocked,1501,61,0.0,0.26,334,141,-1.74
blocked,1501,62,0.0,0.26,454,151,-1.81
blocked,1501,63,0.0,0.26,425,150,-1.83
blocked,1501,64,0.0,0.26,471,154,-1.82
blocked,1501,65,0.0,0.26,400,171,-1.85
blocked,1501,66,0.0,0.26,505,208,-1.81
blocked,1501,67,0.0,0.26,483,179,-1.85
blocked,1501,68,0.0,0.26,495,180,-1.83
blocked,1501,69,0.0,0.26,362,192,-1.74
blocked,1501,70,0.0,0.26,445,213,-1.88
blocked,1501,71,0.0,0.26,512,192,-1.84
blocked,1501,72,0.0,0.26,433,212,-1.8
blocked,1501,73,0.0,0.26,445,192,-1.87
blocked,1501,74,0.0,0.26,454,158,-1.84
blocked,1501,75,0.0,0.26,391,171,-1.79
blocked,1501,76,0.0,0.26,383,171,-1.8
blocked,1501,77,0.0,0.26,362,163,-1.72
blocked,1501,78,0.0,0.26,471,204,-1.86
blocked,1501,79,0.0,0.26,442,162,-1.84
blocked,1501,80,0.0,0.26,467,208,-1.77
blocked,1501,81,0.0,0.26,384,150,-1.83
blocked,1501,82,0.0,0.26,333,162,-1.86
blocked,1501,83,0.0,0.26,363,171,-1.85
blocked,1501,84,0.0,0.26,487,158,-1.77
blocked,1501,85,0.0,0.26,404,209,-1.74
blocked,1501,86,0.0,0.26,516,200,-1.8
blocked,1501,87,0.0,0.26,446,191,-1.84
blocked,1501,88,0.0,0.26,559,229,-1.9
blocked,1501,89,0.0,0.26,475,200,-1.85
blocked,1501,90,0.0,0.26,384,162,-1.75
blocked,1501,91,0.0,0.26,412,200,-1.8
blocked,1501,92,0.0,0.26,350,150,-1.8
blocked,1501,93,0.0,0.26,396,220,-1.82
blocked,1501,94,0.0,0.26,454,209,-1.83
blocked,1501,95,0.0,0.26,525,191,-1.85
blocked,1501,96,0.0,0.26,391,142,-1.71
blocked,1501,97,0.0,0.26,396,179,-1.85
blocked,1501,98,0.0,0.26,525,205,-1.88
blocked,1501,99,0.0,0.26,542,183,-1.89
blocked,1501,100,0.0,0.26,433,171,-1.85
blocked,1501,101,0.0,0.26,425,150,-1.76
blocked,1501,102,0.0,0.26,759,171,-1.76
blocked,1501,103,0.0,0.26,375,158,-1.83
blocked,1501,104,0.0,0.26,467,171,-1.72
blocked,1501,105,0.0,0.26,321,171,-1.86
blocked,1501,106,0.0,0.26,346,221,-1.79
blocked,1501,107,0.0,0.26,434,158,-1.82
blocked,1501,108,0.0,0.26,516,229,-1.79
blocked,1501,109,0.0,0.26,496,221,-1.8
blocked,1501,110,0.0,0.26,554,204,-1.86
blocked,1501,111,0.0,0.26,504,192,-1.85
blocked,1501,112,0.0,0.26,517,220,-1.83
blocked,1501,113,0.0,0.26,425,150,-1.85
blocked,1501,114,0.0,0.26,542,221,-1.86
blocked,1501,115,0.0,0.26,546,212,-1.88
blocked,1501,116,0.0,0.26,488,250,-1.89
blocked,1501,117,0.0,0.26,462,221,-1.83
blocked,1501,118,0.0,0.26,504,242,-1.81
blocked,1501,119,0.0,0.26,375,171,-1.85
blocked,1501,120,0.0,0.26,463,221,-1.84
blocked,1501,121,0.0,0.26,483,221,-1.79
blocked,1501,122,0.0,0.26,454,275,-1.78
blocked,1501,123,0.0,0.26,470,221,-1.9
blocked,1501,124,0.0,0.26,496,263,-1.81
blocked,1501,125,0.0,0.26,474,200,-1.87
blocked,1501,126,0.0,0.26,541,263,-1.85
blocked,1501,127,0.0,0.26,645,280,-1.75
blocked,1501,128,0.0,0.26,633,233,-1.8
blocked,1501,129,0.0,0.26,434,212,-1.85
blocked,1501,130,0.0,0.0,475,183,-1.58
blocked,1501,131,0.0,0.0,617,208,-1.48
blocked,1501,132,0.0,0.0,504,204,-1.51
blocked,1501,133,0.0,0.0,504,191,-1.54
blocked,1501,134,0.0,0.0,596,171,-1.57
blocked,1501,135,0.0,0.0,596,192,-1.6
blocked,1501,136,0.0,0.0,446,192,-1.6
blocked,1501,137,0.0,0.0,483,150,-1.59
blocked,1501,138,0.0,0.0,583,154,-1.64
blocked,1501,139,0.0,0.0,504,200,-1.58
blocked,1501,140,0.0,0.0,446,171,-1.55
blocked,1501,141,0.0,0.0,404,200,-1.58
blocked,1501,142,0.0,0.0,525,220,-1.61
blocked,1501,143,0.0,0.0,363,220,-1.58
blocked,1501,144,0.0,0.0,375,208,-1.5
blocked,1501,145,0.0,0.0,433,192,-1.54
blocked,1501,146,0.0,0.0,363,191,-1.57
blocked,1501,147,0.0,0.0,413,200,-1.61
blocked,1501,148,0.0,0.0,392,212,-1.59
blocked,1501,149,0.0,0.0,412,192,-1.56
blocked,1501,150,0.0,0.0,404,171,-1.57
blocked,1501,151,0.0,0.0,405,200,-1.58
blocked,1501,152,0.0,0.0,391,163,-1.6
blocked,1501,153,0.0,0.0,554,200,-1.63
blocked,1501,154,0.0,0.0,454,171,-1.59
blocked,1501,155,0.0,0.0,255,212,-1.56
blocked,1501,156,0.0,0.0,384,170,-1.56
