condition,subject,trial,state,t,x,y
blocked,337,1,state_init,13322.0,116.0739656903691,863.2154756886633
blocked,337,1,state_init,13331.0,115.68950376844231,862.1931347496801
blocked,337,1,state_init,13340.0,115.54657741273718,861.8022143502346
blocked,337,1,state_init,13348.0,115.50929021126541,861.6956800104665
blocked,337,1,state_init,13356.0,115.49081285919846,861.634964160975
blocked,337,1,state_init,13364.0,115.48777288353705,861.6274547434315
blocked,337,1,state_init,13372.0,115.48853287745249,861.6279406469196
blocked,337,1,state_init,13380.0,115.48630039532611,861.6257540812231
blocked,337,1,state_init,13388.0,115.48164543259463,861.6248043607691
blocked,337,1,state_init,13397.0,115.48482790711518,861.6224411028951
blocked,337,1,state_init,13406.0,115.4830229215662,861.6252129614295
blocked,337,1,state_init,13414.0,115.4825954249888,861.6202545371985
blocked,337,1,state_init,13423.0,115.48169293221423,861.6197686337105
blocked,337,1,state_init,13431.0,115.47984044704566,861.6189845621728
blocked,337,1,state_init,13440.0,115.47984044704566,861.61936003305
blocked,337,1,state_init,13448.0,115.4793179512289,861.6185649182513
blocked,337,1,state_init,13456.0,115.47784546301779,861.6152077668789
blocked,337,1,state_init,13464.0,115.47917545236976,861.6153513292732
blocked,337,1,state_init,13472.0,115.47827295959519,861.6127782494384
blocked,337,1,state_init,13480.0,115.47613547670835,861.6089904108834
blocked,337,1,state_init,13489.0,115.47570798013095,861.6083499017399
blocked,337,1,state_init,13497.0,115.47504298545505,861.6047166688402
blocked,337,1,state_init,13506.0,115.47219300827237,861.6033583477257
blocked,337,1,state_init,13514.0,115.4722880075119,861.6021325457443
blocked,337,1,state_init,13522.0,115.47200300979364,861.601514123123
blocked,337,1,state_init,13530.0,115.4701505246249,861.5978588037011
blocked,337,1,state_init,13538.0,115.46848803793506,861.5930439418645
blocked,337,1,state_init,13547.0,115.46844053831546,861.5930770716477
blocked,337,1,state_init,13555.0,115.4685830371746,861.5898634826696
blocked,337,1,state_init,13564.0,115.46715804858326,861.586373812164
blocked,337,1,state_init,13573.0,115.46654055352712,861.5878204793672
blocked,337,1,state_init,13581.0,115.46464056873862,861.5872572730515
blocked,337,1,state_init,13589.0,115.46554306151319,861.5878756956727
blocked,337,1,state_init,13597.0,115.46573305999192,861.5874781382734
blocked,337,1,state_init,13605.0,115.46516306455555,861.5869480617409
blocked,337,1,state_init,13614.0,115.46587555885105,861.5882732530721
blocked,337,1,state_init,13622.0,115.5528948621585,861.7575774888951
blocked,337,1,state_init,13630.0,115.58514710394115,862.1542956004147
blocked,337,1,state_init,13639.0,115.47860545693322,862.7127201841249
blocked,337,1,state_init,13647.0,115.38232372778259,863.4000196247952
blocked,337,1,state_init,13656.0,115.31135929593682,864.1372125190856
blocked,337,1,state_init,13664.0,115.2292799530793,864.8664432221276
blocked,337,1,state_init,13672.0,115.13660819502644,865.553046937349
blocked,337,1,state_init,13680.0,115.03533900580629,866.1416306671053
blocked,337,1,state_init,13688.0,114.94109976030313,866.6482292265042
blocked,337,1,state_init,13697.0,114.88229523110317,867.0009951588721
blocked,337,1,state_init,13705.0,114.8430605452233,867.2094698417935
blocked,337,1,state_init,13713.0,114.82130571939643,867.3956592238283
blocked,337,1,state_init,13721.0,114.81494077035535,867.5439370905294
blocked,337,1,state_init,13730.0,114.80140337873831,867.7855084269477
blocked,337,1,state_init,13738.0,114.78648849814954,868.1156798471184
blocked,337,1,state_init,13747.0,114.7846360129808,868.5657369097189
blocked,337,1,state_init,13756.0,114.78316352476986,869.158660641085
blocked,337,1,state_init,13764.0,114.79674841600666,869.9098453471807
blocked,337,1,state_init,13772.0,114.90129507898689,870.7094326666488
blocked,337,1,state_init,13781.0,115.09689851294956,871.364794996237
blocked,337,1,state_init,13789.0,115.27492708761986,871.9662330819062
blocked,337,1,state_init,13797.0,115.40260606539834,872.4926211651845
blocked,337,1,state_init,13806.0,115.52995254583897,873.0608300782236
blocked,337,1,state_init,13814.0,115.56852223704277,873.83777871245
blocked,337,1,state_init,13823.0,115.56362977621279,874.114776830456
blocked,337,1,state_init,13831.0,115.58932707047546,874.7249943086942
blocked,337,1,state_init,13839.0,115.58733208644776,875.5150071207944
blocked,337,1,state_init,13847.0,115.54377493517427,876.5132847938551
blocked,337,1,state_init,13855.0,115.45737312692313,877.7518417417862
blocked,337,1,state_init,13864.0,115.3619938905469,878.9053103629924
blocked,337,1,state_init,13873.0,115.2511772777653,880.0348924104537
blocked,337,1,state_init,13881.0,115.14796060413704,881.1577049388646
blocked,337,1,state_init,13889.0,115.04455393202988,881.9744976591162
blocked,337,1,state_init,13897.0,114.964992069017,882.4661105132114
blocked,337,1,state_init,13905.0,114.91962993219454,882.7647644662214
blocked,337,1,state_init,13914.0,114.8916526561859,882.9070458421489
blocked,337,1,state_init,13922.0,114.85469795205199,883.0602158735144
blocked,337,1,state_init,13930.0,114.81717325248172,883.1655906708678
blocked,337,1,state_init,13939.0,114.79518092855636,883.2489010325563
blocked,337,1,state_init,13948.0,114.7839710183049,883.334088748631
blocked,337,1,state_init,13956.0,114.77447109436304,883.4683858467879
blocked,337,1,state_init,13964.0,114.78473101222033,883.6261940478126
blocked,337,1,state_init,13972.0,114.80810082511726,883.7069092431443
blocked,337,1,state_init,13980.0,114.8454355262088,883.7504749081578
blocked,337,1,state_init,13988.0,114.88927767520039,883.7872931406432
blocked,337,1,state_init,13997.0,114.92580488275672,883.8215935095994
blocked,337,1,state_init,14005.0,114.96114459982056,883.856412911827
blocked,337,1,state_init,14013.0,115.01667165526061,883.9283376713282
blocked,337,1,state_init,14022.0,115.06260378751944,883.9949506222437
blocked,337,1,state_init,14030.0,115.08706609166967,884.059310747896
blocked,337,1,state_init,14039.0,115.10720593042646,884.1000162082863
blocked,337,1,state_init,14047.0,115.14914809462971,884.1753422922044
blocked,337,1,state_init,14056.0,115.20933011280141,884.2754494540161
blocked,337,1,state_init,14064.0,115.27620957735206,884.3684999719893
blocked,337,1,state_init,14072.0,115.3354891027492,884.4926924862457
blocked,337,1,state_init,14080.0,115.36926133236256,884.6334167623588
blocked,337,1,state_init,14088.0,115.3987110965823,884.7975527519902
blocked,337,1,state_init,14097.0,115.4212734159442,884.9921570989784
blocked,337,1,state_init,14106.0,115.44934569119238,885.1796606290832
blocked,337,1,state_init,14114.0,115.4723355071315,885.3108214410896
blocked,337,1,state_init,14122.0,115.4959428181271,885.3889525133255
blocked,337,1,state_init,14130.0,115.50544274206896,885.4182392417453
blocked,337,1,state_init,14138.0,115.50815022039234,885.4248983281846
blocked,337,1,state_init,14147.0,115.5079602219136,885.4299892715485
blocked,337,1,state_init,14155.0,115.5064877337025,885.4225792433548
blocked,337,1,state_init,14163.0,115.5071527283784,885.4224467242217
blocked,337,1,state_init,14171.0,115.5064877337025,885.4228001085767
blocked,337,1,state_init,14181.0,115.50568024016746,885.4193325245935
blocked,337,1,state_init,14189.0,115.5055852409281,885.4177975113014
blocked,337,1,state_init,14197.0,115.506250235604,885.4173226510745
blocked,337,1,state_init,14206.0,115.50425525157613,885.4142857542738
blocked,337,1,state_init,14214.0,115.5038277549989,885.4113924198673
blocked,337,1,state_init,14222.0,115.50292526222432,885.4086205613329
blocked,337,1,state_init,14230.0,115.50116777629512,885.4068978126021
blocked,337,1,state_init,14238.0,115.50026528352055,885.403916132107
blocked,337,1,state_init,14247.0,115.49556282116947,885.3996313468028
blocked,337,1,state_init,14256.0,115.4959428181271,885.3959760273808
blocked,337,1,state_init,14264.0,115.49670281204237,885.391393074027
blocked,337,1,state_init,14273.0,115.49627531546497,885.3904654400953
blocked,337,1,state_init,14281.0,115.4955153215497,885.3888752104978
blocked,337,1,state_init,14289.0,115.49238034664893,885.3864346497961
blocked,337,1,state_init,14297.0,115.49252284550806,885.3819952588366
blocked,337,1,state_init,14305.0,115.48943537022689,885.3813105766488
blocked,337,1,state_init,14314.0,115.49000536566342,885.3779534252765
