date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-10,mis_rep,1.3,0,30.0,1.0,0.0,2001,876,-0.78
2025-07-10,mis_rep,1.3,1,90.0,1.0,0.0,2011,619,0.08
2025-07-10,mis_rep,1.3,2,0.0,1.0,0.0,2001,650,-1.53
2025-07-10,mis_rep,1.3,3,150.0,1.0,0.0,2010,923,1.14
2025-07-10,mis_rep,1.3,4,30.0,1.0,0.0,2003,580,-0.9
2025-07-10,mis_rep,1.3,5,-60.0,1.0,0.0,2006,848,-2.67
2025-07-10,mis_rep,1.3,6,-30.0,1.0,0.0,2002,706,-2.12
2025-07-10,mis_rep,1.3,7,60.0,1.0,0.0,2001,653,-0.41
2025-07-10,mis_rep,1.3,8,60.0,1.0,0.0,2010,808,-0.47
2025-07-10,mis_rep,1.3,9,60.0,1.0,0.0,2009,779,-0.63
2025-07-10,mis_rep,1.3,10,-120.0,1.0,0.0,2002,649,2.82
2025-07-10,mis_rep,1.3,11,0.0,1.0,0.0,2006,780,-1.48
2025-07-10,mis_rep,1.3,12,90.0,1.0,0.0,2002,758,0.12
2025-07-10,mis_rep,1.3,13,-90.0,1.0,0.0,2004,874,-3.05
2025-07-10,mis_rep,1.3,14,150.0,1.0,0.0,2005,851,0.96
2025-07-10,mis_rep,1.3,15,30.0,1.0,0.0,2007,593,-0.82
2025-07-10,mis_rep,1.3,16,-90.0,1.0,0.0,2007,630,-3.11
2025-07-10,mis_rep,1.3,17,-150.0,1.0,0.0,2007,965,2.23
2025-07-10,mis_rep,1.3,18,-60.0,1.0,0.0,2004,640,-2.6
2025-07-10,mis_rep,1.3,19,-150.0,1.0,0.0,2003,735,2.4
2025-07-10,mis_rep,1.3,20,150.0,1.0,0.0,2005,755,0.98
2025-07-10,mis_rep,1.3,21,-90.0,1.0,0.0,2002,644,-3.13
2025-07-10,mis_rep,1.3,22,-120.0,1.0,0.0,2002,686,2.73
2025-07-10,mis_rep,1.3,23,-30.0,1.0,0.0,2003,742,-2.2
2025-07-10,mis_rep,1.3,24,0.0,1.0,0.0,2012,666,-1.39
2025-07-10,mis_rep,1.3,25,-60.0,1.0,0.0,2006,758,-2.6
2025-07-10,mis_rep,1.3,26,90.0,1.0,0.0,2011,628,-0.02
2025-07-10,mis_rep,1.3,27,120.0,1.0,0.0,2004,729,0.51
2025-07-10,mis_rep,1.3,28,120.0,1.0,0.0,2007,705,0.58
2025-07-10,mis_rep,1.3,29,-30.0,1.0,0.0,2007,651,-2.11
2025-07-10,mis_rep,1.3,30,-120.0,1.0,0.0,2009,674,2.69
2025-07-10,mis_rep,1.3,31,120.0,1.0,0.0,2009,774,0.46
2025-07-10,mis_rep,1.3,32,-150.0,1.0,0.0,2004,689,2.21
2025-07-10,mis_rep,1.3,33,-60.0,1.0,0.0,2003,627,-2.78
2025-07-10,mis_rep,1.3,34,-150.0,1.0,0.0,2009,631,2.27
2025-07-10,mis_rep,1.3,35,150.0,1.0,0.0,2002,746,1.03
2025-07-10,mis_rep,1.3,36,-60.0,1.0,0.0,2007,711,-2.64
2025-07-10,mis_rep,1.3,37,-120.0,1.0,0.0,2004,647,2.72
2025-07-10,mis_rep,1.3,38,-150.0,1.0,0.0,2004,681,2.34
2025-07-10,mis_rep,1.3,39,-60.0,1.0,0.0,2001,646,-2.55
2025-07-10,mis_rep,1.3,40,-30.0,1.0,0.0,2003,570,-2.06
2025-07-10,mis_rep,1.3,41,-120.0,1.0,0.0,2002,641,2.68
2025-07-10,mis_rep,1.3,42,120.0,1.0,0.0,2007,793,0.6
2025-07-10,mis_rep,1.3,43,150.0,1.0,0.0,2008,847,1.13
2025-07-10,mis_rep,1.3,44,0.0,1.0,0.0,2007,626,-1.42
