date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-08-18,mis_rep,19,0,120.0,1.0,0.0,2001,1721,0.48
2025-08-18,mis_rep,19,1,-30.0,1.0,0.0,2010,485,-1.96
2025-08-18,mis_rep,19,2,90.0,1.0,0.0,2005,493,0.1
2025-08-18,mis_rep,19,3,-120.0,1.0,0.0,2005,381,2.94
2025-08-18,mis_rep,19,4,120.0,1.0,0.0,2008,528,0.65
2025-08-18,mis_rep,19,5,-150.0,1.0,0.0,2008,1053,2.32
2025-08-18,mis_rep,19,6,-90.0,1.0,0.0,2004,598,-3.04
2025-08-18,mis_rep,19,7,-30.0,1.0,0.0,2012,616,-2.04
2025-08-18,mis_rep,19,8,-60.0,1.0,0.0,2012,568,-2.57
2025-08-18,mis_rep,19,9,-60.0,1.0,0.0,2002,608,-2.6
2025-08-18,mis_rep,19,10,-120.0,1.0,0.0,2003,774,2.75
2025-08-18,mis_rep,19,11,0.0,1.0,0.0,2005,919,-1.54
2025-08-18,mis_rep,19,12,60.0,1.0,0.0,2009,775,-0.36
2025-08-18,mis_rep,19,13,60.0,1.0,0.0,2001,2469,-0.46
2025-08-18,mis_rep,19,14,30.0,1.0,0.0,2011,3223,-1.07
2025-08-18,mis_rep,19,15,-90.0,1.0,0.0,2002,919,3.12
2025-08-18,mis_rep,19,16,90.0,1.0,0.0,2009,2046,0.02
2025-08-18,mis_rep,19,17,0.0,1.0,0.0,2007,1193,-1.58
2025-08-18,mis_rep,19,18,-150.0,1.0,0.0,2008,1333,2.17
2025-08-18,mis_rep,19,19,30.0,1.0,0.0,2010,2243,-1.06
2025-08-18,mis_rep,19,20,150.0,1.0,0.0,2005,1328,1.04
2025-08-18,mis_rep,19,21,-60.0,1.0,0.0,2008,1344,-2.61
2025-08-18,mis_rep,19,22,-30.0,1.0,0.0,2008,1136,-2.09
2025-08-18,mis_rep,19,23,120.0,1.0,0.0,2007,1141,0.55
2025-08-18,mis_rep,19,24,150.0,1.0,0.0,2006,1240,1.06
2025-08-18,mis_rep,19,25,90.0,1.0,0.0,2010,1039,-0.02
2025-08-18,mis_rep,19,26,0.0,1.0,0.0,2002,1124,-1.59
2025-08-18,mis_rep,19,27,-120.0,1.0,0.0,2005,942,2.71
2025-08-18,mis_rep,19,28,-90.0,1.0,0.0,2003,1054,3.14
2025-08-18,mis_rep,19,29,30.0,1.0,0.0,2003,1237,-1.02
2025-08-18,mis_rep,19,30,-150.0,1.0,0.0,2006,1136,2.11
