date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-08-19,mis_rep,11.4,0,120.0,1.0,0.0,2001,874,0.43
2025-08-19,mis_rep,11.4,1,60.0,1.0,0.0,2010,799,-0.5
2025-08-19,mis_rep,11.4,2,-60.0,1.0,0.0,2003,742,-2.64
2025-08-19,mis_rep,11.4,3,-120.0,1.0,0.0,2001,729,2.65
2025-08-19,mis_rep,11.4,4,0.0,1.0,0.0,2007,787,-1.43
2025-08-19,mis_rep,11.4,5,-60.0,1.0,0.0,2005,745,-2.56
2025-08-19,mis_rep,11.4,6,-150.0,1.0,0.0,2011,726,2.16
2025-08-19,mis_rep,11.4,7,-150.0,1.0,0.0,2005,728,2.11
2025-08-19,mis_rep,11.4,8,-30.0,1.0,0.0,2001,836,-2.08
2025-08-19,mis_rep,11.4,9,30.0,1.0,0.0,2007,796,-0.87
2025-08-19,mis_rep,11.4,10,-150.0,1.0,0.0,2011,633,2.13
2025-08-19,mis_rep,11.4,11,-90.0,1.0,0.0,2006,688,-3.03
2025-08-19,mis_rep,11.4,12,-60.0,1.0,0.0,2007,701,-2.57
2025-08-19,mis_rep,11.4,13,90.0,1.0,0.0,2004,775,0.08
2025-08-19,mis_rep,11.4,14,30.0,1.0,0.0,2004,871,-1.01
2025-08-19,mis_rep,11.4,15,0.0,1.0,0.0,2007,793,-1.5
2025-08-19,mis_rep,11.4,16,90.0,1.0,0.0,2003,718,-0.17
2025-08-19,mis_rep,11.4,17,-120.0,1.0,0.0,2002,657,2.6
2025-08-19,mis_rep,11.4,18,150.0,1.0,0.0,2005,725,1.04
2025-08-19,mis_rep,11.4,19,-90.0,1.0,0.0,2008,800,-3.02
2025-08-19,mis_rep,11.4,20,30.0,1.0,0.0,2005,680,-0.9
2025-08-19,mis_rep,11.4,21,150.0,1.0,0.0,2003,762,1.19
2025-08-19,mis_rep,11.4,22,-120.0,1.0,0.0,2009,750,2.66
2025-08-19,mis_rep,11.4,23,-30.0,1.0,0.0,2008,747,-2.09
2025-08-19,mis_rep,11.4,24,90.0,1.0,0.0,2001,767,0.0
2025-08-19,mis_rep,11.4,25,60.0,1.0,0.0,2007,839,-0.49
2025-08-19,mis_rep,11.4,26,120.0,1.0,0.0,2002,842,0.59
2025-08-19,mis_rep,11.4,27,150.0,1.0,0.0,2001,791,1.04
2025-08-19,mis_rep,11.4,28,-30.0,1.0,0.0,2001,847,-2.13
2025-08-19,mis_rep,11.4,29,60.0,1.0,0.0,2005,822,-0.59
2025-08-19,mis_rep,11.4,30,-90.0,1.0,0.0,2006,742,-3.1
2025-08-19,mis_rep,11.4,31,120.0,1.0,0.0,2005,724,0.47
2025-08-19,mis_rep,11.4,32,0.0,1.0,0.0,2003,706,-1.48
2025-08-19,mis_rep,11.4,33,0.0,1.0,0.0,2006,855,-1.55
2025-08-19,mis_rep,11.4,34,-30.0,1.0,0.0,2010,700,-2.15
2025-08-19,mis_rep,11.4,35,-120.0,1.0,0.0,2010,696,2.55
2025-08-19,mis_rep,11.4,36,-150.0,1.0,0.0,2002,778,2.14
2025-08-19,mis_rep,11.4,37,150.0,1.0,0.0,2010,724,0.89
2025-08-19,mis_rep,11.4,38,-90.0,1.0,0.0,2004,792,-3.06
2025-08-19,mis_rep,11.4,39,0.0,1.0,0.0,2004,740,-1.55
2025-08-19,mis_rep,11.4,40,0.0,1.0,0.0,2006,815,-1.55
2025-08-19,mis_rep,11.4,41,120.0,1.0,0.0,2009,966,0.5
2025-08-19,mis_rep,11.4,42,60.0,1.0,0.0,2009,810,-0.58
