date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-28,mis_rep,8.4,0,-90.0,1.0,0.0,2009,432,-2.89
2025-07-28,mis_rep,8.4,1,90.0,1.0,0.0,2004,387,0.14
2025-07-28,mis_rep,8.4,2,30.0,1.0,0.0,2009,449,-0.92
2025-07-28,mis_rep,8.4,3,-150.0,1.0,0.0,2001,420,2.11
2025-07-28,mis_rep,8.4,4,-90.0,1.0,0.0,2002,432,-3.07
2025-07-28,mis_rep,8.4,5,-30.0,1.0,0.0,2010,414,-2.05
2025-07-28,mis_rep,8.4,6,-60.0,1.0,0.0,2008,400,-2.48
2025-07-28,mis_rep,8.4,7,60.0,1.0,0.0,2006,387,-0.54
2025-07-28,mis_rep,8.4,8,-150.0,1.0,0.0,2008,427,2.2
2025-07-28,mis_rep,8.4,9,-30.0,1.0,0.0,2007,431,-1.99
2025-07-28,mis_rep,8.4,10,90.0,1.0,0.0,2011,401,0.07
2025-07-28,mis_rep,8.4,11,30.0,1.0,0.0,2005,433,-1.13
2025-07-28,mis_rep,8.4,12,0.0,1.0,0.0,2006,454,-1.51
2025-07-28,mis_rep,8.4,13,150.0,1.0,0.0,2006,423,0.88
2025-07-28,mis_rep,8.4,14,-60.0,1.0,0.0,2006,423,-2.57
2025-07-28,mis_rep,8.4,15,150.0,1.0,0.0,2004,425,1.07
2025-07-28,mis_rep,8.4,16,90.0,1.0,0.0,2010,413,0.0
2025-07-28,mis_rep,8.4,17,-120.0,1.0,0.0,2008,432,2.5
2025-07-28,mis_rep,8.4,18,-120.0,1.0,0.0,2007,368,2.57
2025-07-28,mis_rep,8.4,19,120.0,1.0,0.0,2008,390,0.38
2025-07-28,mis_rep,8.4,20,30.0,1.0,0.0,2002,387,-0.92
2025-07-28,mis_rep,8.4,21,120.0,1.0,0.0,2001,415,0.67
2025-07-28,mis_rep,8.4,22,-120.0,1.0,0.0,2005,390,2.6
2025-07-28,mis_rep,8.4,23,-150.0,1.0,0.0,2004,405,2.25
2025-07-28,mis_rep,8.4,24,-60.0,1.0,0.0,2009,471,-2.51
2025-07-28,mis_rep,8.4,25,60.0,1.0,0.0,2009,384,-0.48
2025-07-28,mis_rep,8.4,26,0.0,1.0,0.0,2009,417,-1.48
2025-07-28,mis_rep,8.4,27,120.0,1.0,0.0,2008,402,0.61
2025-07-28,mis_rep,8.4,28,-90.0,1.0,0.0,2004,401,-3.02
2025-07-28,mis_rep,8.4,29,-30.0,1.0,0.0,2010,431,-2.06
2025-07-28,mis_rep,8.4,30,150.0,1.0,0.0,2009,422,1.0
2025-07-28,mis_rep,8.4,31,60.0,1.0,0.0,2008,403,-0.48
2025-07-28,mis_rep,8.4,32,0.0,1.0,0.0,2002,413,-1.44
2025-07-28,mis_rep,8.4,33,150.0,1.0,0.0,2010,407,1.06
2025-07-28,mis_rep,8.4,34,-120.0,1.0,0.0,2008,383,2.59
2025-07-28,mis_rep,8.4,35,60.0,1.0,0.0,2004,400,-0.52
2025-07-28,mis_rep,8.4,36,-60.0,1.0,0.0,2010,400,-2.52
2025-07-28,mis_rep,8.4,37,-120.0,1.0,0.0,2006,434,2.55
2025-07-28,mis_rep,8.4,38,-90.0,1.0,0.0,2003,469,-3.02
2025-07-28,mis_rep,8.4,39,120.0,1.0,0.0,2001,524,0.56
2025-07-28,mis_rep,8.4,40,0.0,1.0,0.0,2007,410,-1.57
2025-07-28,mis_rep,8.4,41,0.0,1.0,0.0,2009,431,-1.48
2025-07-28,mis_rep,8.4,42,120.0,1.0,0.0,2006,538,0.59
2025-07-28,mis_rep,8.4,43,120.0,1.0,0.0,2004,411,0.66
2025-07-28,mis_rep,8.4,44,-120.0,1.0,0.0,2005,441,2.59
2025-07-28,mis_rep,8.4,45,-90.0,1.0,0.0,2003,425,-3.04
2025-07-28,mis_rep,8.4,46,-60.0,1.0,0.0,2009,457,-2.42
2025-07-28,mis_rep,8.4,47,0.0,1.0,0.0,2001,472,-1.56
2025-07-28,mis_rep,8.4,48,30.0,1.0,0.0,2005,507,-0.87
