date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-22,mis_rep,4.4,0,0.0,1.0,0.0,2010,459,-1.57
2025-07-22,mis_rep,4.4,1,-30.0,1.0,0.0,2004,458,-2.15
2025-07-22,mis_rep,4.4,2,30.0,1.0,0.0,2002,570,-0.99
2025-07-22,mis_rep,4.4,3,-90.0,1.0,0.0,2006,521,3.11
2025-07-22,mis_rep,4.4,4,60.0,1.0,0.0,2008,481,-0.56
2025-07-22,mis_rep,4.4,5,-120.0,1.0,0.0,2003,472,2.63
2025-07-22,mis_rep,4.4,6,-30.0,1.0,0.0,2009,468,-2.18
2025-07-22,mis_rep,4.4,7,150.0,1.0,0.0,2006,502,1.04
2025-07-22,mis_rep,4.4,8,120.0,1.0,0.0,2004,512,0.48
2025-07-22,mis_rep,4.4,9,30.0,1.0,0.0,2001,456,-0.99
2025-07-22,mis_rep,4.4,10,90.0,1.0,0.0,2008,466,0.04
2025-07-22,mis_rep,4.4,11,30.0,1.0,0.0,2001,454,-0.97
2025-07-22,mis_rep,4.4,12,-150.0,1.0,0.0,2007,476,2.24
2025-07-22,mis_rep,4.4,13,120.0,1.0,0.0,2009,710,0.5
2025-07-22,mis_rep,4.4,14,120.0,1.0,0.0,2009,512,0.45
2025-07-22,mis_rep,4.4,15,-60.0,1.0,0.0,2011,516,-2.58
2025-07-22,mis_rep,4.4,16,-60.0,1.0,0.0,2002,499,-2.67
2025-07-22,mis_rep,4.4,17,150.0,1.0,0.0,2010,498,1.04
2025-07-22,mis_rep,4.4,18,0.0,1.0,0.0,2010,515,-1.6
2025-07-22,mis_rep,4.4,19,-150.0,1.0,0.0,2010,479,2.15
2025-07-22,mis_rep,4.4,20,90.0,1.0,0.0,2006,473,-0.06
2025-07-22,mis_rep,4.4,21,-30.0,1.0,0.0,2008,542,-2.19
2025-07-22,mis_rep,4.4,22,60.0,1.0,0.0,2008,528,-0.48
2025-07-22,mis_rep,4.4,23,-120.0,1.0,0.0,2009,468,2.47
2025-07-22,mis_rep,4.4,24,-120.0,1.0,0.0,2004,508,2.75
2025-07-22,mis_rep,4.4,25,0.0,1.0,0.0,2012,446,-1.59
2025-07-22,mis_rep,4.4,26,60.0,1.0,0.0,2008,438,-0.5
2025-07-22,mis_rep,4.4,27,-150.0,1.0,0.0,2001,447,2.22
2025-07-22,mis_rep,4.4,28,90.0,1.0,0.0,2010,461,-0.08
2025-07-22,mis_rep,4.4,29,150.0,1.0,0.0,2002,541,1.03
2025-07-22,mis_rep,4.4,30,-90.0,1.0,0.0,2005,476,3.07
2025-07-22,mis_rep,4.4,31,-60.0,1.0,0.0,2008,529,-2.58
2025-07-22,mis_rep,4.4,32,-90.0,1.0,0.0,2002,530,-3.14
2025-07-22,mis_rep,4.4,33,-120.0,1.0,0.0,2002,600,2.6
2025-07-22,mis_rep,4.4,34,-120.0,1.0,0.0,2010,495,2.58
2025-07-22,mis_rep,4.4,35,0.0,1.0,0.0,2009,542,-1.48
2025-07-22,mis_rep,4.4,36,120.0,1.0,0.0,2009,490,0.47
2025-07-22,mis_rep,4.4,37,-150.0,1.0,0.0,2005,511,2.21
2025-07-22,mis_rep,4.4,38,-120.0,1.0,0.0,2003,487,2.69
2025-07-22,mis_rep,4.4,39,120.0,1.0,0.0,2009,492,0.67
2025-07-22,mis_rep,4.4,40,-90.0,1.0,0.0,2008,480,3.1
2025-07-22,mis_rep,4.4,41,-90.0,1.0,0.0,2002,514,3.03
2025-07-22,mis_rep,4.4,42,120.0,1.0,0.0,2004,483,0.57
2025-07-22,mis_rep,4.4,43,-120.0,1.0,0.0,2005,456,2.69
2025-07-22,mis_rep,4.4,44,30.0,1.0,0.0,2008,455,-0.9
2025-07-22,mis_rep,4.4,45,-120.0,1.0,0.0,2004,479,2.67
2025-07-22,mis_rep,4.4,46,90.0,1.0,0.0,2005,521,0.03
2025-07-22,mis_rep,4.4,47,60.0,1.0,0.0,2004,504,-0.54
2025-07-22,mis_rep,4.4,48,-60.0,1.0,0.0,2006,498,-2.7
2025-07-22,mis_rep,4.4,49,30.0,1.0,0.0,2006,501,-0.97
2025-07-22,mis_rep,4.4,50,30.0,1.0,0.0,2011,498,-0.95
2025-07-22,mis_rep,4.4,51,-120.0,1.0,0.0,2008,532,2.62
2025-07-22,mis_rep,4.4,52,-150.0,1.0,0.0,2010,530,2.22
2025-07-22,mis_rep,4.4,53,-30.0,1.0,0.0,2006,553,-2.19
2025-07-22,mis_rep,4.4,54,-150.0,1.0,0.0,2009,462,2.2
2025-07-22,mis_rep,4.4,55,-120.0,1.0,0.0,2004,503,2.67
2025-07-22,mis_rep,4.4,56,30.0,1.0,0.0,2011,471,-0.9
2025-07-22,mis_rep,4.4,57,120.0,1.0,0.0,2007,510,0.6
2025-07-22,mis_rep,4.4,58,-60.0,1.0,0.0,2008,555,-2.84
2025-07-22,mis_rep,4.4,59,90.0,1.0,0.0,2007,483,0.02
2025-07-22,mis_rep,4.4,60,-150.0,1.0,0.0,2010,556,2.37
2025-07-22,mis_rep,4.4,61,150.0,1.0,0.0,2005,479,1.07
2025-07-22,mis_rep,4.4,62,90.0,1.0,0.0,2011,485,-0.11
2025-07-22,mis_rep,4.4,63,-60.0,1.0,0.0,2007,496,-2.78
2025-07-22,mis_rep,4.4,64,90.0,1.0,0.0,2004,459,-0.03
2025-07-22,mis_rep,4.4,65,30.0,1.0,0.0,2008,501,-0.86
2025-07-22,mis_rep,4.4,66,-120.0,1.0,0.0,2008,468,2.54
2025-07-22,mis_rep,4.4,67,-90.0,1.0,0.0,2004,560,3.05
2025-07-22,mis_rep,4.4,68,30.0,1.0,0.0,2007,542,-0.96
2025-07-22,mis_rep,4.4,69,-60.0,1.0,0.0,2002,706,-2.78
2025-07-22,mis_rep,4.4,70,120.0,1.0,0.0,2004,539,0.53
2025-07-22,mis_rep,4.4,71,-90.0,1.0,0.0,2008,490,-3.13
2025-07-22,mis_rep,4.4,72,0.0,1.0,0.0,2006,483,-1.61
2025-07-22,mis_rep,4.4,73,120.0,1.0,0.0,2008,485,0.54
2025-07-22,mis_rep,4.4,74,0.0,1.0,0.0,2007,459,-1.47
2025-07-22,mis_rep,4.4,75,-90.0,1.0,0.0,2008,551,3.13
2025-07-22,mis_rep,4.4,76,150.0,1.0,0.0,2008,469,0.96
2025-07-22,mis_rep,4.4,77,-90.0,1.0,0.0,2005,450,3.03
2025-07-22,mis_rep,4.4,78,150.0,1.0,0.0,2004,578,1.04
2025-07-22,mis_rep,4.4,79,-150.0,1.0,0.0,2006,450,2.15
2025-07-22,mis_rep,4.4,80,-150.0,1.0,0.0,2005,447,2.23
2025-07-22,mis_rep,4.4,81,0.0,1.0,0.0,2010,552,-1.52
2025-07-22,mis_rep,4.4,82,-30.0,1.0,0.0,2007,523,-2.36
2025-07-22,mis_rep,4.4,83,120.0,1.0,0.0,2006,435,0.55
2025-07-22,mis_rep,4.4,84,150.0,1.0,0.0,2003,493,1.01
2025-07-22,mis_rep,4.4,85,30.0,1.0,0.0,2006,481,-0.82
2025-07-22,mis_rep,4.4,86,-90.0,1.0,0.0,2009,484,3.03
2025-07-22,mis_rep,4.4,87,-60.0,1.0,0.0,2002,532,-2.74
2025-07-22,mis_rep,4.4,88,-60.0,1.0,0.0,2006,480,-2.61
2025-07-22,mis_rep,4.4,89,-150.0,1.0,0.0,2003,491,2.23
2025-07-22,mis_rep,4.4,90,-90.0,1.0,0.0,2008,468,3.09
2025-07-22,mis_rep,4.4,91,60.0,1.0,0.0,2001,433,-0.45
2025-07-22,mis_rep,4.4,92,-90.0,1.0,0.0,2010,479,-3.11
2025-07-22,mis_rep,4.4,93,30.0,1.0,0.0,2005,470,-0.99
2025-07-22,mis_rep,4.4,94,-30.0,1.0,0.0,2007,472,-2.21
2025-07-22,mis_rep,4.4,95,30.0,1.0,0.0,2001,464,-0.9
2025-07-22,mis_rep,4.4,96,90.0,1.0,0.0,2004,451,-0.09
2025-07-22,mis_rep,4.4,97,60.0,1.0,0.0,2001,550,-0.52
2025-07-22,mis_rep,4.4,98,-120.0,1.0,0.0,2012,559,2.68
2025-07-22,mis_rep,4.4,99,150.0,1.0,0.0,2002,488,0.87
2025-07-22,mis_rep,4.4,100,120.0,1.0,0.0,2011,539,0.59
2025-07-22,mis_rep,4.4,101,-60.0,1.0,0.0,2008,493,-2.85
2025-07-22,mis_rep,4.4,102,-120.0,1.0,0.0,2004,530,2.66
2025-07-22,mis_rep,4.4,103,150.0,1.0,0.0,2006,567,1.0
2025-07-22,mis_rep,4.4,104,-30.0,1.0,0.0,2009,546,-2.35
2025-07-22,mis_rep,4.4,105,30.0,1.0,0.0,2002,564,-0.99
2025-07-22,mis_rep,4.4,106,90.0,1.0,0.0,2010,489,-0.07
2025-07-22,mis_rep,4.4,107,120.0,1.0,0.0,2001,463,0.54
2025-07-22,mis_rep,4.4,108,150.0,1.0,0.0,2005,466,0.99
2025-07-22,mis_rep,4.4,109,-60.0,1.0,0.0,2011,504,-2.83
2025-07-22,mis_rep,4.4,110,-30.0,1.0,0.0,2011,474,-2.18
2025-07-22,mis_rep,4.4,111,0.0,1.0,0.0,2007,498,-1.62
2025-07-22,mis_rep,4.4,112,150.0,1.0,0.0,2006,605,1.04
2025-07-22,mis_rep,4.4,113,-30.0,1.0,0.0,2004,613,-2.14
2025-07-22,mis_rep,4.4,114,-150.0,1.0,0.0,2004,478,2.3
2025-07-22,mis_rep,4.4,115,60.0,1.0,0.0,2009,566,-0.58
2025-07-22,mis_rep,4.4,116,-150.0,1.0,0.0,2007,476,2.19
2025-07-22,mis_rep,4.4,117,0.0,1.0,0.0,2006,540,-1.53
2025-07-22,mis_rep,4.4,118,0.0,1.0,0.0,2009,549,-1.48
2025-07-22,mis_rep,4.4,119,90.0,1.0,0.0,2003,520,-0.03
