date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-01,mis_rep,1.2,0,-150.0,1.0,0.0,2007,646,2.34
2025-07-01,mis_rep,1.2,1,0.0,1.0,0.0,2010,660,-1.28
2025-07-01,mis_rep,1.2,2,-150.0,1.0,0.0,2003,845,2.25
2025-07-01,mis_rep,1.2,3,90.0,1.0,0.0,2012,693,0.24
2025-07-01,mis_rep,1.2,4,30.0,1.0,0.0,2008,952,-0.77
2025-07-01,mis_rep,1.2,5,-30.0,1.0,0.0,2004,649,-2.26
2025-07-01,mis_rep,1.2,6,-90.0,1.0,0.0,2008,1027,-2.98
2025-07-01,mis_rep,1.2,7,-60.0,1.0,0.0,2004,681,-2.5
2025-07-01,mis_rep,1.2,8,90.0,1.0,0.0,2009,574,0.09
2025-07-01,mis_rep,1.2,9,30.0,1.0,0.0,2010,614,-0.99
2025-07-01,mis_rep,1.2,10,0.0,1.0,0.0,2007,586,-1.43
2025-07-01,mis_rep,1.2,11,60.0,1.0,0.0,2006,565,-0.45
2025-07-01,mis_rep,1.2,12,150.0,1.0,0.0,2009,728,0.81
2025-07-01,mis_rep,1.2,13,-120.0,1.0,0.0,2001,611,2.78
2025-07-01,mis_rep,1.2,14,90.0,1.0,0.0,2007,766,0.05
2025-07-01,mis_rep,1.2,15,-30.0,1.0,0.0,2010,608,-2.11
2025-07-01,mis_rep,1.2,16,-90.0,1.0,0.0,2005,610,-3.05
2025-07-01,mis_rep,1.2,17,-60.0,1.0,0.0,2005,664,-2.51
2025-07-01,mis_rep,1.2,18,-120.0,1.0,0.0,2008,639,2.76
2025-07-01,mis_rep,1.2,19,30.0,1.0,0.0,2007,527,-0.94
2025-07-01,mis_rep,1.2,20,120.0,1.0,0.0,2008,680,0.61
2025-07-01,mis_rep,1.2,21,-30.0,1.0,0.0,2004,568,-2.22
2025-07-01,mis_rep,1.2,22,120.0,1.0,0.0,2004,620,0.67
2025-07-01,mis_rep,1.2,23,-120.0,1.0,0.0,2003,532,2.78
2025-07-01,mis_rep,1.2,24,120.0,1.0,0.0,2009,607,0.7
2025-07-01,mis_rep,1.2,25,150.0,1.0,0.0,2010,566,0.87
2025-07-01,mis_rep,1.2,26,-90.0,1.0,0.0,2006,504,-3.07
2025-07-01,mis_rep,1.2,27,0.0,1.0,0.0,2004,618,-1.57
2025-07-01,mis_rep,1.2,28,60.0,1.0,0.0,2010,746,-0.51
2025-07-01,mis_rep,1.2,29,-150.0,1.0,0.0,2009,958,2.13
2025-07-01,mis_rep,1.2,30,60.0,1.0,0.0,2006,932,-0.48
