date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-15,mis_rep,8.2,0,-60.0,1.0,0.0,2007,466,-2.54
2025-07-15,mis_rep,8.2,1,90.0,1.0,0.0,2005,406,0.05
2025-07-15,mis_rep,8.2,2,-150.0,1.0,0.0,2011,430,2.34
2025-07-15,mis_rep,8.2,3,60.0,1.0,0.0,2009,389,-0.44
2025-07-15,mis_rep,8.2,4,-120.0,1.0,0.0,2003,402,2.59
2025-07-15,mis_rep,8.2,5,150.0,1.0,0.0,2007,423,0.93
2025-07-15,mis_rep,8.2,6,90.0,1.0,0.0,2009,388,-0.06
2025-07-15,mis_rep,8.2,7,0.0,1.0,0.0,2007,443,-1.58
2025-07-15,mis_rep,8.2,8,90.0,1.0,0.0,2008,370,-0.02
2025-07-15,mis_rep,8.2,9,120.0,1.0,0.0,2002,421,0.32
2025-07-15,mis_rep,8.2,10,-120.0,1.0,0.0,2009,393,2.69
2025-07-15,mis_rep,8.2,11,30.0,1.0,0.0,2001,379,-0.69
2025-07-15,mis_rep,8.2,12,60.0,1.0,0.0,2004,408,-0.6
2025-07-15,mis_rep,8.2,13,-90.0,1.0,0.0,2006,381,3.09
2025-07-15,mis_rep,8.2,14,60.0,1.0,0.0,2008,397,-0.41
2025-07-15,mis_rep,8.2,15,-60.0,1.0,0.0,2011,430,-2.49
2025-07-15,mis_rep,8.2,16,0.0,1.0,0.0,2004,412,-1.28
2025-07-15,mis_rep,8.2,17,-120.0,1.0,0.0,2010,407,2.8
2025-07-15,mis_rep,8.2,18,-30.0,1.0,0.0,2004,424,-2.25
2025-07-15,mis_rep,8.2,19,120.0,1.0,0.0,2011,388,0.37
2025-07-15,mis_rep,8.2,20,-150.0,1.0,0.0,2003,400,2.31
2025-07-15,mis_rep,8.2,21,0.0,1.0,0.0,2003,432,-1.41
2025-07-15,mis_rep,8.2,22,150.0,1.0,0.0,2010,393,1.0
2025-07-15,mis_rep,8.2,23,30.0,1.0,0.0,2008,388,-0.9
2025-07-15,mis_rep,8.2,24,-60.0,1.0,0.0,2011,386,-2.68
2025-07-15,mis_rep,8.2,25,-30.0,1.0,0.0,2001,404,-2.02
2025-07-15,mis_rep,8.2,26,150.0,1.0,0.0,2003,389,0.97
2025-07-15,mis_rep,8.2,27,-30.0,1.0,0.0,2010,385,-2.2
2025-07-15,mis_rep,8.2,28,120.0,1.0,0.0,2002,394,0.67
2025-07-15,mis_rep,8.2,29,-90.0,1.0,0.0,2004,422,-2.93
2025-07-15,mis_rep,8.2,30,-150.0,1.0,0.0,2011,382,2.21
2025-07-15,mis_rep,8.2,31,30.0,1.0,0.0,2010,399,-0.94
2025-07-15,mis_rep,8.2,32,-90.0,1.0,0.0,2012,417,-2.95
2025-07-15,mis_rep,8.2,33,-30.0,1.0,0.0,2001,400,-2.3
2025-07-15,mis_rep,8.2,34,90.0,1.0,0.0,2007,390,-0.01
2025-07-15,mis_rep,8.2,35,-90.0,1.0,0.0,2002,397,-3.07
2025-07-15,mis_rep,8.2,36,150.0,1.0,0.0,2010,417,0.92
2025-07-15,mis_rep,8.2,37,120.0,1.0,0.0,2009,412,0.49
2025-07-15,mis_rep,8.2,38,-150.0,1.0,0.0,2007,417,2.27
2025-07-15,mis_rep,8.2,39,120.0,1.0,0.0,2006,397,0.36
2025-07-15,mis_rep,8.2,40,-150.0,1.0,0.0,2011,470,2.21
2025-07-15,mis_rep,8.2,41,-120.0,1.0,0.0,2005,408,2.63
2025-07-15,mis_rep,8.2,42,150.0,1.0,0.0,2010,428,0.87
2025-07-15,mis_rep,8.2,43,90.0,1.0,0.0,2004,372,-0.0
2025-07-15,mis_rep,8.2,44,120.0,1.0,0.0,2003,435,0.67
2025-07-15,mis_rep,8.2,45,0.0,1.0,0.0,2009,479,-1.61
2025-07-15,mis_rep,8.2,46,-60.0,1.0,0.0,2008,528,-2.68
2025-07-15,mis_rep,8.2,47,60.0,1.0,0.0,2008,435,-0.57
2025-07-15,mis_rep,8.2,48,-60.0,1.0,0.0,2008,478,-2.65
2025-07-15,mis_rep,8.2,49,-60.0,1.0,0.0,2008,475,-2.68
2025-07-15,mis_rep,8.2,50,150.0,1.0,0.0,2012,475,0.92
2025-07-15,mis_rep,8.2,51,-60.0,1.0,0.0,2004,557,-2.76
2025-07-15,mis_rep,8.2,52,-30.0,1.0,0.0,2005,782,-2.3
2025-07-15,mis_rep,8.2,53,30.0,1.0,0.0,2007,571,-0.8
2025-07-15,mis_rep,8.2,54,-30.0,1.0,0.0,2006,486,-2.27
2025-07-15,mis_rep,8.2,55,-90.0,1.0,0.0,2004,428,2.85
2025-07-15,mis_rep,8.2,56,30.0,1.0,0.0,2008,525,-0.91
2025-07-15,mis_rep,8.2,57,-120.0,1.0,0.0,2008,603,2.67
2025-07-15,mis_rep,8.2,58,60.0,1.0,0.0,2007,587,-0.49
2025-07-15,mis_rep,8.2,59,-60.0,1.0,0.0,2010,536,-2.83
2025-07-15,mis_rep,8.2,60,-120.0,1.0,0.0,2009,449,2.64
2025-07-15,mis_rep,8.2,61,-60.0,1.0,0.0,2002,464,-2.73
2025-07-15,mis_rep,8.2,62,-150.0,1.0,0.0,2005,547,2.24
2025-07-15,mis_rep,8.2,63,150.0,1.0,0.0,2001,467,0.76
2025-07-15,mis_rep,8.2,64,-90.0,1.0,0.0,2008,558,-3.08
2025-07-15,mis_rep,8.2,65,-120.0,1.0,0.0,2005,561,2.74
2025-07-15,mis_rep,8.2,66,-120.0,1.0,0.0,2008,496,2.48
2025-07-15,mis_rep,8.2,67,30.0,1.0,0.0,2010,478,-0.84
2025-07-15,mis_rep,8.2,68,0.0,1.0,0.0,2009,479,-1.59
2025-07-15,mis_rep,8.2,69,150.0,1.0,0.0,2007,485,1.04
2025-07-15,mis_rep,8.2,70,-30.0,1.0,0.0,2004,553,-2.41
2025-07-15,mis_rep,8.2,71,120.0,1.0,0.0,2008,517,0.49
2025-07-15,mis_rep,8.2,72,-150.0,1.0,0.0,2006,598,2.1
2025-07-15,mis_rep,8.2,73,-30.0,1.0,0.0,2003,477,-2.45
2025-07-15,mis_rep,8.2,74,30.0,1.0,0.0,2005,468,-0.91
2025-07-15,mis_rep,8.2,75,-150.0,1.0,0.0,2001,473,2.18
2025-07-15,mis_rep,8.2,76,-30.0,1.0,0.0,2006,522,-2.57
2025-07-15,mis_rep,8.2,77,-90.0,1.0,0.0,2007,487,-3.11
2025-07-15,mis_rep,8.2,78,90.0,1.0,0.0,2003,428,0.16
2025-07-15,mis_rep,8.2,79,150.0,1.0,0.0,2003,463,1.05
2025-07-15,mis_rep,8.2,80,-60.0,1.0,0.0,2009,496,-2.77
