date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-06-26,mis_rep,1,0,60.0,1.0,0.0,2010,3774,-0.49
2025-06-26,mis_rep,1,1,-30.0,1.0,0.0,2005,1723,-2.12
2025-06-26,mis_rep,1,2,-150.0,1.0,0.0,2005,604,2.2
2025-06-26,mis_rep,1,3,-120.0,1.0,0.0,2005,895,2.57
2025-06-26,mis_rep,1,4,-120.0,1.0,0.0,2004,3339,2.61
2025-06-26,mis_rep,1,5,-120.0,1.0,0.0,2007,740,2.6
2025-06-26,mis_rep,1,6,30.0,1.0,0.0,2007,869,-0.94
2025-06-26,mis_rep,1,7,-90.0,1.0,0.0,2006,774,3.05
2025-06-26,mis_rep,1,8,-30.0,1.0,0.0,2003,772,-2.11
2025-06-26,mis_rep,1,9,0.0,1.0,0.0,2002,883,-1.58
2025-06-26,mis_rep,1,10,-60.0,1.0,0.0,2007,617,-2.73
2025-06-26,mis_rep,1,11,30.0,1.0,0.0,2003,649,-0.9
2025-06-26,mis_rep,1,12,150.0,1.0,0.0,2003,666,0.97
2025-06-26,mis_rep,1,13,0.0,1.0,0.0,2007,1643,-1.56
2025-06-26,mis_rep,1,14,30.0,1.0,0.0,2006,630,-1.09
2025-06-26,mis_rep,1,15,90.0,1.0,0.0,2005,624,-0.14
2025-06-26,mis_rep,1,16,-90.0,1.0,0.0,2004,614,3.1
2025-06-26,mis_rep,1,17,120.0,1.0,0.0,2002,682,0.5
2025-06-26,mis_rep,1,18,-60.0,1.0,0.0,2003,734,-2.6
2025-06-26,mis_rep,1,19,-60.0,1.0,0.0,2005,602,-2.65
2025-06-26,mis_rep,1,20,-30.0,1.0,0.0,2005,683,-2.14
2025-06-26,mis_rep,1,21,150.0,1.0,0.0,2009,769,0.99
2025-06-26,mis_rep,1,22,0.0,1.0,0.0,2002,2061,-1.57
2025-06-26,mis_rep,1,23,60.0,1.0,0.0,2006,557,-0.33
2025-06-26,mis_rep,1,24,-90.0,1.0,0.0,2010,567,3.09
2025-06-26,mis_rep,1,25,60.0,1.0,0.0,2008,573,-0.43
2025-06-26,mis_rep,1,26,-150.0,1.0,0.0,2007,763,2.06
2025-06-26,mis_rep,1,27,90.0,1.0,0.0,2006,656,0.04
2025-06-26,mis_rep,1,28,150.0,1.0,0.0,2009,665,1.02
2025-06-26,mis_rep,1,29,120.0,1.0,0.0,2011,651,0.6
2025-06-26,mis_rep,1,30,-150.0,1.0,0.0,2005,644,2.17
2025-06-26,mis_rep,1,31,120.0,1.0,0.0,2008,596,0.58
2025-06-26,mis_rep,1,32,90.0,1.0,0.0,2010,528,-0.09
2025-06-26,mis_rep,1,33,60.0,1.0,0.0,2007,569,-0.39
2025-06-26,mis_rep,1,34,-150.0,1.0,0.0,2006,652,2.16
2025-06-26,mis_rep,1,35,90.0,1.0,0.0,2010,584,-0.03
