date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-08,mis_rep,4.2,0,-120.0,1.0,0.0,2011,549,2.71
2025-07-08,mis_rep,4.2,1,-90.0,1.0,0.0,2003,524,3.1
2025-07-08,mis_rep,4.2,2,-60.0,1.0,0.0,2004,600,-2.69
2025-07-08,mis_rep,4.2,3,90.0,1.0,0.0,2003,549,-0.04
2025-07-08,mis_rep,4.2,4,-30.0,1.0,0.0,2010,468,-2.25
2025-07-08,mis_rep,4.2,5,60.0,1.0,0.0,2008,462,-0.39
2025-07-08,mis_rep,4.2,6,120.0,1.0,0.0,2005,527,0.46
2025-07-08,mis_rep,4.2,7,-90.0,1.0,0.0,2002,540,-3.06
2025-07-08,mis_rep,4.2,8,-150.0,1.0,0.0,2009,524,2.28
2025-07-08,mis_rep,4.2,9,150.0,1.0,0.0,2003,523,0.91
2025-07-08,mis_rep,4.2,10,0.0,1.0,0.0,2002,570,-1.53
2025-07-08,mis_rep,4.2,11,-150.0,1.0,0.0,2007,479,2.21
2025-07-08,mis_rep,4.2,12,0.0,1.0,0.0,2005,595,-1.43
2025-07-08,mis_rep,4.2,13,-60.0,1.0,0.0,2003,507,-2.66
2025-07-08,mis_rep,4.2,14,120.0,1.0,0.0,2009,514,0.43
2025-07-08,mis_rep,4.2,15,150.0,1.0,0.0,2010,598,1.2
2025-07-08,mis_rep,4.2,16,60.0,1.0,0.0,2007,505,-0.47
2025-07-08,mis_rep,4.2,17,-150.0,1.0,0.0,2006,517,2.22
2025-07-08,mis_rep,4.2,18,30.0,1.0,0.0,2002,660,-0.86
2025-07-08,mis_rep,4.2,19,30.0,1.0,0.0,2005,599,-0.96
2025-07-08,mis_rep,4.2,20,60.0,1.0,0.0,2007,604,-0.51
2025-07-08,mis_rep,4.2,21,-120.0,1.0,0.0,2002,491,2.57
2025-07-08,mis_rep,4.2,22,0.0,1.0,0.0,2011,549,-1.55
2025-07-08,mis_rep,4.2,23,90.0,1.0,0.0,2001,556,-0.06
2025-07-08,mis_rep,4.2,24,-90.0,1.0,0.0,2006,544,3.03
2025-07-08,mis_rep,4.2,25,-30.0,1.0,0.0,2007,553,-2.14
2025-07-08,mis_rep,4.2,26,120.0,1.0,0.0,2008,537,0.58
2025-07-08,mis_rep,4.2,27,-60.0,1.0,0.0,2008,536,-2.61
2025-07-08,mis_rep,4.2,28,90.0,1.0,0.0,2004,483,-0.04
2025-07-08,mis_rep,4.2,29,-30.0,1.0,0.0,2007,560,-2.11
2025-07-08,mis_rep,4.2,30,-120.0,1.0,0.0,2008,580,2.52
2025-07-08,mis_rep,4.2,31,30.0,1.0,0.0,2006,629,-0.96
2025-07-08,mis_rep,4.2,32,150.0,1.0,0.0,2004,525,1.03
2025-07-08,mis_rep,4.2,33,-120.0,1.0,0.0,2002,521,2.66
2025-07-08,mis_rep,4.2,34,-90.0,1.0,0.0,2005,563,-3.12
2025-07-08,mis_rep,4.2,35,-120.0,1.0,0.0,2008,515,2.55
2025-07-08,mis_rep,4.2,36,-30.0,1.0,0.0,2005,583,-2.27
2025-07-08,mis_rep,4.2,37,0.0,1.0,0.0,2007,611,-1.52
2025-07-08,mis_rep,4.2,38,-150.0,1.0,0.0,2011,643,2.23
2025-07-08,mis_rep,4.2,39,0.0,1.0,0.0,2010,566,-1.51
2025-07-08,mis_rep,4.2,40,-120.0,1.0,0.0,2007,576,2.62
2025-07-08,mis_rep,4.2,41,60.0,1.0,0.0,2008,583,-0.47
2025-07-08,mis_rep,4.2,42,0.0,1.0,0.0,2001,570,-1.45
2025-07-08,mis_rep,4.2,43,150.0,1.0,0.0,2012,627,1.03
2025-07-08,mis_rep,4.2,44,-120.0,1.0,0.0,2005,567,2.64
2025-07-08,mis_rep,4.2,45,90.0,1.0,0.0,2008,527,0.06
2025-07-08,mis_rep,4.2,46,90.0,1.0,0.0,2008,545,-0.11
2025-07-08,mis_rep,4.2,47,90.0,1.0,0.0,2008,578,-0.06
2025-07-08,mis_rep,4.2,48,-150.0,1.0,0.0,2006,549,2.18
2025-07-08,mis_rep,4.2,49,-150.0,1.0,0.0,2007,678,2.1
2025-07-08,mis_rep,4.2,50,60.0,1.0,0.0,2001,560,-0.49
2025-07-08,mis_rep,4.2,51,0.0,1.0,0.0,2012,589,-1.44
2025-07-08,mis_rep,4.2,52,-150.0,1.0,0.0,2009,651,2.24
2025-07-08,mis_rep,4.2,53,-30.0,1.0,0.0,2011,566,-2.14
2025-07-08,mis_rep,4.2,54,-150.0,1.0,0.0,2008,527,2.21
2025-07-08,mis_rep,4.2,55,-60.0,1.0,0.0,2005,590,-2.76
2025-07-08,mis_rep,4.2,56,-90.0,1.0,0.0,2004,523,3.07
2025-07-08,mis_rep,4.2,57,0.0,1.0,0.0,2002,607,-1.56
2025-07-08,mis_rep,4.2,58,30.0,1.0,0.0,2009,563,-0.64
2025-07-08,mis_rep,4.2,59,-60.0,1.0,0.0,2008,548,-2.83
2025-07-08,mis_rep,4.2,60,90.0,1.0,0.0,2007,578,-0.01
2025-07-08,mis_rep,4.2,61,150.0,1.0,0.0,2006,585,0.97
2025-07-08,mis_rep,4.2,62,30.0,1.0,0.0,2002,679,-0.92
2025-07-08,mis_rep,4.2,63,60.0,1.0,0.0,2006,517,-0.36
2025-07-08,mis_rep,4.2,64,60.0,1.0,0.0,2004,616,-0.4
2025-07-08,mis_rep,4.2,65,90.0,1.0,0.0,2002,578,-0.08
2025-07-08,mis_rep,4.2,66,0.0,1.0,0.0,2006,713,-1.44
2025-07-08,mis_rep,4.2,67,-30.0,1.0,0.0,2010,557,-2.23
2025-07-08,mis_rep,4.2,68,-60.0,1.0,0.0,2007,506,-2.83
2025-07-08,mis_rep,4.2,69,-120.0,1.0,0.0,2009,582,2.7
2025-07-08,mis_rep,4.2,70,-30.0,1.0,0.0,2009,644,-2.28
2025-07-08,mis_rep,4.2,71,-30.0,1.0,0.0,2002,589,-2.11
2025-07-08,mis_rep,4.2,72,0.0,1.0,0.0,2003,574,-1.54
2025-07-08,mis_rep,4.2,73,-60.0,1.0,0.0,2001,538,-2.83
2025-07-08,mis_rep,4.2,74,-150.0,1.0,0.0,2004,538,2.17
2025-07-08,mis_rep,4.2,75,-90.0,1.0,0.0,2009,525,3.05
2025-07-08,mis_rep,4.2,76,90.0,1.0,0.0,2003,475,-0.06
2025-07-08,mis_rep,4.2,77,-150.0,1.0,0.0,2008,500,2.28
2025-07-08,mis_rep,4.2,78,-150.0,1.0,0.0,2002,485,2.2
2025-07-08,mis_rep,4.2,79,-60.0,1.0,0.0,2004,559,-2.73
2025-07-08,mis_rep,4.2,80,-60.0,1.0,0.0,2003,536,-2.77
2025-07-08,mis_rep,4.2,81,120.0,1.0,0.0,2001,597,0.58
2025-07-08,mis_rep,4.2,82,30.0,1.0,0.0,2011,590,-0.83
2025-07-08,mis_rep,4.2,83,-60.0,1.0,0.0,2003,542,-2.87
2025-07-08,mis_rep,4.2,84,-120.0,1.0,0.0,2001,564,2.58
2025-07-08,mis_rep,4.2,85,60.0,1.0,0.0,2001,539,-0.45
2025-07-08,mis_rep,4.2,86,30.0,1.0,0.0,2005,683,-0.79
2025-07-08,mis_rep,4.2,87,60.0,1.0,0.0,2009,579,-0.41
2025-07-08,mis_rep,4.2,88,30.0,1.0,0.0,2002,559,-0.83
2025-07-08,mis_rep,4.2,89,-30.0,1.0,0.0,2010,598,-2.31
2025-07-08,mis_rep,4.2,90,120.0,1.0,0.0,2004,583,0.6
2025-07-08,mis_rep,4.2,91,-150.0,1.0,0.0,2005,548,2.33
2025-07-08,mis_rep,4.2,92,90.0,1.0,0.0,2002,520,-0.06
2025-07-08,mis_rep,4.2,93,120.0,1.0,0.0,2010,603,0.54
2025-07-08,mis_rep,4.2,94,150.0,1.0,0.0,2003,596,1.1
2025-07-08,mis_rep,4.2,95,-90.0,1.0,0.0,2008,528,3.14
2025-07-08,mis_rep,4.2,96,120.0,1.0,0.0,2006,568,0.6
2025-07-08,mis_rep,4.2,97,150.0,1.0,0.0,2003,567,0.99
2025-07-08,mis_rep,4.2,98,-120.0,1.0,0.0,2010,555,2.66
2025-07-08,mis_rep,4.2,99,120.0,1.0,0.0,2001,584,0.71
2025-07-08,mis_rep,4.2,100,-60.0,1.0,0.0,2012,615,-2.73
2025-07-08,mis_rep,4.2,101,120.0,1.0,0.0,2013,593,0.45
2025-07-08,mis_rep,4.2,102,120.0,1.0,0.0,2010,609,0.55
2025-07-08,mis_rep,4.2,103,-150.0,1.0,0.0,2006,534,2.26
2025-07-08,mis_rep,4.2,104,-90.0,1.0,0.0,2004,517,3.14
2025-07-08,mis_rep,4.2,105,-90.0,1.0,0.0,2008,548,3.08
2025-07-08,mis_rep,4.2,106,-120.0,1.0,0.0,2001,550,2.64
2025-07-08,mis_rep,4.2,107,150.0,1.0,0.0,2009,583,0.98
2025-07-08,mis_rep,4.2,108,150.0,1.0,0.0,2001,549,1.02
2025-07-08,mis_rep,4.2,109,60.0,1.0,0.0,2009,517,-0.4
2025-07-08,mis_rep,4.2,110,-30.0,1.0,0.0,2006,550,-2.23
2025-07-08,mis_rep,4.2,111,-150.0,1.0,0.0,2010,507,2.23
2025-07-08,mis_rep,4.2,112,-30.0,1.0,0.0,2004,584,-2.01
2025-07-08,mis_rep,4.2,113,90.0,1.0,0.0,2003,524,-0.0
2025-07-08,mis_rep,4.2,114,-90.0,1.0,0.0,2001,490,3.08
2025-07-08,mis_rep,4.2,115,-120.0,1.0,0.0,2003,514,2.65
2025-07-08,mis_rep,4.2,116,120.0,1.0,0.0,2009,546,0.6
2025-07-08,mis_rep,4.2,117,120.0,1.0,0.0,2010,539,0.43
2025-07-08,mis_rep,4.2,118,60.0,1.0,0.0,2001,494,-0.51
2025-07-08,mis_rep,4.2,119,0.0,1.0,0.0,2004,538,-1.53
2025-07-08,mis_rep,4.2,120,-30.0,1.0,0.0,2002,540,-2.18
2025-07-08,mis_rep,4.2,121,120.0,1.0,0.0,2008,538,0.46
2025-07-08,mis_rep,4.2,122,0.0,1.0,0.0,2006,532,-1.49
2025-07-08,mis_rep,4.2,123,120.0,1.0,0.0,2002,579,0.46
2025-07-08,mis_rep,4.2,124,30.0,1.0,0.0,2006,596,-0.88
2025-07-08,mis_rep,4.2,125,30.0,1.0,0.0,2010,644,-0.98
2025-07-08,mis_rep,4.2,126,0.0,1.0,0.0,2012,555,-1.56
2025-07-08,mis_rep,4.2,127,-90.0,1.0,0.0,2010,552,-3.14
2025-07-08,mis_rep,4.2,128,150.0,1.0,0.0,2003,598,0.98
2025-07-08,mis_rep,4.2,129,0.0,1.0,0.0,2006,523,-1.56
