date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-08,mis_rep,8,0,150.0,1.0,0.0,2011,509,0.95
2025-07-08,mis_rep,8,1,-120.0,1.0,0.0,2007,479,2.79
2025-07-08,mis_rep,8,2,30.0,1.0,0.0,2006,473,-0.56
2025-07-08,mis_rep,8,3,-90.0,1.0,0.0,2009,586,3.05
2025-07-08,mis_rep,8,4,-30.0,1.0,0.0,2005,549,-2.32
2025-07-08,mis_rep,8,5,-60.0,1.0,0.0,2011,499,-2.84
2025-07-08,mis_rep,8,6,60.0,1.0,0.0,2009,420,-0.38
2025-07-08,mis_rep,8,7,60.0,1.0,0.0,2007,423,-0.37
2025-07-08,mis_rep,8,8,-150.0,1.0,0.0,2007,537,2.38
2025-07-08,mis_rep,8,9,60.0,1.0,0.0,2009,513,-0.4
2025-07-08,mis_rep,8,10,150.0,1.0,0.0,2004,511,0.84
2025-07-08,mis_rep,8,11,120.0,1.0,0.0,2004,472,0.52
2025-07-08,mis_rep,8,12,-120.0,1.0,0.0,2004,447,2.75
2025-07-08,mis_rep,8,13,-60.0,1.0,0.0,2004,452,-2.77
2025-07-08,mis_rep,8,14,0.0,1.0,0.0,2006,467,-1.29
2025-07-08,mis_rep,8,15,90.0,1.0,0.0,2012,411,-0.05
2025-07-08,mis_rep,8,16,-30.0,1.0,0.0,2003,493,-2.21
2025-07-08,mis_rep,8,17,0.0,1.0,0.0,2004,469,-1.33
2025-07-08,mis_rep,8,18,0.0,1.0,0.0,2001,463,-1.46
2025-07-08,mis_rep,8,19,-120.0,1.0,0.0,2008,473,2.83
2025-07-08,mis_rep,8,20,-150.0,1.0,0.0,2001,501,2.34
2025-07-08,mis_rep,8,21,-90.0,1.0,0.0,2008,503,3.13
2025-07-08,mis_rep,8,22,-30.0,1.0,0.0,2007,543,-2.46
2025-07-08,mis_rep,8,23,90.0,1.0,0.0,2007,522,0.04
2025-07-08,mis_rep,8,24,120.0,1.0,0.0,2008,572,0.42
2025-07-08,mis_rep,8,25,30.0,1.0,0.0,2005,493,-0.7
2025-07-08,mis_rep,8,26,30.0,1.0,0.0,2009,733,-0.84
2025-07-08,mis_rep,8,27,-150.0,1.0,0.0,2002,466,2.28
2025-07-08,mis_rep,8,28,120.0,1.0,0.0,2001,562,0.37
2025-07-08,mis_rep,8,29,-90.0,1.0,0.0,2006,432,3.11
2025-07-08,mis_rep,8,30,150.0,1.0,0.0,2008,458,0.79
2025-07-08,mis_rep,8,31,-60.0,1.0,0.0,2007,566,-2.72
2025-07-08,mis_rep,8,32,90.0,1.0,0.0,2005,441,0.01
2025-07-08,mis_rep,8,33,150.0,1.0,0.0,2007,461,0.77
2025-07-08,mis_rep,8,34,0.0,1.0,0.0,2003,485,-1.45
2025-07-08,mis_rep,8,35,0.0,1.0,0.0,2003,453,-1.45
2025-07-08,mis_rep,8,36,0.0,1.0,0.0,2004,459,-1.39
2025-07-08,mis_rep,8,37,0.0,1.0,0.0,2005,515,-1.27
2025-07-08,mis_rep,8,38,-120.0,1.0,0.0,2005,453,2.66
2025-07-08,mis_rep,8,39,90.0,1.0,0.0,2003,420,-0.03
2025-07-08,mis_rep,8,40,-120.0,1.0,0.0,2007,467,2.81
2025-07-08,mis_rep,8,41,-30.0,1.0,0.0,2010,504,-2.24
2025-07-08,mis_rep,8,42,90.0,1.0,0.0,2001,488,0.06
2025-07-08,mis_rep,8,43,120.0,1.0,0.0,2001,450,0.57
2025-07-08,mis_rep,8,44,90.0,1.0,0.0,2008,423,-0.02
2025-07-08,mis_rep,8,45,-150.0,1.0,0.0,2008,575,2.29
2025-07-08,mis_rep,8,46,-120.0,1.0,0.0,2011,480,2.73
2025-07-08,mis_rep,8,47,-90.0,1.0,0.0,2006,480,3.13
2025-07-08,mis_rep,8,48,-90.0,1.0,0.0,2008,525,-2.99
2025-07-08,mis_rep,8,49,-150.0,1.0,0.0,2002,832,2.48
2025-07-08,mis_rep,8,50,150.0,1.0,0.0,2010,580,1.0
2025-07-08,mis_rep,8,51,-150.0,1.0,0.0,2008,496,2.34
2025-07-08,mis_rep,8,52,-90.0,1.0,0.0,2012,461,-3.08
2025-07-08,mis_rep,8,53,60.0,1.0,0.0,2010,546,-0.39
2025-07-08,mis_rep,8,54,0.0,1.0,0.0,2004,463,-1.42
2025-07-08,mis_rep,8,55,-60.0,1.0,0.0,2011,526,-2.67
2025-07-08,mis_rep,8,56,-120.0,1.0,0.0,2003,479,2.86
2025-07-08,mis_rep,8,57,0.0,1.0,0.0,2001,474,-1.63
2025-07-08,mis_rep,8,58,-150.0,1.0,0.0,2008,458,2.54
2025-07-08,mis_rep,8,59,-150.0,1.0,0.0,2011,481,2.64
2025-07-08,mis_rep,8,60,-120.0,1.0,0.0,2001,465,2.88
2025-07-08,mis_rep,8,61,-30.0,1.0,0.0,2006,524,-2.49
2025-07-08,mis_rep,8,62,150.0,1.0,0.0,2010,513,0.81
2025-07-08,mis_rep,8,63,-150.0,1.0,0.0,2007,464,2.55
2025-07-08,mis_rep,8,64,60.0,1.0,0.0,2007,446,-0.26
2025-07-08,mis_rep,8,65,30.0,1.0,0.0,2003,500,-0.91
2025-07-08,mis_rep,8,66,90.0,1.0,0.0,2005,506,0.11
2025-07-08,mis_rep,8,67,-90.0,1.0,0.0,2004,482,-3.07
2025-07-08,mis_rep,8,68,90.0,1.0,0.0,2005,486,0.1
2025-07-08,mis_rep,8,69,-120.0,1.0,0.0,2006,490,2.79
2025-07-08,mis_rep,8,70,-30.0,1.0,0.0,2012,631,-2.67
2025-07-08,mis_rep,8,71,-90.0,1.0,0.0,2004,463,-3.11
2025-07-08,mis_rep,8,72,0.0,1.0,0.0,2006,567,-1.81
2025-07-08,mis_rep,8,73,30.0,1.0,0.0,2008,582,-0.95
2025-07-08,mis_rep,8,74,-90.0,1.0,0.0,2004,509,-2.95
2025-07-08,mis_rep,8,75,-120.0,1.0,0.0,2005,697,2.84
2025-07-08,mis_rep,8,76,0.0,1.0,0.0,2009,478,-1.88
2025-07-08,mis_rep,8,77,150.0,1.0,0.0,2003,613,1.01
2025-07-08,mis_rep,8,78,60.0,1.0,0.0,2008,522,-0.32
2025-07-08,mis_rep,8,79,-90.0,1.0,0.0,2007,468,-2.99
2025-07-08,mis_rep,8,80,-30.0,1.0,0.0,2005,589,-2.56
2025-07-08,mis_rep,8,81,60.0,1.0,0.0,2007,451,-0.34
2025-07-08,mis_rep,8,82,120.0,1.0,0.0,2010,513,0.48
2025-07-08,mis_rep,8,83,150.0,1.0,0.0,2010,464,1.01
2025-07-08,mis_rep,8,84,120.0,1.0,0.0,2006,541,0.68
2025-07-08,mis_rep,8,85,60.0,1.0,0.0,2004,492,-0.6
2025-07-08,mis_rep,8,86,120.0,1.0,0.0,2001,481,0.58
2025-07-08,mis_rep,8,87,0.0,1.0,0.0,2003,643,-1.68
2025-07-08,mis_rep,8,88,-60.0,1.0,0.0,2008,536,-2.75
2025-07-08,mis_rep,8,89,90.0,1.0,0.0,2005,483,-0.05
2025-07-08,mis_rep,8,90,-150.0,1.0,0.0,2007,558,2.4
2025-07-08,mis_rep,8,91,150.0,1.0,0.0,2010,598,0.99
2025-07-08,mis_rep,8,92,-150.0,1.0,0.0,2009,580,2.37
2025-07-08,mis_rep,8,93,-60.0,1.0,0.0,2007,630,-2.8
2025-07-08,mis_rep,8,94,0.0,1.0,0.0,2008,630,-1.55
2025-07-08,mis_rep,8,95,-60.0,1.0,0.0,2003,606,-2.73
2025-07-08,mis_rep,8,96,-90.0,1.0,0.0,2001,591,-3.07
2025-07-08,mis_rep,8,97,-90.0,1.0,0.0,2008,567,-3.04
2025-07-08,mis_rep,8,98,-90.0,1.0,0.0,2001,507,-3.05
2025-07-08,mis_rep,8,99,-60.0,1.0,0.0,2002,605,-2.72
2025-07-08,mis_rep,8,100,-90.0,1.0,0.0,2011,495,-3.03
2025-07-08,mis_rep,8,101,30.0,1.0,0.0,2009,587,-0.96
2025-07-08,mis_rep,8,102,-120.0,1.0,0.0,2006,547,2.77
2025-07-08,mis_rep,8,103,30.0,1.0,0.0,2007,577,-0.93
2025-07-08,mis_rep,8,104,30.0,1.0,0.0,2007,553,-0.89
2025-07-08,mis_rep,8,105,60.0,1.0,0.0,2001,600,-0.22
2025-07-08,mis_rep,8,106,-30.0,1.0,0.0,2002,527,-2.51
