date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-15,mis_rep,2.3,0,60.0,1.0,0.0,2005,540,-0.49
2025-07-15,mis_rep,2.3,1,150.0,1.0,0.0,2004,453,0.95
2025-07-15,mis_rep,2.3,2,120.0,1.0,0.0,2006,469,0.68
2025-07-15,mis_rep,2.3,3,-120.0,1.0,0.0,2005,486,2.64
2025-07-15,mis_rep,2.3,4,-30.0,1.0,0.0,2007,478,-2.03
2025-07-15,mis_rep,2.3,5,90.0,1.0,0.0,2009,469,-0.19
2025-07-15,mis_rep,2.3,6,-90.0,1.0,0.0,2008,616,-3.1
2025-07-15,mis_rep,2.3,7,-30.0,1.0,0.0,2007,513,-2.14
2025-07-15,mis_rep,2.3,8,30.0,1.0,0.0,2009,526,-0.97
2025-07-15,mis_rep,2.3,9,60.0,1.0,0.0,2009,482,-0.59
2025-07-15,mis_rep,2.3,10,-150.0,1.0,0.0,2008,621,1.96
2025-07-15,mis_rep,2.3,11,-150.0,1.0,0.0,2008,615,2.06
2025-07-15,mis_rep,2.3,12,0.0,1.0,0.0,2002,515,-1.55
2025-07-15,mis_rep,2.3,13,90.0,1.0,0.0,2003,514,-0.07
2025-07-15,mis_rep,2.3,14,90.0,1.0,0.0,2003,527,-0.04
2025-07-15,mis_rep,2.3,15,-60.0,1.0,0.0,2004,493,-2.6
2025-07-15,mis_rep,2.3,16,30.0,1.0,0.0,2006,514,-1.04
2025-07-15,mis_rep,2.3,17,-120.0,1.0,0.0,2003,603,2.59
2025-07-15,mis_rep,2.3,18,120.0,1.0,0.0,2002,503,0.58
2025-07-15,mis_rep,2.3,19,0.0,1.0,0.0,2010,526,-1.57
2025-07-15,mis_rep,2.3,20,-90.0,1.0,0.0,2005,538,-3.11
2025-07-15,mis_rep,2.3,21,120.0,1.0,0.0,2004,549,0.57
2025-07-15,mis_rep,2.3,22,150.0,1.0,0.0,2003,527,1.02
2025-07-15,mis_rep,2.3,23,60.0,1.0,0.0,2004,495,-0.49
2025-07-15,mis_rep,2.3,24,-60.0,1.0,0.0,2011,494,-2.69
2025-07-15,mis_rep,2.3,25,30.0,1.0,0.0,2009,482,-0.99
2025-07-15,mis_rep,2.3,26,0.0,1.0,0.0,2002,524,-1.6
2025-07-15,mis_rep,2.3,27,150.0,1.0,0.0,2005,571,1.08
2025-07-15,mis_rep,2.3,28,-30.0,1.0,0.0,2010,570,-2.08
2025-07-15,mis_rep,2.3,29,-150.0,1.0,0.0,2004,623,2.16
2025-07-15,mis_rep,2.3,30,-90.0,1.0,0.0,2006,691,-3.11
2025-07-15,mis_rep,2.3,31,-60.0,1.0,0.0,2001,550,-2.48
2025-07-15,mis_rep,2.3,32,-120.0,1.0,0.0,2002,548,2.6
2025-07-15,mis_rep,2.3,33,120.0,1.0,0.0,2008,516,0.6
2025-07-15,mis_rep,2.3,34,-30.0,1.0,0.0,2012,497,-2.08
2025-07-15,mis_rep,2.3,35,-150.0,1.0,0.0,2002,494,2.18
2025-07-15,mis_rep,2.3,36,-90.0,1.0,0.0,2005,493,-3.04
2025-07-15,mis_rep,2.3,37,120.0,1.0,0.0,2012,468,0.54
2025-07-15,mis_rep,2.3,38,90.0,1.0,0.0,2005,463,-0.06
2025-07-15,mis_rep,2.3,39,120.0,1.0,0.0,2003,495,0.45
2025-07-15,mis_rep,2.3,40,-30.0,1.0,0.0,2003,494,-2.19
2025-07-15,mis_rep,2.3,41,-90.0,1.0,0.0,2010,453,-3.07
2025-07-15,mis_rep,2.3,42,-120.0,1.0,0.0,2005,483,2.66
2025-07-15,mis_rep,2.3,43,-120.0,1.0,0.0,2009,501,2.61
2025-07-15,mis_rep,2.3,44,-60.0,1.0,0.0,2002,450,-2.5
2025-07-15,mis_rep,2.3,45,-90.0,1.0,0.0,2010,454,-3.0
2025-07-15,mis_rep,2.3,46,90.0,1.0,0.0,2009,483,-0.02
2025-07-15,mis_rep,2.3,47,30.0,1.0,0.0,2010,454,-0.92
2025-07-15,mis_rep,2.3,48,90.0,1.0,0.0,2004,489,-0.02
2025-07-15,mis_rep,2.3,49,-120.0,1.0,0.0,2002,559,2.58
2025-07-15,mis_rep,2.3,50,-90.0,1.0,0.0,2003,473,-2.98
2025-07-15,mis_rep,2.3,51,0.0,1.0,0.0,2006,462,-1.52
2025-07-15,mis_rep,2.3,52,-60.0,1.0,0.0,2001,471,-2.55
2025-07-15,mis_rep,2.3,53,-120.0,1.0,0.0,2004,513,2.87
2025-07-15,mis_rep,2.3,54,150.0,1.0,0.0,2001,470,1.11
2025-07-15,mis_rep,2.3,55,-30.0,1.0,0.0,2003,494,-2.15
2025-07-15,mis_rep,2.3,56,0.0,1.0,0.0,2003,492,-1.48
2025-07-15,mis_rep,2.3,57,120.0,1.0,0.0,2001,516,0.46
2025-07-15,mis_rep,2.3,58,-90.0,1.0,0.0,2003,506,-3.08
2025-07-15,mis_rep,2.3,59,-60.0,1.0,0.0,2009,495,-2.58
2025-07-15,mis_rep,2.3,60,150.0,1.0,0.0,2009,485,0.95
2025-07-15,mis_rep,2.3,61,60.0,1.0,0.0,2011,484,-0.46
2025-07-15,mis_rep,2.3,62,90.0,1.0,0.0,2008,480,-0.07
2025-07-15,mis_rep,2.3,63,90.0,1.0,0.0,2003,454,-0.08
2025-07-15,mis_rep,2.3,64,120.0,1.0,0.0,2009,465,0.48
2025-07-15,mis_rep,2.3,65,-90.0,1.0,0.0,2001,477,3.13
2025-07-15,mis_rep,2.3,66,-60.0,1.0,0.0,2009,510,-2.55
2025-07-15,mis_rep,2.3,67,30.0,1.0,0.0,2005,484,-1.08
2025-07-15,mis_rep,2.3,68,-60.0,1.0,0.0,2010,481,-2.36
2025-07-15,mis_rep,2.3,69,60.0,1.0,0.0,2004,575,-0.52
2025-07-15,mis_rep,2.3,70,-150.0,1.0,0.0,2004,649,2.19
2025-07-15,mis_rep,2.3,71,-150.0,1.0,0.0,2007,578,2.21
2025-07-15,mis_rep,2.3,72,0.0,1.0,0.0,2001,509,-1.48
2025-07-15,mis_rep,2.3,73,60.0,1.0,0.0,2002,538,-0.62
2025-07-15,mis_rep,2.3,74,-60.0,1.0,0.0,2005,576,-2.48
2025-07-15,mis_rep,2.3,75,90.0,1.0,0.0,2007,491,-0.07
2025-07-15,mis_rep,2.3,76,60.0,1.0,0.0,2011,555,-0.59
2025-07-15,mis_rep,2.3,77,120.0,1.0,0.0,2004,670,0.27
2025-07-15,mis_rep,2.3,78,30.0,1.0,0.0,2006,513,-1.02
2025-07-15,mis_rep,2.3,79,60.0,1.0,0.0,2010,567,-0.5
2025-07-15,mis_rep,2.3,80,0.0,1.0,0.0,2008,666,-1.54
2025-07-15,mis_rep,2.3,81,-120.0,1.0,0.0,2005,640,2.78
2025-07-15,mis_rep,2.3,82,-150.0,1.0,0.0,2004,637,2.08
2025-07-15,mis_rep,2.3,83,-90.0,1.0,0.0,2009,524,3.14
2025-07-15,mis_rep,2.3,84,30.0,1.0,0.0,2008,547,-1.02
2025-07-15,mis_rep,2.3,85,30.0,1.0,0.0,2009,547,-0.9
2025-07-15,mis_rep,2.3,86,60.0,1.0,0.0,2006,515,-0.5
2025-07-15,mis_rep,2.3,87,-120.0,1.0,0.0,2004,557,2.84
2025-07-15,mis_rep,2.3,88,0.0,1.0,0.0,2007,547,-1.56
2025-07-15,mis_rep,2.3,89,-30.0,1.0,0.0,2002,530,-2.24
2025-07-15,mis_rep,2.3,90,-150.0,1.0,0.0,2009,555,2.24
2025-07-15,mis_rep,2.3,91,30.0,1.0,0.0,2006,585,-0.94
2025-07-15,mis_rep,2.3,92,-120.0,1.0,0.0,2001,534,2.81
2025-07-15,mis_rep,2.3,93,60.0,1.0,0.0,2001,526,-0.51
2025-07-15,mis_rep,2.3,94,-120.0,1.0,0.0,2009,568,2.81
2025-07-15,mis_rep,2.3,95,30.0,1.0,0.0,2006,525,-0.97
2025-07-15,mis_rep,2.3,96,120.0,1.0,0.0,2005,495,0.57
2025-07-15,mis_rep,2.3,97,150.0,1.0,0.0,2006,524,0.93
2025-07-15,mis_rep,2.3,98,-150.0,1.0,0.0,2008,532,2.24
2025-07-15,mis_rep,2.3,99,-90.0,1.0,0.0,2007,586,-3.02
2025-07-15,mis_rep,2.3,100,0.0,1.0,0.0,2004,535,-1.47
2025-07-15,mis_rep,2.3,101,60.0,1.0,0.0,2003,620,-0.41
2025-07-15,mis_rep,2.3,102,0.0,1.0,0.0,2009,555,-1.48
2025-07-15,mis_rep,2.3,103,-150.0,1.0,0.0,2010,567,2.31
2025-07-15,mis_rep,2.3,104,150.0,1.0,0.0,2005,710,0.89
2025-07-15,mis_rep,2.3,105,-150.0,1.0,0.0,2012,700,2.15
2025-07-15,mis_rep,2.3,106,-60.0,1.0,0.0,2001,731,-2.69
2025-07-15,mis_rep,2.3,107,-150.0,1.0,0.0,2003,786,2.16
2025-07-15,mis_rep,2.3,108,-90.0,1.0,0.0,2007,642,3.12
2025-07-15,mis_rep,2.3,109,0.0,1.0,0.0,2002,608,-1.57
2025-07-15,mis_rep,2.3,110,0.0,1.0,0.0,2008,576,-1.55
2025-07-15,mis_rep,2.3,111,-30.0,1.0,0.0,2009,855,-2.4
2025-07-15,mis_rep,2.3,112,150.0,1.0,0.0,2010,688,1.08
2025-07-15,mis_rep,2.3,113,0.0,1.0,0.0,2003,531,-1.39
2025-07-15,mis_rep,2.3,114,-30.0,1.0,0.0,2006,513,-2.33
2025-07-15,mis_rep,2.3,115,-60.0,1.0,0.0,2004,574,-2.52
2025-07-15,mis_rep,2.3,116,-120.0,1.0,0.0,2003,547,2.6
2025-07-15,mis_rep,2.3,117,120.0,1.0,0.0,2008,506,0.48
2025-07-15,mis_rep,2.3,118,30.0,1.0,0.0,2008,534,-0.99
2025-07-15,mis_rep,2.3,119,-60.0,1.0,0.0,2001,585,-2.77
2025-07-15,mis_rep,2.3,120,-30.0,1.0,0.0,2010,543,-2.09
2025-07-15,mis_rep,2.3,121,-90.0,1.0,0.0,2004,578,3.12
2025-07-15,mis_rep,2.3,122,-60.0,1.0,0.0,2001,513,-2.65
2025-07-15,mis_rep,2.3,123,-150.0,1.0,0.0,2006,545,2.28
2025-07-15,mis_rep,2.3,124,150.0,1.0,0.0,2009,595,1.08
2025-07-15,mis_rep,2.3,125,150.0,1.0,0.0,2010,594,1.01
2025-07-15,mis_rep,2.3,126,-60.0,1.0,0.0,2005,546,-2.69
2025-07-15,mis_rep,2.3,127,120.0,1.0,0.0,2010,538,0.47
2025-07-15,mis_rep,2.3,128,120.0,1.0,0.0,2006,505,0.72
2025-07-15,mis_rep,2.3,129,-150.0,1.0,0.0,2003,639,2.09
2025-07-15,mis_rep,2.3,130,-60.0,1.0,0.0,2005,566,-2.54
2025-07-15,mis_rep,2.3,131,-150.0,1.0,0.0,2001,586,2.1
2025-07-15,mis_rep,2.3,132,150.0,1.0,0.0,2009,679,0.9
2025-07-15,mis_rep,2.3,133,-120.0,1.0,0.0,2008,566,2.6
2025-07-15,mis_rep,2.3,134,120.0,1.0,0.0,2002,620,0.54
2025-07-15,mis_rep,2.3,135,150.0,1.0,0.0,2004,578,0.91
2025-07-15,mis_rep,2.3,136,90.0,1.0,0.0,2003,556,-0.04
2025-07-15,mis_rep,2.3,137,-120.0,1.0,0.0,2008,559,2.63
2025-07-15,mis_rep,2.3,138,120.0,1.0,0.0,2010,581,0.3
2025-07-15,mis_rep,2.3,139,30.0,1.0,0.0,2010,610,-0.92
2025-07-15,mis_rep,2.3,140,-30.0,1.0,0.0,2005,586,-2.09
2025-07-15,mis_rep,2.3,141,-60.0,1.0,0.0,2003,589,-2.54
2025-07-15,mis_rep,2.3,142,150.0,1.0,0.0,2008,601,0.86
2025-07-15,mis_rep,2.3,143,150.0,1.0,0.0,2007,572,1.05
2025-07-15,mis_rep,2.3,144,0.0,1.0,0.0,2010,553,-1.69
2025-07-15,mis_rep,2.3,145,150.0,1.0,0.0,2008,542,1.1
2025-07-15,mis_rep,2.3,146,150.0,1.0,0.0,2011,513,0.94
2025-07-15,mis_rep,2.3,147,-30.0,1.0,0.0,2002,483,-2.18
2025-07-15,mis_rep,2.3,148,-90.0,1.0,0.0,2009,524,-3.06
2025-07-15,mis_rep,2.3,149,30.0,1.0,0.0,2003,535,-1.04
2025-07-15,mis_rep,2.3,150,60.0,1.0,0.0,2009,569,-0.56
2025-07-15,mis_rep,2.3,151,-30.0,1.0,0.0,2007,589,-1.97
2025-07-15,mis_rep,2.3,152,0.0,1.0,0.0,2009,823,-1.55
2025-07-15,mis_rep,2.3,153,30.0,1.0,0.0,2001,693,-0.93
2025-07-15,mis_rep,2.3,154,90.0,1.0,0.0,2011,620,-0.13
2025-07-15,mis_rep,2.3,155,-120.0,1.0,0.0,2002,605,2.55
2025-07-15,mis_rep,2.3,156,-120.0,1.0,0.0,2009,554,2.6
2025-07-15,mis_rep,2.3,157,0.0,1.0,0.0,2003,549,-1.47
2025-07-15,mis_rep,2.3,158,90.0,1.0,0.0,2005,582,0.02
2025-07-15,mis_rep,2.3,159,30.0,1.0,0.0,2009,583,-1.21
2025-07-15,mis_rep,2.3,160,-30.0,1.0,0.0,2009,652,-2.09
2025-07-15,mis_rep,2.3,161,0.0,1.0,0.0,2009,607,-1.57
2025-07-15,mis_rep,2.3,162,60.0,1.0,0.0,2003,609,-0.44
2025-07-15,mis_rep,2.3,163,-30.0,1.0,0.0,2008,588,-1.97
2025-07-15,mis_rep,2.3,164,60.0,1.0,0.0,2008,609,-0.53
2025-07-15,mis_rep,2.3,165,-60.0,1.0,0.0,2005,657,-2.72
2025-07-15,mis_rep,2.3,166,0.0,1.0,0.0,2009,595,-1.58
2025-07-15,mis_rep,2.3,167,-90.0,1.0,0.0,2010,602,-3.09
2025-07-15,mis_rep,2.3,168,30.0,1.0,0.0,2002,692,-1.1
2025-07-15,mis_rep,2.3,169,60.0,1.0,0.0,2009,560,-0.54
2025-07-15,mis_rep,2.3,170,30.0,1.0,0.0,2009,717,-0.95
