,experiment,condition,subject,block,level_4,p,nll,bic,model
338,1,new_learn,26,2,0,33.89315088958486,46.48355387681817,102.17744812561253,nll_unix_1
339,1,new_learn,26,2,1,28.881117671807196,46.48355387681817,102.17744812561253,nll_unix_1
340,1,new_learn,26,2,0,67.47465439120526,59.23938734983976,127.6891150716557,nll_uniy_0
341,1,new_learn,26,2,1,35.82886202963856,59.23938734983976,127.6891150716557,nll_uniy_0
342,1,new_learn,26,2,0,31.749656364570093,92.90089611870977,195.0121326093957,nll_uniy_1
343,1,new_learn,26,2,1,35.83821798618942,92.90089611870977,195.0121326093957,nll_uniy_1
344,1,new_learn,26,2,0,-0.8024888080966748,33.02910432047483,79.87371919891393,nll_glc_0
345,1,new_learn,26,2,1,-2.8761684665524627,33.02910432047483,79.87371919891393,nll_glc_0
346,1,new_learn,26,2,2,16.003001449303326,33.02910432047483,79.87371919891393,nll_glc_0
347,1,new_learn,26,2,0,0.9999999297476965,46.49713707867544,106.80978471531516,nll_glc_1
348,1,new_learn,26,2,1,-33.57483865095656,46.49713707867544,106.80978471531516,nll_glc_1
349,1,new_learn,26,2,2,29.202644769732995,46.49713707867544,106.80978471531516,nll_glc_1
350,1,new_learn,26,6,0,63.04242124006626,89.17659591404924,187.56353220007466,nll_unix_0
351,1,new_learn,26,6,1,38.08659636967003,89.17659591404924,187.56353220007466,nll_unix_0
352,1,new_learn,26,6,0,40.22756988142934,70.41005564731101,150.0304516665982,nll_unix_1
353,1,new_learn,26,6,1,38.093175124966976,70.41005564731101,150.0304516665982,nll_unix_1
354,1,new_learn,26,6,0,60.035725846076275,55.7532365627018,120.71681349737979,nll_uniy_0
355,1,new_learn,26,6,1,36.55004280576862,55.7532365627018,120.71681349737979,nll_uniy_0
356,1,new_learn,26,6,0,37.88619049763601,102.79941093844829,214.80916224887275,nll_uniy_1
357,1,new_learn,26,6,1,38.089139071854866,102.79941093844829,214.80916224887275,nll_uniy_1
358,1,new_learn,26,6,0,-0.13541198002343768,55.530463640731156,124.87643783942659,nll_glc_0
359,1,new_learn,26,6,1,-52.894481986884614,55.530463640731156,124.87643783942659,nll_glc_0
360,1,new_learn,26,6,2,37.323844387654894,55.530463640731156,124.87643783942659,nll_glc_0
361,1,new_learn,26,6,0,0.9999996735737537,70.42461331467798,154.66473718732024,nll_glc_1
362,1,new_learn,26,6,1,-40.36351805236352,70.42461331467798,154.66473718732024,nll_glc_1
363,1,new_learn,26,6,2,38.09278400553819,70.42461331467798,154.66473718732024,nll_glc_1
364,1,new_learn,28,2,0,64.66342379562752,110.46110501114453,230.13255039426522,nll_unix_0
365,1,new_learn,28,2,1,36.93301193227062,110.46110501114453,230.13255039426522,nll_unix_0
366,1,new_learn,28,2,0,43.09857421159627,45.72189344575284,100.65412726348187,nll_unix_1
367,1,new_learn,28,2,1,23.696936344627694,45.72189344575284,100.65412726348187,nll_unix_1
368,1,new_learn,28,2,0,62.69370870112505,61.70060123187618,132.61154283572853,nll_uniy_0
369,1,new_learn,28,2,1,36.92618896197821,61.70060123187618,132.61154283572853,nll_uniy_0
370,1,new_learn,28,2,0,36.941156208411996,92.34916688761275,193.90867414720168,nll_uniy_1
371,1,new_learn,28,2,1,36.934870883385855,92.34916688761275,193.90867414720168,nll_uniy_1
372,1,new_learn,28,2,0,-0.8307321764569784,27.832914213361267,69.48133898468681,nll_glc_0
373,1,new_learn,28,2,1,6.574043641877267,27.832914213361267,69.48133898468681,nll_glc_0
374,1,new_learn,28,2,2,11.297844483403182,27.832914213361267,69.48133898468681,nll_glc_0
375,1,new_learn,28,2,0,0.9999999964977557,45.72715922650741,105.2698290109791,nll_glc_1
376,1,new_learn,28,2,1,-42.92098704342094,45.72715922650741,105.2698290109791,nll_glc_1
377,1,new_learn,28,2,2,23.59843198423532,45.72715922650741,105.2698290109791,nll_glc_1
378,1,new_learn,28,6,0,58.429742974826915,86.95975268022454,183.12984573242525,nll_unix_0
379,1,new_learn,28,6,1,39.01431566488379,86.95975268022454,183.12984573242525,nll_unix_0
380,1,new_learn,28,6,0,37.05476431733426,75.15867222609924,159.52768482417466,nll_unix_1
381,1,new_learn,28,6,1,39.01033249364288,75.15867222609924,159.52768482417466,nll_unix_1
382,1,new_learn,28,6,0,62.03129462484951,64.78562879231669,138.78159795660955,nll_uniy_0
383,1,new_learn,28,6,1,39.01563704644566,64.78562879231669,138.78159795660955,nll_uniy_0
384,1,new_learn,28,6,0,40.72343670484336,93.61071002834834,196.43176042867285,nll_uniy_1
385,1,new_learn,28,6,1,39.0172052255691,93.61071002834834,196.43176042867285,nll_uniy_1
386,1,new_learn,28,6,0,0.2386049313503118,64.12975199192275,142.07501454180976,nll_glc_0
387,1,new_learn,28,6,1,-71.92128430935088,64.12975199192275,142.07501454180976,nll_glc_0
388,1,new_learn,28,6,2,39.0116977208975,64.12975199192275,142.07501454180976,nll_glc_0
389,1,new_learn,28,6,0,0.9999891430769967,75.17350132743971,164.1625132128437,nll_glc_1
390,1,new_learn,28,6,1,-37.08275228792056,75.17350132743971,164.1625132128437,nll_glc_1
391,1,new_learn,28,6,2,39.01212803931624,75.17350132743971,164.1625132128437,nll_glc_1
392,1,new_learn,30,2,0,50.8895953246012,99.72467747280575,208.65969531758768,nll_unix_0
393,1,new_learn,30,2,1,38.52726428448674,99.72467747280575,208.65969531758768,nll_unix_0
394,1,new_learn,30,2,0,56.35222610531749,61.480437303097915,132.171214978172,nll_unix_1
395,1,new_learn,30,2,1,38.51968529209668,61.480437303097915,132.171214978172,nll_unix_1
396,1,new_learn,30,2,0,46.36713675209033,56.942862139823504,123.0960646516232,nll_uniy_0
397,1,new_learn,30,2,1,37.08157320078517,56.942862139823504,123.0960646516232,nll_uniy_0
398,1,new_learn,30,2,0,51.43731945257879,110.10916526892834,229.42867090983285,nll_uniy_1
399,1,new_learn,30,2,1,38.52615236398614,110.10916526892834,229.42867090983285,nll_uniy_1
400,1,new_learn,30,2,0,-0.6998040826878411,37.42371525773993,88.66294107344413,nll_glc_0
401,1,new_learn,30,2,1,4.040106003384626,37.42371525773993,88.66294107344413,nll_glc_0
402,1,new_learn,30,2,2,16.24224684059271,37.42371525773993,88.66294107344413,nll_glc_0
403,1,new_learn,30,2,0,0.9999999876481818,61.48777418590028,136.79105892976483,nll_glc_1
404,1,new_learn,30,2,1,-56.13173777664844,61.48777418590028,136.79105892976483,nll_glc_1
405,1,new_learn,30,2,2,38.47291896720381,61.48777418590028,136.79105892976483,nll_glc_1
406,1,new_learn,30,6,0,45.30553602278613,76.254835827188,161.72001202635218,nll_unix_0
407,1,new_learn,30,6,1,38.96942178795659,76.254835827188,161.72001202635218,nll_unix_0
408,1,new_learn,30,6,0,53.906184937602596,84.0982988097642,177.40693799150458,nll_unix_1
409,1,new_learn,30,6,1,38.96889943337213,84.0982988097642,177.40693799150458,nll_unix_1
410,1,new_learn,30,6,0,47.47843480091422,70.70945257058969,150.62924551315555,nll_uniy_0
411,1,new_learn,30,6,1,38.96256793230921,70.70945257058969,150.62924551315555,nll_uniy_0
412,1,new_learn,30,6,0,55.54668624290525,91.48066115507645,192.17166268212907,nll_uniy_1
413,1,new_learn,30,6,1,38.96669167268789,91.48066115507645,192.17166268212907,nll_uniy_1
414,1,new_learn,30,6,0,0.5874449115807323,67.1586366377345,148.13278383343328,nll_glc_0
415,1,new_learn,30,6,1,-66.60149028301042,67.1586366377345,148.13278383343328,nll_glc_0
416,1,new_learn,30,6,2,38.95026901789761,67.1586366377345,148.13278383343328,nll_glc_0
417,1,new_learn,30,6,0,-0.9999998169447591,76.2663659052007,166.34824236836567,nll_glc_1
418,1,new_learn,30,6,1,45.45374556008257,76.2663659052007,166.34824236836567,nll_glc_1
419,1,new_learn,30,6,2,38.96998115345989,76.2663659052007,166.34824236836567,nll_glc_1
420,1,new_learn,32,2,0,43.55889347185965,113.31205276453338,235.83444590104293,nll_unix_0
421,1,new_learn,32,2,1,36.7445390521653,113.31205276453338,235.83444590104293,nll_unix_0
422,1,new_learn,32,2,0,45.57126087115812,46.31623985057242,101.84282007312103,nll_unix_1
423,1,new_learn,32,2,1,20.798237759821777,46.31623985057242,101.84282007312103,nll_unix_1
424,1,new_learn,32,2,0,51.396081171403374,78.37799393581162,165.9663282435994,nll_uniy_0
425,1,new_learn,32,2,1,36.74290955328135,78.37799393581162,165.9663282435994,nll_uniy_0
426,1,new_learn,32,2,0,54.94667354436302,87.07304132983433,183.35642303164482,nll_uniy_1
427,1,new_learn,32,2,1,36.742761527757594,87.07304132983433,183.35642303164482,nll_uniy_1
428,1,new_learn,32,2,0,-0.9518766898354855,41.54253449122086,96.900579540406,nll_glc_0
429,1,new_learn,32,2,1,27.60460168774245,41.54253449122086,96.900579540406,nll_glc_0
430,1,new_learn,32,2,2,16.72161272595161,41.54253449122086,96.900579540406,nll_glc_0
431,1,new_learn,32,2,0,0.9999999717672778,46.32476283728529,106.46503623253486,nll_glc_1
432,1,new_learn,32,2,1,-45.61038867163238,46.32476283728529,106.46503623253486,nll_glc_1
433,1,new_learn,32,2,2,20.520411032998123,46.32476283728529,106.46503623253486,nll_glc_1
434,1,new_learn,32,6,0,36.1502419681387,57.095147144189376,123.40063466035494,nll_unix_0
435,1,new_learn,32,6,1,37.443858122792314,57.095147144189376,123.40063466035494,nll_unix_0
436,1,new_learn,32,6,0,54.761661487822735,108.70405893820377,226.61845824838372,nll_unix_1
437,1,new_learn,32,6,1,37.444348257171214,108.70405893820377,226.61845824838372,nll_unix_1
438,1,new_learn,32,6,0,45.17792208596628,85.16196927309986,179.5342789181759,nll_uniy_0
439,1,new_learn,32,6,1,37.442364270624424,85.16196927309986,179.5342789181759,nll_uniy_0
440,1,new_learn,32,6,0,64.04706382754033,72.51310728650225,154.23655494498067,nll_uniy_1
441,1,new_learn,32,6,1,37.44394691525916,72.51310728650225,154.23655494498067,nll_uniy_1
442,1,new_learn,32,6,0,0.99907131758294,57.07635815708269,127.96822687212965,nll_glc_0
443,1,new_learn,32,6,1,-38.46184519286352,57.07635815708269,127.96822687212965,nll_glc_0
444,1,new_learn,32,6,2,37.4380330106238,57.07635815708269,127.96822687212965,nll_glc_0
445,1,new_learn,32,6,0,-0.9999986593832353,57.09766413973024,128.01083883742476,nll_glc_1
446,1,new_learn,32,6,1,35.96298269271008,57.09766413973024,128.01083883742476,nll_glc_1
447,1,new_learn,32,6,2,37.42200810470713,57.09766413973024,128.01083883742476,nll_glc_1
448,1,new_learn,34,2,0,49.541531208908324,110.00061885812627,229.21157808822872,nll_unix_0
449,1,new_learn,34,2,1,39.2861000466185,110.00061885812627,229.21157808822872,nll_unix_0
450,1,new_learn,34,2,0,52.54653946595547,56.99972633085641,123.20979303368901,nll_unix_1
451,1,new_learn,34,2,1,39.18617038981387,56.99972633085641,123.20979303368901,nll_unix_1
452,1,new_learn,34,2,0,48.504841476878724,65.5075559157752,140.22545220352657,nll_uniy_0
453,1,new_learn,34,2,1,39.28198506007218,65.5075559157752,140.22545220352657,nll_uniy_0
454,1,new_learn,34,2,0,51.78300925167232,91.37002608054668,191.95039253306953,nll_uniy_1
455,1,new_learn,34,2,1,39.289756755849,91.37002608054668,191.95039253306953,nll_uniy_1
456,1,new_learn,34,2,0,-0.7462951677825351,45.08868378269281,103.9928781233499,nll_glc_0
457,1,new_learn,34,2,1,5.22225565021147,45.08868378269281,103.9928781233499,nll_glc_0
458,1,new_learn,34,2,2,20.627859524141787,45.08868378269281,103.9928781233499,nll_glc_0
459,1,new_learn,34,2,0,0.9999999534033259,57.00395437741297,127.82341931279021,nll_glc_1
460,1,new_learn,34,2,1,-52.582291128731356,57.00395437741297,127.82341931279021,nll_glc_1
461,1,new_learn,34,2,2,39.28962326712652,57.00395437741297,127.82341931279021,nll_glc_1
462,1,new_learn,34,6,0,48.149562931372714,83.53844294434987,176.2872262606759,nll_unix_0
463,1,new_learn,34,6,1,39.03555581739799,83.53844294434987,176.2872262606759,nll_unix_0
464,1,new_learn,34,6,0,51.2686853980723,70.01274437673695,149.23582912545007,nll_unix_1
465,1,new_learn,34,6,1,39.03237167087687,70.01274437673695,149.23582912545007,nll_unix_1
466,1,new_learn,34,6,0,48.505032097538006,71.9096127114309,153.02956579483796,nll_uniy_0
467,1,new_learn,34,6,1,39.03520501037957,71.9096127114309,153.02956579483796,nll_uniy_0
468,1,new_learn,34,6,0,51.470025098709726,86.08846482722805,181.38727002643228,nll_uniy_1
469,1,new_learn,34,6,1,39.03217526669491,86.08846482722805,181.38727002643228,nll_uniy_1
470,1,new_learn,34,6,0,0.3334453520831213,71.44623015105778,156.70797086007983,nll_glc_0
471,1,new_learn,34,6,1,-62.297285149492375,71.44623015105778,156.70797086007983,nll_glc_0
472,1,new_learn,34,6,2,39.01564573398724,71.44623015105778,156.70797086007983,nll_glc_0
473,1,new_learn,34,6,0,0.981161386904456,69.76594875632162,153.34740807060751,nll_glc_1
474,1,new_learn,34,6,1,-60.139897756056506,69.76594875632162,153.34740807060751,nll_glc_1
475,1,new_learn,34,6,2,39.024978805913115,69.76594875632162,153.34740807060751,nll_glc_1
476,1,new_learn,36,2,0,34.062678074417775,84.63011627096643,178.47057291390902,nll_unix_0
477,1,new_learn,36,2,1,36.99006588046336,84.63011627096643,178.47057291390902,nll_unix_0
478,1,new_learn,36,2,0,63.85975426342699,73.3222584215435,155.85485721506316,nll_unix_1
479,1,new_learn,36,2,1,36.97727082715562,73.3222584215435,155.85485721506316,nll_unix_1
480,1,new_learn,36,2,0,37.62976874038656,73.28986622209926,155.7900728161747,nll_uniy_0
481,1,new_learn,36,2,1,36.98866086944451,73.28986622209926,155.7900728161747,nll_uniy_0
482,1,new_learn,36,2,0,64.27783935440884,78.11277903516866,165.4358984423135,nll_uniy_1
483,1,new_learn,36,2,1,36.98702931207827,78.11277903516866,165.4358984423135,nll_uniy_1
484,1,new_learn,36,2,0,-0.6624937501406521,69.10994287251955,152.03539630300338,nll_glc_0
485,1,new_learn,36,2,1,7.353872381189758,69.10994287251955,152.03539630300338,nll_glc_0
486,1,new_learn,36,2,2,36.98812753413128,69.10994287251955,152.03539630300338,nll_glc_0
487,1,new_learn,36,2,0,0.9999930199193898,73.34950972497316,160.5145300079106,nll_glc_1
488,1,new_learn,36,2,1,-63.31697238047569,73.34950972497316,160.5145300079106,nll_glc_1
489,1,new_learn,36,2,2,36.98883984967155,73.34950972497316,160.5145300079106,nll_glc_1
490,1,new_learn,36,6,0,48.27551987235301,82.56425607743495,174.33885252684607,nll_unix_0
491,1,new_learn,36,6,1,37.73243142569386,82.56425607743495,174.33885252684607,nll_unix_0
492,1,new_learn,36,6,0,44.91765875226885,80.36573762222187,169.94181561641992,nll_unix_1
493,1,new_learn,36,6,1,37.73165996993191,80.36573762222187,169.94181561641992,nll_unix_1
494,1,new_learn,36,6,0,54.07943561229583,86.84295886111177,182.8962580941997,nll_uniy_0
495,1,new_learn,36,6,1,37.71813387845186,86.84295886111177,182.8962580941997,nll_uniy_0
496,1,new_learn,36,6,0,49.53648085025711,81.2083211051287,171.62698258223358,nll_uniy_1
497,1,new_learn,36,6,1,37.7322348574708,81.2083211051287,171.62698258223358,nll_uniy_1
498,1,new_learn,36,6,0,0.8648645698869883,80.54595534637633,174.90742125071694,nll_glc_0
499,1,new_learn,36,6,1,-68.19160243606407,80.54595534637633,174.90742125071694,nll_glc_0
500,1,new_learn,36,6,2,37.72155131329215,80.54595534637633,174.90742125071694,nll_glc_0
501,1,new_learn,36,6,0,0.7411289224026476,75.26808183181109,164.35167422158645,nll_glc_1
502,1,new_learn,36,6,1,-68.1941814444107,75.26808183181109,164.35167422158645,nll_glc_1
503,1,new_learn,36,6,2,37.72618470832238,75.26808183181109,164.35167422158645,nll_glc_1
504,1,new_learn,38,2,0,45.478009791724546,97.95820143329226,205.1267432385607,nll_unix_0
505,1,new_learn,38,2,1,36.7400447854325,97.95820143329226,205.1267432385607,nll_unix_0
506,1,new_learn,38,2,0,56.90422590900843,66.52786161977056,142.2660636115173,nll_unix_1
507,1,new_learn,38,2,1,36.74341448521874,66.52786161977056,142.2660636115173,nll_unix_1
508,1,new_learn,38,2,0,42.47569659951572,71.48883379556928,152.18800796311473,nll_uniy_0
509,1,new_learn,38,2,1,36.74374269195542,71.48883379556928,152.18800796311473,nll_uniy_0
510,1,new_learn,38,2,0,53.0287562031755,93.98558697802906,197.1815143280343,nll_uniy_1
511,1,new_learn,38,2,1,36.74372750656288,93.98558697802906,197.1815143280343,nll_uniy_1
512,1,new_learn,38,2,0,-0.7788487486959565,59.427987668798295,132.67148589556086,nll_glc_0
513,1,new_learn,38,2,1,14.832355886156437,59.427987668798295,132.67148589556086,nll_glc_0
514,1,new_learn,38,2,2,35.19791305164564,59.427987668798295,132.67148589556086,nll_glc_0
515,1,new_learn,38,2,0,0.999999914534266,66.53904015267831,146.8935908633209,nll_glc_1
516,1,new_learn,38,2,1,-57.0669631706184,66.53904015267831,146.8935908633209,nll_glc_1
517,1,new_learn,38,2,2,36.734700513688885,66.53904015267831,146.8935908633209,nll_glc_1
518,1,new_learn,38,6,0,44.937800368424796,86.40766750846468,182.02567538890554,nll_unix_0
519,1,new_learn,38,6,1,38.52779249839234,86.40766750846468,182.02567538890554,nll_unix_0
520,1,new_learn,38,6,0,54.52235237581493,71.79841555232133,152.80717147661883,nll_unix_1
521,1,new_learn,38,6,1,38.5295113930713,71.79841555232133,152.80717147661883,nll_unix_1
522,1,new_learn,38,6,0,43.69986547828725,53.260779593819706,115.7318995596156,nll_uniy_0
523,1,new_learn,38,6,1,33.22668313498681,53.260779593819706,115.7318995596156,nll_uniy_0
524,1,new_learn,38,6,0,52.48342286473827,111.24718458881412,231.70470954960442,nll_uniy_1
525,1,new_learn,38,6,1,38.52815270911843,111.24718458881412,231.70470954960442,nll_uniy_1
526,1,new_learn,38,6,0,0.047366681600491845,53.22643334692769,120.26837725181966,nll_glc_0
527,1,new_learn,38,6,1,-46.10571089092641,53.22643334692769,120.26837725181966,nll_glc_0
528,1,new_learn,38,6,2,32.57357764031486,53.22643334692769,120.26837725181966,nll_glc_0
529,1,new_learn,38,6,0,0.9999999627549527,71.80717877680522,157.4298681115747,nll_glc_1
530,1,new_learn,38,6,1,-54.483849812746854,71.80717877680522,157.4298681115747,nll_glc_1
531,1,new_learn,38,6,2,38.52067735265658,71.80717877680522,157.4298681115747,nll_glc_1
532,1,new_learn,40,2,0,43.69054227844531,119.44379305130349,248.09792647458315,nll_unix_0
533,1,new_learn,40,2,1,37.90453459307639,119.44379305130349,248.09792647458315,nll_unix_0
534,1,new_learn,40,2,0,48.259662882001216,37.47214016491444,84.15462070180507,nll_unix_1
535,1,new_learn,40,2,1,16.28166703427687,37.47214016491444,84.15462070180507,nll_unix_1
536,1,new_learn,40,2,0,45.42185653794147,91.19687798820962,191.60409634839542,nll_uniy_0
537,1,new_learn,40,2,1,37.897132593878936,91.19687798820962,191.60409634839542,nll_uniy_0
538,1,new_learn,40,2,0,50.57143521285221,71.00136118060814,151.21306273319246,nll_uniy_1
539,1,new_learn,40,2,1,37.8989263706904,71.00136118060814,151.21306273319246,nll_uniy_1
540,1,new_learn,40,2,0,-0.999739006471935,37.44872395928715,88.71295847653857,nll_glc_0
541,1,new_learn,40,2,1,47.26251734041896,37.44872395928715,88.71295847653857,nll_glc_0
542,1,new_learn,40,2,2,16.163147454336524,37.44872395928715,88.71295847653857,nll_glc_0
543,1,new_learn,40,2,0,0.999993311052807,37.4815295701668,88.77856969829787,nll_glc_1
544,1,new_learn,40,2,1,-48.57760974985803,37.4815295701668,88.77856969829787,nll_glc_1
545,1,new_learn,40,2,2,16.469525656453925,37.4815295701668,88.77856969829787,nll_glc_1
546,1,new_learn,40,6,0,61.93839722016119,78.89701104984877,167.00436247167372,nll_unix_0
547,1,new_learn,40,6,1,37.04646500720513,78.89701104984877,167.00436247167372,nll_unix_0
548,1,new_learn,40,6,0,43.03949522317054,77.3666854955951,163.9437113631664,nll_unix_1
549,1,new_learn,40,6,1,37.04603052648038,77.3666854955951,163.9437113631664,nll_unix_1
550,1,new_learn,40,6,0,58.18083254268778,79.12112803243767,167.4525964368515,nll_uniy_0
551,1,new_learn,40,6,1,37.043303090482844,79.12112803243767,167.4525964368515,nll_uniy_0
552,1,new_learn,40,6,0,37.81496219363472,79.03476897124551,167.2798783144672,nll_uniy_1
553,1,new_learn,40,6,1,37.04678999515767,79.03476897124551,167.2798783144672,nll_uniy_1
554,1,new_learn,40,6,0,0.7372329100207864,73.85092590626921,161.5173623705027,nll_glc_0
555,1,new_learn,40,6,1,-80.93742308104952,73.85092590626921,161.5173623705027,nll_glc_0
556,1,new_learn,40,6,2,37.04588540638538,73.85092590626921,161.5173623705027,nll_glc_0
557,1,new_learn,40,6,0,0.7580909201600474,72.8007870204124,159.41708459878907,nll_glc_1
558,1,new_learn,40,6,1,-61.828112802884625,72.8007870204124,159.41708459878907,nll_glc_1
559,1,new_learn,40,6,2,37.0455853965033,72.8007870204124,159.41708459878907,nll_glc_1
560,1,relearn,1,2,0,47.77640718445024,100.23181809798334,209.67397656794284,nll_unix_0
561,1,relearn,1,2,1,36.3982085289848,100.23181809798334,209.67397656794284,nll_unix_0
562,1,relearn,1,2,0,64.10078316158416,61.373127317832534,131.95659500764125,nll_unix_1
563,1,relearn,1,2,1,36.389998110634025,61.373127317832534,131.95659500764125,nll_unix_1
564,1,relearn,1,2,0,41.97066930324277,96.4276760194667,202.06569241090958,nll_uniy_0
565,1,relearn,1,2,1,36.39790656610262,96.4276760194667,202.06569241090958,nll_uniy_0
566,1,relearn,1,2,0,55.45477497582322,69.35944964740028,147.92923966677674,nll_uniy_1
567,1,relearn,1,2,1,36.39734211968893,69.35944964740028,147.92923966677674,nll_uniy_1
568,1,relearn,1,2,0,-0.9999998148187291,61.38182476024174,136.57916007844776,nll_glc_0
569,1,relearn,1,2,1,63.681187295309364,61.38182476024174,136.57916007844776,nll_glc_0
570,1,relearn,1,2,2,36.3754166366852,61.38182476024174,136.57916007844776,nll_glc_0
571,1,relearn,1,2,0,0.964951739791903,60.68545830150754,135.18642716097935,nll_glc_1
572,1,relearn,1,2,1,-75.13927252412691,60.68545830150754,135.18642716097935,nll_glc_1
573,1,relearn,1,2,2,36.3669742050776,60.68545830150754,135.18642716097935,nll_glc_1
574,1,relearn,1,6,0,44.22567314043847,110.51494002574674,230.24022042346965,nll_unix_0
575,1,relearn,1,6,1,37.14748026541452,110.51494002574674,230.24022042346965,nll_unix_0
576,1,relearn,1,6,0,57.75387635035505,52.585225642012134,114.38079165600045,nll_unix_1
577,1,relearn,1,6,1,29.39363930655537,52.585225642012134,114.38079165600045,nll_unix_1
578,1,relearn,1,6,0,44.78836840496664,89.48429257693849,188.17892552585315,nll_uniy_0
579,1,relearn,1,6,1,37.15057044038191,89.48429257693849,188.17892552585315,nll_uniy_0
580,1,relearn,1,6,0,59.54110683651454,76.0330115774135,161.27636352680318,nll_uniy_1
581,1,relearn,1,6,1,37.15003086338188,76.0330115774135,161.27636352680318,nll_uniy_1
582,1,relearn,1,6,0,-0.992759637106874,52.27901573197751,118.37354202191929,nll_glc_0
583,1,relearn,1,6,1,50.630313796152244,52.27901573197751,118.37354202191929,nll_glc_0
584,1,relearn,1,6,2,27.943163541668376,52.27901573197751,118.37354202191929,nll_glc_0
585,1,relearn,1,6,0,0.9999997431398489,52.597309263671605,119.01012908530748,nll_glc_1
586,1,relearn,1,6,1,-58.15326873321584,52.597309263671605,119.01012908530748,nll_glc_1
587,1,relearn,1,6,2,29.991330611430115,52.597309263671605,119.01012908530748,nll_glc_1
588,1,relearn,3,2,0,56.56602987339665,103.08840116868804,215.38714270935225,nll_unix_0
589,1,relearn,3,2,1,39.161975393953895,103.08840116868804,215.38714270935225,nll_unix_0
590,1,relearn,3,2,0,48.93584216872041,58.56186238725539,126.33406514648696,nll_unix_1
591,1,relearn,3,2,1,38.47792991773055,58.56186238725539,126.33406514648696,nll_unix_1
592,1,relearn,3,2,0,51.45741280962287,59.55206593740349,128.31447224678317,nll_uniy_0
593,1,relearn,3,2,1,39.131043388614955,59.55206593740349,128.31447224678317,nll_uniy_0
594,1,relearn,3,2,0,44.120586396817146,101.64449222994774,212.49932483187166,nll_uniy_1
595,1,relearn,3,2,1,39.16258490474125,101.64449222994774,212.49932483187166,nll_uniy_1
596,1,relearn,3,2,0,-0.7065776246333222,32.698205915983294,79.21192238993086,nll_glc_0
597,1,relearn,3,2,1,2.6724157692331136,32.698205915983294,79.21192238993086,nll_glc_0
598,1,relearn,3,2,2,13.531471161725879,32.698205915983294,79.21192238993086,nll_glc_0
599,1,relearn,3,2,0,0.9999999969547788,58.56640120118285,130.94831296033,nll_glc_1
600,1,relearn,3,2,1,-48.61513920587772,58.56640120118285,130.94831296033,nll_glc_1
601,1,relearn,3,2,2,38.7590135441184,58.56640120118285,130.94831296033,nll_glc_1
602,1,relearn,3,6,0,57.445104288744396,101.59407165724198,212.39848368646014,nll_unix_0
603,1,relearn,3,6,1,37.87600986348527,101.59407165724198,212.39848368646014,nll_unix_0
604,1,relearn,3,6,0,42.50519419307479,56.85325061872999,122.91684160943616,nll_unix_1
605,1,relearn,3,6,1,33.66892156499639,56.85325061872999,122.91684160943616,nll_unix_1
606,1,relearn,3,6,0,56.1370577717057,61.89629248606239,133.00292534410096,nll_uniy_0
607,1,relearn,3,6,1,37.87406738560589,61.89629248606239,133.00292534410096,nll_uniy_0
608,1,relearn,3,6,0,40.49423161176544,100.56080411299254,210.33194859796126,nll_uniy_1
609,1,relearn,3,6,1,37.87593534997529,100.56080411299254,210.33194859796126,nll_uniy_1
610,1,relearn,3,6,0,-0.7925098248113865,40.42927530297117,94.67406116390661,nll_glc_0
611,1,relearn,3,6,1,4.653181323264848,40.42927530297117,94.67406116390661,nll_glc_0
612,1,relearn,3,6,2,17.368860424873002,40.42927530297117,94.67406116390661,nll_glc_0
613,1,relearn,3,6,0,0.9999999966033051,56.854661158528444,127.52483287502116,nll_glc_1
614,1,relearn,3,6,1,-42.56359466623091,56.854661158528444,127.52483287502116,nll_glc_1
615,1,relearn,3,6,2,34.2593919786886,56.854661158528444,127.52483287502116,nll_glc_1
616,1,relearn,5,2,0,45.48977748501609,114.9333181157659,239.07697660350797,nll_unix_0
617,1,relearn,5,2,1,38.79654072293914,114.9333181157659,239.07697660350797,nll_unix_0
618,1,relearn,5,2,0,53.464313601215906,47.49820836279379,104.20675709756377,nll_unix_1
619,1,relearn,5,2,1,24.564744544168246,47.49820836279379,104.20675709756377,nll_unix_1
620,1,relearn,5,2,0,41.02253648198983,81.03111023513088,171.27256084223794,nll_uniy_0
621,1,relearn,5,2,1,38.7911002904624,81.03111023513088,171.27256084223794,nll_uniy_0
622,1,relearn,5,2,0,48.218781549883936,77.6464597621299,164.50325989623596,nll_uniy_1
623,1,relearn,5,2,1,38.79798587341174,77.6464597621299,164.50325989623596,nll_uniy_1
624,1,relearn,5,2,0,-0.9660901004365454,45.82140307822925,105.45831671442278,nll_glc_0
625,1,relearn,5,2,1,39.89155840087449,45.82140307822925,105.45831671442278,nll_glc_0
626,1,relearn,5,2,2,21.670773967557253,45.82140307822925,105.45831671442278,nll_glc_0
627,1,relearn,5,2,0,0.9999997966942058,47.505756924861075,108.82702440768642,nll_glc_1
628,1,relearn,5,2,1,-53.307993793700845,47.505756924861075,108.82702440768642,nll_glc_1
629,1,relearn,5,2,2,24.54877467616886,47.505756924861075,108.82702440768642,nll_glc_1
630,1,relearn,5,6,0,44.4149939151346,96.89011352233709,202.99056741665035,nll_unix_0
631,1,relearn,5,6,1,38.69140768719562,96.89011352233709,202.99056741665035,nll_unix_0
632,1,relearn,5,6,0,54.89725373471893,58.49919714513956,126.20873466225531,nll_unix_1
