condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'button'}",25,0,Right,65.12408263420541,26.280096748009207,3.2562041317102706,0.4128067943958737,Right,Correct,0.0,0.0,-45,45,2400,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,1,Left,32.75347173075376,44.92583530285141,1.637673586537688,0.7056933707191148,Right,Incorrect,0.0,0.0,-45,45,2862,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,2,Right,62.53784180997052,65.39880114300061,3.126892090498526,1.0272819661221524,Right,Correct,0.0,0.0,-45,45,1315,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,3,Right,51.34578480950193,44.72233415145,2.5672892404750964,0.7024967821079162,Left,Incorrect,0.0,0.0,-45,45,1013,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,4,Left,41.65364467362703,68.70135765083683,2.0826822336813513,1.0791584024375696,Right,Incorrect,0.0,0.0,-45,45,2484,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,5,Left,42.15498033752322,34.35037059688686,2.107749016876161,0.539574359576333,Right,Incorrect,0.0,0.0,-45,45,4138,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,6,Right,60.89713513999997,55.77253347779483,3.0448567569999985,0.8760729072296551,Right,Correct,0.0,0.0,-45,45,896,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,7,Right,53.49314251030557,43.70969344856165,2.674657125515278,0.686590259143316,Left,Incorrect,0.0,0.0,-45,45,2635,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,8,Right,62.20760232481267,55.686265930653185,3.1103801162406337,0.8747178197679382,Right,Correct,0.0,0.0,-45,45,1225,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,9,Left,35.864015019600615,28.263472629286845,1.793200750980031,0.44396158988551876,Right,Incorrect,0.0,0.0,-45,45,750,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,10,Right,59.49026100105292,86.47075042679072,2.974513050052646,1.358279371456011,Right,Correct,0.0,0.0,-45,45,1129,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,11,Right,56.357211575763856,42.317781412125555,2.817860578788193,0.6647261560027616,Left,Incorrect,0.0,0.0,-45,45,1685,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,12,Left,38.9551214880796,40.01362926567055,1.9477560744039801,0.6285326187224808,Right,Incorrect,0.0,0.0,-45,45,1243,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,13,Left,34.405288415426945,39.48106536285296,1.7202644207713473,0.6201671244991865,Left,Correct,0.0,0.0,-45,45,1585,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,14,Right,61.677540538798695,23.498220163655116,3.0838770269399345,0.36910917919287234,Right,Correct,0.0,0.0,-45,45,996,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,15,Left,45.99623031182504,32.870201801611636,2.299811515591252,0.5163239225097855,Right,Incorrect,0.0,0.0,-45,45,3354,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,16,Right,59.57396799822554,65.47404127038389,2.978698399911277,1.028463835279365,Right,Correct,0.0,0.0,-45,45,964,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,17,Left,44.40463247741452,43.73539994189989,2.220231623870726,0.6869940557964208,Left,Correct,0.0,0.0,-45,45,4611,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,18,Right,55.0668119856254,22.740290772812696,2.7533405992812696,0.35720365216182065,Right,Correct,0.0,0.0,-45,45,856,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,19,Right,59.936977409441766,31.851520771101555,2.996848870472088,0.5003225183007767,Right,Correct,0.0,0.0,-45,45,965,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,20,Left,43.76484254258643,45.806895330897454,2.1882421271293215,0.7195330292765202,Left,Correct,0.0,0.0,-45,45,1333,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,21,Right,58.673539870487886,51.05236402165962,2.9336769935243945,0.8019286587941885,Right,Correct,0.0,0.0,-45,45,1240,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,22,Left,45.61636509485029,37.29218754152425,2.2808182547425147,0.5857843120837269,Left,Correct,0.0,0.0,-45,45,1770,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,23,Left,37.498984191580135,49.655358333290636,1.8749492095790066,0.7799845447561728,Left,Correct,0.0,0.0,-45,45,1051,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,24,Right,60.49707738364574,19.664345526255058,3.024853869182287,0.30888681721467104,Right,Correct,0.0,0.0,-45,45,910,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,25,Left,42.16540820070649,89.77563213406266,2.1082704100353244,1.410192331918755,Left,Correct,0.0,0.0,-45,45,1320,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,26,Left,46.34817021072949,59.64239502923337,2.317408510536475,0.9368605503316996,Right,Incorrect,0.0,0.0,-45,45,1002,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,27,Left,44.12180241335756,86.154943923844,2.206090120667878,1.3533186945079447,Left,Correct,0.0,0.0,-45,45,1175,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,28,Left,31.872262536672174,66.66815721090099,1.5936131268336087,1.0472209646106796,Right,Incorrect,0.0,0.0,-45,45,1138,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,29,Left,39.4528589145889,19.66063022436868,1.972642945729445,0.3088284573891105,Left,Correct,0.0,0.0,-45,45,1651,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,30,Right,61.81679993429285,66.21617961610757,3.0908399967146427,1.0401213171537287,Right,Correct,0.0,0.0,-45,45,1078,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,31,Right,57.897604228433266,21.62255447647887,2.894880211421663,0.3396462914757556,Right,Correct,0.0,0.0,-45,45,1179,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,32,Right,62.866998656401655,76.1694138212999,3.1433499328200827,1.196466354446183,Right,Correct,0.0,0.0,-45,45,972,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,33,Right,56.52436023084633,34.53380393945311,2.8262180115423168,0.5424557237834807,Left,Incorrect,0.0,0.0,-45,45,820,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,34,Right,60.38466397445238,63.69564987727489,3.019233198722619,1.000528928600372,Right,Correct,0.0,0.0,-45,45,775,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,35,Left,32.357460939853844,40.64010098349155,1.617873046992692,0.6383732134544219,Left,Correct,0.0,0.0,-45,45,985,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,36,Right,59.947562022242884,37.17844609075675,2.997378101112144,0.5839976655530278,Right,Correct,0.0,0.0,-45,45,671,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,37,Right,56.94044145216827,29.499600147759335,2.8470220726084134,0.4633786355401855,Right,Correct,0.0,0.0,-45,45,699,-1,-1
"{'cat': 'RB', 'resp': 'button'}",25,38,Left,33.930405602502994,60.415825470974895,1.6965202801251495,0.9490095673008891,Left,Correct,0.0,0.0,-45,45,1055,-1,-1
