condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'reach'}",44,0,Right,43.027750378178695,28.260346188067036,2.1513875189089346,0.44391247986167853,Right,Correct,0.0,0.0,-45,45,2012,2871,-1.04
"{'cat': 'II', 'resp': 'reach'}",44,1,Left,45.686602070431036,72.0764331806604,2.284330103521552,1.1321739648865914,Right,Incorrect,0.0,0.0,-45,45,2009,1529,-0.98
"{'cat': 'II', 'resp': 'reach'}",44,2,Left,48.084453447284915,79.80407055249549,2.404222672364246,1.253559408871407,Right,Incorrect,0.0,0.0,-45,45,2008,5492,-1.0
"{'cat': 'II', 'resp': 'reach'}",44,3,Left,46.757826893144966,55.06540905008524,2.3378913446572485,0.8649654226933237,Right,Incorrect,0.0,0.0,-45,45,2013,6429,-1.03
"{'cat': 'II', 'resp': 'reach'}",44,4,Right,66.36777723824902,37.026920139823616,3.318388861912451,0.5816175014816292,Left,Incorrect,0.0,0.0,-45,45,2009,1954,-2.57
"{'cat': 'II', 'resp': 'reach'}",44,5,Left,48.40846333040404,76.0834197894437,2.420423166520202,1.195115563352523,Right,Incorrect,0.0,0.0,-45,45,2017,2246,-1.01
"{'cat': 'II', 'resp': 'reach'}",44,6,Left,41.39980336570913,62.70817151120838,2.069990168285457,0.985017654698305,Left,Correct,0.0,0.0,-45,45,2004,4704,-2.46
"{'cat': 'II', 'resp': 'reach'}",44,7,Left,23.98492540104444,34.551638136180856,1.199246270052222,0.5427358626905935,Left,Correct,0.0,0.0,-45,45,2004,3321,-2.57
"{'cat': 'II', 'resp': 'reach'}",44,8,Right,52.214628187156976,38.464599818482384,2.6107314093578484,0.6042005210650777,Right,Correct,0.0,0.0,-45,45,2004,1925,-1.04
"{'cat': 'II', 'resp': 'reach'}",44,9,Left,50.23973392235216,67.7145327388042,2.5119866961176083,1.063657392967464,Right,Incorrect,0.0,0.0,-45,45,2004,1884,-1.03
"{'cat': 'II', 'resp': 'reach'}",44,10,Right,50.1751771374808,19.826901269116505,2.50875885687404,0.3114402368525328,Right,Correct,0.0,0.0,-45,45,2004,2475,-1.05
"{'cat': 'II', 'resp': 'reach'}",44,11,Left,20.753159641448054,51.12545316283762,1.0376579820724026,0.8030767403390987,Left,Correct,0.0,0.0,-45,45,2004,5120,-2.38
"{'cat': 'II', 'resp': 'reach'}",44,12,Right,66.95939679504565,38.54276230767855,3.347969839752283,0.6054282945743025,Left,Incorrect,0.0,0.0,-45,45,2012,4779,-2.45
"{'cat': 'II', 'resp': 'reach'}",44,13,Left,43.81719962044049,57.35205629774321,2.190859981022024,0.9008839936662916,Right,Incorrect,0.0,0.0,-45,45,2004,3063,-1.04
"{'cat': 'II', 'resp': 'reach'}",44,14,Left,30.868063671245892,42.656476546599805,1.5434031835622946,0.6700463667341163,Left,Correct,0.0,0.0,-45,45,2013,5633,-2.47
"{'cat': 'II', 'resp': 'reach'}",44,15,Right,71.84860485070658,41.37891825827165,3.592430242535329,0.6499785280683938,Left,Incorrect,0.0,0.0,-45,45,2004,4833,-2.44
"{'cat': 'II', 'resp': 'reach'}",44,16,Right,61.51737397102112,30.439299093576864,3.075868698551056,0.4781393920640176,Left,Incorrect,0.0,0.0,-45,45,2017,2283,-2.55
"{'cat': 'II', 'resp': 'reach'}",44,17,Right,72.48896616909195,51.58280183469446,3.6244483084545975,0.8102607564772711,Right,Correct,0.0,0.0,-45,45,2004,2058,-1.02
"{'cat': 'II', 'resp': 'reach'}",44,18,Left,67.70443225364727,82.06261654692744,3.3852216126823635,1.2890365663909173,Left,Correct,0.0,0.0,-45,45,2017,2787,-2.27
"{'cat': 'II', 'resp': 'reach'}",44,19,Left,12.17305477714379,37.49313386511465,0.6086527388571895,0.5889407695535144,Left,Correct,0.0,0.0,-45,45,2004,10204,-2.41
"{'cat': 'II', 'resp': 'reach'}",44,20,Right,39.70825670282831,15.540640335835164,1.9854128351414153,0.24411180755570483,Left,Incorrect,0.0,0.0,-45,45,2008,4804,-2.52
"{'cat': 'II', 'resp': 'reach'}",44,21,Left,35.83253582179922,47.69230730826733,1.7916267910899608,0.7491490113619973,Left,Correct,0.0,0.0,-45,45,2004,2717,-2.55
"{'cat': 'II', 'resp': 'reach'}",44,22,Right,85.80606548597575,66.74418627085578,4.290303274298788,1.048415226291746,Left,Incorrect,0.0,0.0,-45,45,2005,5279,-2.37
"{'cat': 'II', 'resp': 'reach'}",44,23,Right,56.69767338966479,24.806907912547185,2.8348836694832396,0.3896659982816837,Left,Incorrect,0.0,0.0,-45,45,2004,2496,-2.52
"{'cat': 'II', 'resp': 'reach'}",44,24,Left,50.43550597386339,77.41880804109033,2.5217752986931696,1.216091792957839,Right,Incorrect,0.0,0.0,-45,45,2004,2416,-0.95
"{'cat': 'II', 'resp': 'reach'}",44,25,Right,80.45868115000906,57.65225974298231,4.022934057500453,0.905599578357019,Right,Correct,0.0,0.0,-45,45,2004,3100,-1.06
"{'cat': 'II', 'resp': 'reach'}",44,26,Right,75.8123289732329,59.326855186963755,3.7906164486616443,0.9319040620797542,Right,Correct,0.0,0.0,-45,45,2008,2679,-0.96
"{'cat': 'II', 'resp': 'reach'}",44,27,Right,81.50688335378499,51.124930209755014,4.0753441676892495,0.8030685258112862,Right,Correct,0.0,0.0,-45,45,2004,3909,-0.96
"{'cat': 'II', 'resp': 'reach'}",44,28,Right,55.8261011269159,28.71754110198829,2.791305056345795,0.4510940807758467,Right,Correct,0.0,0.0,-45,45,2004,4796,-0.94
"{'cat': 'II', 'resp': 'reach'}",44,29,Right,44.72133555679488,27.51550414951344,2.236066777839744,0.43221252847965447,Left,Incorrect,0.0,0.0,-45,45,2005,6437,-2.42
"{'cat': 'II', 'resp': 'reach'}",44,30,Right,80.83196963019245,54.46544170562964,4.041598481509623,0.8555411576846459,Left,Incorrect,0.0,0.0,-45,45,2004,2579,-2.57
"{'cat': 'II', 'resp': 'reach'}",44,31,Right,69.29710467742947,54.18820723438708,3.4648552338714738,0.8511863687937586,Right,Correct,0.0,0.0,-45,45,2004,2287,-0.99
"{'cat': 'II', 'resp': 'reach'}",44,32,Right,85.00520199252188,61.10014297213279,4.250260099626093,0.9597588014726919,Right,Correct,0.0,0.0,-45,45,2008,3496,-0.99
"{'cat': 'II', 'resp': 'reach'}",44,33,Left,46.91945359359205,62.28230550391228,2.3459726796796025,0.97832816709863,Right,Incorrect,0.0,0.0,-45,45,2005,2608,-0.91
"{'cat': 'II', 'resp': 'reach'}",44,34,Left,55.498626247408126,81.59568379948097,2.7749313123704065,1.2817020039454254,Right,Incorrect,0.0,0.0,-45,45,2012,2854,-0.91
"{'cat': 'II', 'resp': 'reach'}",44,35,Left,34.96895780070541,49.58272885668781,1.7484478900352707,0.7788436836055252,Left,Correct,0.0,0.0,-45,45,2003,4363,-2.41
"{'cat': 'II', 'resp': 'reach'}",44,36,Left,52.43366900617869,65.38280010492423,2.621683450308934,1.0270306224037997,Right,Incorrect,0.0,0.0,-45,45,2013,4183,-1.02
"{'cat': 'II', 'resp': 'reach'}",44,37,Left,58.48916878902405,68.70043143085475,2.9244584394512025,1.079143853408113,Left,Correct,0.0,0.0,-45,45,2004,2788,-2.42
"{'cat': 'II', 'resp': 'reach'}",44,38,Left,40.80904721313087,64.93284307557126,2.0404523606565435,1.0199627139145675,Left,Correct,0.0,0.0,-45,45,2013,3358,-2.41
"{'cat': 'II', 'resp': 'reach'}",44,39,Left,42.83303872552939,70.73841337111949,2.141651936276469,1.111156398866535,Left,Correct,0.0,0.0,-45,45,2012,2259,-2.51
