condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'button'}",39,0,Right,74.39121327401284,56.585424867474124,3.719560663700642,0.8888417753195695,Right,Correct,0.0,0.0,-45,45,1940,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,1,Right,68.70208321675929,36.89720251267897,3.4351041608379647,0.5795799017592357,Right,Correct,0.0,0.0,-45,45,1288,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,2,Left,27.96936336307732,54.5011774516824,1.398468168153866,0.8561024934709957,Right,Incorrect,0.0,0.0,-45,45,1684,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,3,Left,32.379252627445815,40.76624607570231,1.618962631372291,0.6403546959293006,Left,Correct,0.0,0.0,-45,45,1475,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,4,Left,13.719540114774567,39.305606770629076,0.6859770057387283,0.6174110273774878,Left,Correct,0.0,0.0,-45,45,983,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,5,Left,41.32251525605238,49.290753459659875,2.066125762802619,0.7742573447938658,Right,Incorrect,0.0,0.0,-45,45,934,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,6,Right,78.96969602151671,58.12694094778081,3.9484848010758355,0.9130558532859797,Right,Correct,0.0,0.0,-45,45,3015,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,7,Left,66.04193857312133,86.15554377606466,3.3020969286560664,1.3533281169645928,Right,Incorrect,0.0,0.0,-45,45,1285,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,8,Right,71.6102609897182,58.67498865166418,3.58051304948591,0.9216645664876634,Right,Correct,0.0,0.0,-45,45,3834,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,9,Right,49.412051218600666,19.421882510909693,2.470602560930033,0.30507821707578986,Left,Incorrect,0.0,0.0,-45,45,1422,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,10,Left,45.49106487990884,75.0176840779741,2.274553243995442,1.178375025943417,Right,Incorrect,0.0,0.0,-45,45,1549,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,11,Right,51.60927336504329,23.49114149212786,2.5804636682521647,0.3689979876805362,Right,Correct,0.0,0.0,-45,45,2578,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,12,Left,31.133348836915985,64.03149680213481,1.5566674418457993,1.0058043997597255,Left,Correct,0.0,0.0,-45,45,1064,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,13,Left,39.56609680705183,68.2459124281016,1.9783048403525914,1.0720042856082819,Left,Correct,0.0,0.0,-45,45,4945,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,14,Right,53.94149248383877,45.683337642134816,2.6970746241919388,0.717592189639964,Right,Correct,0.0,0.0,-45,45,1690,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,15,Left,40.12560191177875,62.48633325153679,2.0062800955889375,0.981533027463958,Left,Correct,0.0,0.0,-45,45,2640,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,16,Left,36.766530851853425,52.994387643272375,1.8383265425926711,0.832433894507971,Right,Incorrect,0.0,0.0,-45,45,3893,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,17,Right,41.142600915589654,29.512650867547507,2.0571300457794823,0.46358363576723843,Left,Incorrect,0.0,0.0,-45,45,2143,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,18,Left,17.272058735177424,44.016503181342664,0.8636029367588712,0.6914096151560893,Left,Correct,0.0,0.0,-45,45,881,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,19,Left,57.55583713785047,75.57192170680847,2.8777918568925234,1.1870809702588625,Right,Incorrect,0.0,0.0,-45,45,5426,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,20,Right,55.44303826493871,26.002316830813694,2.7721519132469354,0.4084434376599926,Right,Correct,0.0,0.0,-45,45,1378,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,21,Right,72.98883685802248,40.72107270839338,3.649441842901124,0.6396451143349222,Left,Incorrect,0.0,0.0,-45,45,1500,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,22,Right,65.95719305565751,55.129138517548306,3.2978596527828756,0.8659664828273194,Right,Correct,0.0,0.0,-45,45,928,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,23,Right,73.08297348277952,62.81269228400656,3.654148674138976,0.9866594631581563,Right,Correct,0.0,0.0,-45,45,1292,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,24,Left,24.808621833037357,52.98862012336757,1.240431091651868,0.8323432985171592,Left,Correct,0.0,0.0,-45,45,1450,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,25,Right,39.12029951541702,14.629000752395484,1.9560149757708507,0.22979180646542605,Left,Incorrect,0.0,0.0,-45,45,2274,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,26,Right,50.93542279225912,29.6467669965201,2.546771139612956,0.4656903269947794,Right,Correct,0.0,0.0,-45,45,869,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,27,Left,54.218852107557964,69.56458055166497,2.710942605377898,1.0927178760558305,Right,Incorrect,0.0,0.0,-45,45,1012,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,28,Left,18.382134308696955,35.52947972006154,0.9191067154348477,0.5580957623720644,Left,Correct,0.0,0.0,-45,45,1312,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,29,Left,48.44008959283801,75.46172875642043,2.4220044796419002,1.1853500634417802,Left,Correct,0.0,0.0,-45,45,1165,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,30,Right,46.398819696547406,27.7092975882602,2.31994098482737,0.43525662869705806,Right,Correct,0.0,0.0,-45,45,996,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,31,Right,77.33305331100878,60.30187389901869,3.866652665550439,0.9472196201942761,Right,Correct,0.0,0.0,-45,45,1200,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,32,Left,52.925830586633,67.67826090234337,2.64629152933165,1.0630876362926762,Right,Incorrect,0.0,0.0,-45,45,845,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,33,Right,77.28028228414352,54.53024854424784,3.864014114207176,0.8565591411251726,Left,Incorrect,0.0,0.0,-45,45,4058,-1,-1
"{'cat': 'II', 'resp': 'button'}",39,34,Right,45.76341870626233,18.737364460989877,2.2881709353131163,0.2943258326914014,Right,Correct,0.0,0.0,-45,45,881,-1,-1
