condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'button'}",45,0,Right,58.22369158667411,27.24516409172224,2.9111845793337054,0.42796603678201506,Right,Correct,0.0,0.0,-45,45,6947,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,1,Right,63.791890259742175,64.80291225903973,3.1895945129871084,1.0179217654211157,Left,Incorrect,0.0,0.0,-45,45,4507,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,2,Right,53.917158838691904,79.23870525513303,2.695857941934595,1.244678671547464,Right,Correct,0.0,0.0,-45,45,1981,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,3,Right,58.82467156751836,69.29491514857408,2.9412335783759183,1.088481981809442,Right,Correct,0.0,0.0,-45,45,1350,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,4,Right,64.93610694976597,22.931735145256724,3.2468053474882987,0.3602108533320269,Right,Correct,0.0,0.0,-45,45,2667,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,5,Left,36.76590576312562,48.06454424259314,1.8382952881562813,0.7549960954533611,Right,Incorrect,0.0,0.0,-45,45,1481,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,6,Right,62.964463810473745,23.37319307190592,3.148223190523687,0.3671452582281775,Left,Incorrect,0.0,0.0,-45,45,3798,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,7,Right,52.98452438894856,45.8775382896393,2.649226219447428,0.7206426862775762,Left,Incorrect,0.0,0.0,-45,45,3419,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,8,Left,44.90712031594018,27.3074281792142,2.245356015797009,0.42894407878125107,Right,Incorrect,0.0,0.0,-45,45,1354,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,9,Left,42.66316797817932,74.13642924207852,2.133158398908966,1.164532307351467,Left,Correct,0.0,0.0,-45,45,4773,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,10,Right,51.78914398691815,59.012693977470164,2.5894571993459072,0.9269692293408145,Left,Incorrect,0.0,0.0,-45,45,3758,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,11,Left,43.16337080750733,88.97289612165793,2.1581685403753665,1.3975829841220417,Right,Incorrect,0.0,0.0,-45,45,2399,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,12,Right,63.06284107192571,58.503762633080655,3.1531420535962855,0.9189749544772362,Right,Correct,0.0,0.0,-45,45,4587,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,13,Right,59.64995595345118,36.475403732307726,2.982497797672559,0.5729543020106984,Right,Correct,0.0,0.0,-45,45,1688,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,14,Left,45.91265649086622,52.88124573232395,2.295632824543311,0.8306566655267276,Left,Correct,0.0,0.0,-45,45,3055,-1,-1
"{'cat': 'RB', 'resp': 'button'}",45,15,Right,54.82411509374806,19.293696580155174,2.741205754687403,0.3030646771840301,Right,Correct,0.0,0.0,-45,45,1431,-1,-1
