condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'button'}",243567899,0,Right,69.96012588986864,51.50929798755815,3.498006294493432,0.8091061607464008,Right,Correct,0.0,0.0,-45,45,37831,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,1,Left,15.452140066801245,38.11558035643388,0.7726070033400623,0.5987181361754206,Left,Correct,0.0,0.0,-45,45,7978,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,2,Left,47.65330559477625,75.30464575914112,2.3826652797388124,1.1828826094904976,Left,Correct,0.0,0.0,-45,45,586,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,3,Left,35.00474584815641,52.46014767114298,1.7502372924078204,0.8240420726494924,100,Correct,0.0,0.0,-45,45,5,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,4,Left,13.619588282095606,37.488118451325576,0.6809794141047802,0.588861987617942,100,Correct,0.0,0.0,-45,45,31,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,5,Left,24.78603174831447,54.91289032260287,1.2393015874157236,0.8625696641243561,100,Correct,0.0,0.0,-45,45,25,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,6,Right,54.35597567036303,42.05671157245624,2.717798783518152,0.6606252805508668,100,Incorrect,0.0,0.0,-45,45,41,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,7,Right,60.26890825593968,47.19269707706065,3.0134454127969836,0.7413011522019113,100,Incorrect,0.0,0.0,-45,45,651,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,8,Left,64.99690559057466,88.13478177631949,3.249845279528733,1.3844179147711242,Right,Incorrect,0.0,0.0,-45,45,260,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,9,Right,83.09755540474438,58.55392702636985,4.15487777023722,0.9197629349243818,Right,Correct,0.0,0.0,-45,45,4611,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,10,Left,49.17677315189438,66.6695553214504,2.458838657594719,1.0472429260798344,Right,Incorrect,0.0,0.0,-45,45,353,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,11,Right,60.65849199160907,35.329241634379486,3.0329245995804537,0.5549504298773262,Right,Correct,0.0,0.0,-45,45,404,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,12,Right,65.85343989271702,34.672392977715035,3.292671994635851,0.5446326753058395,Right,Correct,0.0,0.0,-45,45,324,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,13,Right,85.56187452543475,57.90188704817135,4.278093726271737,0.9095207148976057,Right,Correct,0.0,0.0,-45,45,1028,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,14,Left,43.134185258348666,72.93411276583757,2.1567092629174334,1.1456463643062245,Right,Incorrect,0.0,0.0,-45,45,2076,-1,-1
"{'cat': 'II', 'resp': 'button'}",243567899,15,Right,57.470902397259756,32.597069790761665,2.873545119862988,0.5120335749160531,Right,Correct,0.0,0.0,-45,45,354,-1,-1
