condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'button'}",49,0,Left,42.59366824986285,79.18354645389194,2.1296834124931423,1.243812239123665,Left,Correct,0.0,0.0,-45,45,3316,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,1,Left,42.767845551350916,77.8882016178181,2.138392277567546,1.2234650100192896,Left,Correct,0.0,0.0,-45,45,2288,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,2,Right,64.75059082286782,62.22402359944256,3.237529541143391,0.9774126770840333,Right,Correct,0.0,0.0,-45,45,1310,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,3,Right,56.270418495600296,37.01950836194123,2.8135209247800153,0.5815010775469024,Left,Incorrect,0.0,0.0,-45,45,1006,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,4,Left,42.01834904225434,48.39714076206253,2.100917452112717,0.7602205093642337,Right,Incorrect,0.0,0.0,-45,45,1091,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,5,Left,33.43828863847775,29.553142811581637,1.6719144319238877,0.4642196817367743,Right,Incorrect,0.0,0.0,-45,45,943,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,6,Left,46.58094400152927,64.10242978321142,2.3290472000764635,1.0069186124209628,Left,Correct,0.0,0.0,-45,45,990,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,7,Left,48.191669331686306,52.65710130636255,2.409583466584315,0.8271358131170103,Left,Correct,0.0,0.0,-45,45,913,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,8,Right,58.40744759913727,54.99522494671061,2.9203723799568637,0.863862973375521,Left,Incorrect,0.0,0.0,-45,45,989,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,9,Right,55.28746130860888,28.485995247187002,2.764373065430444,0.4474569669937821,Left,Incorrect,0.0,0.0,-45,45,2382,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,10,Left,39.78667893972098,77.52126120965872,1.989333946986049,1.2177011235663961,Right,Incorrect,0.0,0.0,-45,45,1071,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,11,Right,68.90684739630984,55.117362036694,3.445342369815492,0.865781498298634,Left,Incorrect,0.0,0.0,-45,45,1100,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,12,Right,63.651800216777964,59.16166381493286,3.182590010838898,0.9293092420757106,Left,Incorrect,0.0,0.0,-45,45,926,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,13,Left,49.049639931648045,48.76307413376857,2.452481996582402,0.765968577325509,Right,Incorrect,0.0,0.0,-45,45,887,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,14,Left,37.68277818245756,33.42708637494364,1.884138909122878,0.5250714449321721,Left,Correct,0.0,0.0,-45,45,1965,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,15,Right,57.33767080612591,26.164230423976687,2.8668835403062953,0.4109867704339786,Left,Incorrect,0.0,0.0,-45,45,1175,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,16,Right,60.302574139390295,39.15926641729671,3.0151287069695147,0.6151123184827243,Left,Incorrect,0.0,0.0,-45,45,1543,-1,-1
"{'cat': 'RB', 'resp': 'button'}",49,17,Left,36.77517735147662,27.26018241577615,1.8387588675738311,0.4282019440646001,Left,Correct,0.0,0.0,-45,45,3598,-1,-1
