condition,subject,trial,state,t,xx,yy
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141896.0,-0.011122107600129993,1080.0310536287939
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141906.0,-0.014246295128543807,1080.0330302528298
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141916.0,-0.014183811378103428,1080.0380816253662
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141928.0,-0.01305910386761866,1080.0357323045423
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141938.0,-0.01505858388597403,1080.0421413582349
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141948.0,-0.01649571014866069,1080.0429466495086
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141959.0,-0.017745385160026217,1080.038055004167
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141968.0,-0.015620937640790089,1080.0290703494582
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141980.0,-0.017995320162214057,1080.0413161010615
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141989.0,-0.01887009267008466,1080.0429732707078
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,141999.0,-0.01580838889253755,1080.0389867461367
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142011.0,-0.014433746380291268,1080.0429732707078
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142020.0,-0.015620937640790089,1080.045156209037
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142031.0,-0.019494930175767422,1080.0420149075387
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142041.0,-0.04667536167104913,1080.060929269526
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142051.0,-0.03361625780343047,1080.0551391587135
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142063.0,-0.04392607664613024,1080.0545268711335
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142073.0,-0.040989340369890215,1080.0713048818898
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142083.0,-0.041989080378641574,1080.0631454843542
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142095.0,-0.04005208411115291,1080.0684763794814
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142105.0,-0.04392607664613024,1080.068676038475
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142115.0,-0.041176791621637676,1080.0622736400824
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142126.0,-0.04023953536290037,1080.0597446261645
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142136.0,-0.04386359289568986,1080.0637244954355
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142147.0,-0.044300979149625164,1080.0648093093002
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142157.0,-0.044300979149625164,1080.0743330432915
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142167.0,-0.047050264174544054,1080.0764161521242
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142179.0,-0.04548817041055031,1080.0764161521242
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142189.0,-0.04617549166667345,1080.0745859446836
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142199.0,-0.04586307291361891,1080.079504211224
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142210.0,-0.045675621661871446,1080.0794176923268
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142220.0,-0.04898726044203272,1080.0802429495002
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142231.0,-0.05211144797002021,1080.0833110427009
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142240.0,-0.05211144797002021,1080.0789185448432
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142250.0,-0.05117419171170923,1080.0809151347785
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142263.0,-0.05086177295865468,1080.0832045579043
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142272.0,-0.05192399671827275,1080.0810815172729
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142282.0,-0.05517315174756732,1080.0876636087598
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142293.0,-0.05698518051417523,1080.0948380219272
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_init,142303.0,-0.05642282675893284,1080.1024849613796
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142314.0,-0.05567302175236932,1080.1032503208546
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142324.0,-0.05554805425106224,1080.0993769363802
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142334.0,-0.05567302175236932,1080.1011206249239
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142346.0,-0.05698518051417523,1080.1018061208017
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142356.0,-0.053985960487068496,1080.1036296729424
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142366.0,-0.05779746927160545,1080.1055330886807
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142378.0,-0.05835982302642151,1080.1066511790445
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142387.0,-0.059859433039974874,1080.1136525544177
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142397.0,-0.05411092798794925,1080.1174261093954
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142407.0,-0.05673524551198739,1080.1196223583242
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142417.0,-0.060359303044350554,1080.112694191249
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142429.0,-0.05898466053210427,1080.119815362018
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142439.0,-0.06060923804696472,1080.1165941969223
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142449.0,-0.06323355557057653,1080.122098129844
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142458.0,-0.06404584432758043,1080.123582261696
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142468.0,-0.062358783062705925,1080.128733463729
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142479.0,-0.06542048684025303,1080.1279747595536
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142489.0,-0.06504558433675811,1080.1304039439751
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142499.0,-0.06960689812785859,1080.1332723781823
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142510.0,-0.0691070281234829,1080.1326001929037
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142520.0,-0.07135644314359979,1080.1393087350864
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142530.0,-0.07510546817769637,1080.1426164190793
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142540.0,-0.07329343941108846,1080.1374319405475
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142550.0,-0.07304350440890062,1080.1375783571425
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142563.0,-0.07379330941589046,1080.1477010681147
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142572.0,-0.07148141064490687,1080.1508889567112
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142582.0,-0.07216873190103001,1080.1515677972893
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142593.0,-0.07216873190103001,1080.152898857246
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142603.0,-0.07010676813266059,1080.1526193346554
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142614.0,-0.07241866690321785,1080.1542099513038
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142623.0,-0.07423069566982576,1080.1611647395785
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142633.0,-0.07691749694387795,1080.1614376068696
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142645.0,-0.07710494819562541,1080.161051599482
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142654.0,-0.07741736694825363,1080.1633876097062
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142664.0,-0.0781046882048031,1080.1629616705202
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142674.0,-0.07666756194169011,1080.1701294283878
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142684.0,-0.07623017568775481,1080.16234938294
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142696.0,-0.07423069566982576,1080.1674739637738
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142706.0,0.053111187979197894,1080.1564195108322
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142716.0,0.8679617790802752,1080.06204070459
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142726.0,1.7452336369944987,1079.9047892812846
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142736.0,4.294695627494534,1079.3117222068995
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142747.0,7.9623043343318045,1078.6389512622968
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142758.0,15.882869523287155,1077.312310424479
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142768.0,22.82325211714962,1076.1762440959865
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142780.0,36.00663616483331,1074.061635729598
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142791.0,53.68366410180634,1071.7053800833387
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142800.0,67.19083894491114,1069.7675631004224
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142810.0,82.01998249869192,1067.4684099263131
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142820.0,107.65594064746637,1063.712664530796
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142831.0,125.92294015726175,1060.672250722003
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142840.0,153.97033369154101,1055.031704461652
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142850.0,173.50656562653668,1050.769956623529
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142863.0,204.2866235079685,1043.6681028618732
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142872.0,225.02441796630427,1038.2783748844959
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142882.0,256.43056302838437,1029.1203962033069
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142893.0,277.8516797828846,1022.4965526933637
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142903.0,310.0760495585962,1011.6920877858444
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142914.0,331.9068097817921,1004.172495831148
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142923.0,364.5711901289732,992.3839976394761
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142933.0,386.53322871210355,984.3872633257542
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142945.0,420.28367036970747,972.6461959997988
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142954.0,442.86017415588117,964.8824443895628
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142964.0,465.76237449186806,957.3875020014427
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142974.0,500.05033261369624,946.4824538844572
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142984.0,522.724279808874,939.386287076467
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,142996.0,555.8861557780433,928.8773557473478
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143006.0,577.4478922131871,921.9353922353615
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143016.0,609.3509705435004,911.8183781999444
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143027.0,640.1204061873361,901.7188476370608
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143037.0,658.6495562726217,894.6923751284127
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143047.0,677.2535150282696,889.5952207848561
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143057.0,703.3553364003092,878.4104970050319
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143067.0,719.7726763049806,871.9014407781199
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143079.0,742.4547151458561,861.9557874015509
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143089.0,756.4804582558268,855.1355959097193
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143099.0,776.0783928945042,844.6038369023395
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143110.0,788.4630315377944,837.384992953424
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143120.0,805.9253965497057,826.3127703611548
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143131.0,816.7388969060098,818.8469349266417
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143140.0,832.2556507033376,807.6369076970371
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143150.0,842.1234438739223,800.2897895000777
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143160.0,851.7368110226804,793.0600974125138
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143170.0,865.1933935540005,782.4855847593191
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143180.0,873.5751864529761,775.5251128586326
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143190.0,885.2146946550911,765.2959037794504
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143201.0,892.3986428138853,758.7783687006132
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143212.0,902.1827858634028,749.5781621422922
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143222.0,907.8126372018684,743.8293940521476
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143232.0,915.0593478473322,735.5829451953256
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143243.0,919.2035717420363,730.330635847896
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143253.0,924.4796114057449,722.8938973840402
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143264.0,927.3660848746074,718.3908949287337
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143274.0,930.9051952602559,712.5123218715945
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143284.0,932.7745655597573,709.1943088534954
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143296.0,934.9510122514038,705.1656961668191
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143306.0,935.9041413351194,703.0759320345256
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143316.0,936.977238243609,700.5867168091742
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143327.0,937.6025394958323,698.5908456462388
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143337.0,937.8179287944942,697.4453620685515
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143347.0,937.9448723442331,696.3584983713649
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143357.0,938.2216421647379,694.5644425190909
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143367.0,938.5089131605716,693.2415286491522
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143379.0,939.0735007097276,691.1376552813159
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143389.0,939.4841556341353,689.7263856514398
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143399.0,940.0205942536622,687.4744185528017
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143410.0,940.2861951037537,685.8078516231972
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143420.0,940.4679720498467,682.845497825575
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143431.0,940.4572111764294,680.5044295734235
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143440.0,940.3611580308753,676.5908737094195
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143450.0,940.3218342729816,673.837549567425
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143460.0,940.278144463017,671.0167140644177
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143470.0,940.0676464704541,666.5458433964701
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143481.0,939.9482868859398,663.57478446673
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143490.0,939.8052537704306,659.1378824488819
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143500.0,939.6941381357562,656.2694748630158
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143512.0,939.6094199330778,652.2801284450675
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143522.0,939.5345077740037,649.7475739075201
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143532.0,939.4756422231211,646.2867381560483
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143543.0,939.364415289266,644.1228606053561
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143553.0,938.9298017517514,640.7998960442173
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143564.0,938.5243114998511,638.6358587663304
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143573.0,937.6586889561827,635.6797343293064
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143583.0,936.816987925894,633.8743644673989
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143593.0,935.8678275366474,632.2625573444201
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143603.0,934.2254704660301,630.2025823339616
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143614.0,933.1225990740885,629.102168446414
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143623.0,931.5818112926297,627.863404186949
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143633.0,930.420205175158,627.1420495539202
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143645.0,928.4984300469516,626.1861621564901
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143654.0,926.9647917733895,625.5264089782656
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143664.0,925.2452848443808,624.8212400343125
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143674.0,922.4407926190679,623.73671900265
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143684.0,920.60891299704,623.0881467280633
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143695.0,917.5619289632003,622.1344156477634
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143704.0,915.5455085264448,621.6247794114752
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143714.0,913.8515286503128,621.3502882271684
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143724.0,912.0359968886996,621.2820847149783
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143734.0,911.330392301299,621.3837244532851
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143745.0,910.7842032877584,621.5993295450997
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143754.0,910.6636535830575,621.7068791896152
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143764.0,910.6300060833788,621.7446546711914
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143774.0,910.6450627146476,621.7428710508491
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143784.0,910.651640105703,621.7435365808275
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143795.0,910.9795587338956,621.6338838615802
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143804.0,911.6654516506107,621.4289538706198
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143814.0,912.617152394841,621.159707062543
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143824.0,914.463733210787,620.7833897915355
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143834.0,916.1036968608653,620.5742802723105
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143845.0,919.1047142720599,620.2977924980685
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143854.0,921.8590322897472,620.2176094462664
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143864.0,925.1880319112324,620.2693344361904
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_ring,143874.0,930.6583912796897,620.3605652856346
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143884.0,934.8445262721227,620.4739982151596
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143895.0,940.9983634138895,620.3781885194636
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_searching_cursor,143905.0,944.874861156713,620.0631000064723
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_holding,143915.0,950.1945324179856,619.3613119548096
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_holding,143925.0,953.149250346321,618.7203533431762
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_holding,143935.0,955.5310528131209,617.9891222452675
"{'cat': 'II', 'resp': 'reach'}",4000000000000000,0,state_holding,143946.0,958.3052180863511,616.8545799804257
