condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'reach'}",20,0,Right,76.49601996567307,46.17972584747923,3.8248009982836537,0.7253894373361572,Right,Correct,0.0,0.0,-45,45,2004,1279,-0.8
"{'cat': 'II', 'resp': 'reach'}",20,1,Left,40.443890448694546,71.60589031714355,2.0221945224347273,1.1247826948704733,Right,Incorrect,0.0,0.0,-45,45,2012,930,-0.91
"{'cat': 'II', 'resp': 'reach'}",20,2,Left,61.65164284935783,72.11641096201622,3.082582142467891,1.132801934407663,Left,Correct,0.0,0.0,-45,45,2004,2075,-2.55
"{'cat': 'II', 'resp': 'reach'}",20,3,Left,16.561309434635774,43.04547187195421,0.8280654717317887,0.6761566910161873,Right,Incorrect,0.0,0.0,-45,45,2004,4150,-0.94
"{'cat': 'II', 'resp': 'reach'}",20,4,Left,47.5233938552613,62.29122601819112,2.376169692763065,0.978468290209253,Left,Correct,0.0,0.0,-45,45,2004,4933,-2.6
"{'cat': 'II', 'resp': 'reach'}",20,5,Right,34.54604731067489,18.807641657163632,1.7273023655337447,0.29542974430747315,Left,Incorrect,0.0,0.0,-45,45,2009,1470,-2.5
"{'cat': 'II', 'resp': 'reach'}",20,6,Left,52.554044261874935,67.27392734972364,2.627702213093747,1.0567363797001261,Left,Correct,0.0,0.0,-45,45,2013,950,-2.48
"{'cat': 'II', 'resp': 'reach'}",20,7,Left,36.19856544333653,65.51554553006467,1.8099282721668262,1.0291157826658939,Right,Incorrect,0.0,0.0,-45,45,2004,725,-0.87
"{'cat': 'II', 'resp': 'reach'}",20,8,Left,44.88815699333577,76.23907005410015,2.2444078496667883,1.197560511992393,Right,Incorrect,0.0,0.0,-45,45,2004,688,-0.91
"{'cat': 'II', 'resp': 'reach'}",20,9,Right,34.77187616193153,16.273230192518454,1.7385938080965764,0.255619302114958,Right,Correct,0.0,0.0,-45,45,2008,1296,-0.95
"{'cat': 'II', 'resp': 'reach'}",20,10,Right,54.528891551273645,32.35525265834808,2.7264445775636825,0.5082351202825397,Left,Incorrect,0.0,0.0,-45,45,2004,788,-2.4
"{'cat': 'II', 'resp': 'reach'}",20,11,Left,44.8105598424008,60.74652569847051,2.24052799212004,0.9542041943270928,Right,Incorrect,0.0,0.0,-45,45,2004,867,-0.9
"{'cat': 'II', 'resp': 'reach'}",20,12,Right,84.24462297550693,64.13399941500421,4.212231148775346,1.0074145070375464,Left,Incorrect,0.0,0.0,-45,45,2004,638,-2.64
"{'cat': 'II', 'resp': 'reach'}",20,13,Right,80.10794749136869,58.82061782750624,4.005397374568434,0.923952104232532,Right,Correct,0.0,0.0,-45,45,2017,533,-0.89
"{'cat': 'II', 'resp': 'reach'}",20,14,Left,43.14850068497972,62.46293629736389,2.1574250342489862,0.9811655089672282,Left,Correct,0.0,0.0,-45,45,2005,450,-2.64
"{'cat': 'II', 'resp': 'reach'}",20,15,Left,23.00490157436202,44.187209944040184,1.150245078718101,0.6940910707141325,Right,Incorrect,0.0,0.0,-45,45,2004,542,-0.93
"{'cat': 'II', 'resp': 'reach'}",20,16,Left,31.199219690638373,45.01983325850614,1.5599609845319184,0.7071698871538017,Left,Correct,0.0,0.0,-45,45,2004,404,-2.61
"{'cat': 'II', 'resp': 'reach'}",20,17,Right,57.74915405216559,47.558909631336576,2.8874577026082795,0.7470536055527393,Left,Incorrect,0.0,0.0,-45,45,2004,538,-2.56
"{'cat': 'II', 'resp': 'reach'}",20,18,Left,48.914508397716816,58.42138911928999,2.4457254198858407,0.9176810343483606,Right,Incorrect,0.0,0.0,-45,45,2004,483,-0.91
"{'cat': 'II', 'resp': 'reach'}",20,19,Right,60.0190588753187,35.86968434518106,3.0009529437659346,0.563439684127028,Right,Correct,0.0,0.0,-45,45,2005,416,-0.92
"{'cat': 'II', 'resp': 'reach'}",20,20,Right,50.96598446638597,31.655868284369554,2.5482992233192987,0.49724921622590756,Left,Incorrect,0.0,0.0,-45,45,2004,454,-2.54
"{'cat': 'II', 'resp': 'reach'}",20,21,Right,50.621145317174026,30.386862050066437,2.531057265858701,0.4773157129106761,Right,Correct,0.0,0.0,-45,45,2004,475,-0.94
"{'cat': 'II', 'resp': 'reach'}",20,22,Left,37.53725830159403,67.32615789320127,1.8768629150797014,1.057556815158538,Left,Correct,0.0,0.0,-45,45,2005,391,-2.42
"{'cat': 'II', 'resp': 'reach'}",20,23,Left,50.061319274773616,71.7792116387358,2.5030659637386807,1.1275052198235969,Left,Correct,0.0,0.0,-45,45,2004,417,-2.47
"{'cat': 'II', 'resp': 'reach'}",20,24,Right,53.63080948692087,22.98503341104321,2.681540474346043,0.36104806053324645,Right,Correct,0.0,0.0,-45,45,2013,454,-0.88
"{'cat': 'II', 'resp': 'reach'}",20,25,Left,36.05648223738495,60.078690151462744,1.8028241118692474,0.9437138580856642,Right,Incorrect,0.0,0.0,-45,45,2005,362,-0.9
"{'cat': 'II', 'resp': 'reach'}",20,26,Left,34.80268448558752,60.910659601073405,1.740134224279376,0.9567824036402041,Right,Incorrect,0.0,0.0,-45,45,2004,362,-0.89
"{'cat': 'II', 'resp': 'reach'}",20,27,Left,25.52801874990245,52.670765785513765,1.2764009374951226,0.8273504542535933,Right,Incorrect,0.0,0.0,-45,45,2004,384,-0.94
"{'cat': 'II', 'resp': 'reach'}",20,28,Left,50.924948621832485,63.17433457728963,2.546247431091624,0.9923401270171837,Left,Correct,0.0,0.0,-45,45,2004,383,-2.47
"{'cat': 'II', 'resp': 'reach'}",20,29,Left,16.936313331952817,38.608769779938484,0.8468156665976408,0.6064651375239718,Left,Correct,0.0,0.0,-45,45,2005,391,-2.49
"{'cat': 'II', 'resp': 'reach'}",20,30,Right,59.18726377142103,30.435074458385312,2.959363188571052,0.4780730316496082,Left,Incorrect,0.0,0.0,-45,45,2008,463,-2.47
"{'cat': 'II', 'resp': 'reach'}",20,31,Right,71.1961991000865,61.58612642004803,3.5598099550043254,0.9673926116213758,Right,Correct,0.0,0.0,-45,45,2004,938,-0.87
"{'cat': 'II', 'resp': 'reach'}",20,32,Right,46.326516776046965,21.454574450962816,2.316325838802348,0.3370076674052003,Right,Correct,0.0,0.0,-45,45,2004,362,-0.88
"{'cat': 'II', 'resp': 'reach'}",20,33,Right,84.28505688147455,56.599896245888246,4.2142528440737275,0.8890690912001351,Left,Incorrect,0.0,0.0,-45,45,2004,346,-2.52
"{'cat': 'II', 'resp': 'reach'}",20,34,Right,55.40071631249216,26.677526516974048,2.770035815624608,0.4190496066083628,Right,Correct,0.0,0.0,-45,45,2005,333,-0.8
"{'cat': 'II', 'resp': 'reach'}",20,35,Left,63.543171109735994,83.02276499167436,3.1771585554868,1.3041185428927802,Right,Incorrect,0.0,0.0,-45,45,2008,342,-0.85
"{'cat': 'II', 'resp': 'reach'}",20,36,Left,47.2313405749834,70.98714128330325,2.3615670287491697,1.1150634077748312,Left,Correct,0.0,0.0,-45,45,2004,520,-2.59
