condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'button'}",63,0,Left,54.18422805125046,81.3196751224748,2.7092114025625227,1.2773664697853775,Right,Incorrect,0.0,0.0,-45,45,15220,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,1,Right,48.99205167798749,37.142174096105165,2.4496025838993747,0.5834279063933855,Right,Correct,0.0,0.0,-45,45,2741,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,2,Left,41.660267012413954,49.16692823367252,2.0830133506206976,0.7723123026924108,Right,Incorrect,0.0,0.0,-45,45,1494,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,3,Left,61.769500590941504,71.01614411034362,3.0884750295470753,1.1155189831166479,Left,Correct,0.0,0.0,-45,45,2539,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,4,Right,59.785383188920356,48.48217172704457,2.989269159446018,0.76155617263881,Left,Incorrect,0.0,0.0,-45,45,1276,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,5,Right,50.088770041820894,25.16271732791825,2.5044385020910447,0.39525503950872276,Right,Correct,0.0,0.0,-45,45,1949,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,6,Right,51.202447393109786,38.037391767404884,2.5601223696554896,0.5974899526909804,Right,Correct,0.0,0.0,-45,45,1627,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,7,Left,40.984074134303086,51.81880195073055,2.0492037067151543,0.8139678376311977,Left,Correct,0.0,0.0,-45,45,1797,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,8,Right,61.091932464294246,48.0119216718379,3.0545966232147124,0.7541695020448727,Right,Correct,0.0,0.0,-45,45,1896,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,9,Left,52.97632326304972,77.33271256250974,2.6488161631524862,1.2147394083427585,Right,Incorrect,0.0,0.0,-45,45,1751,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,10,Left,57.34247487799124,86.18806233445477,2.8671237438995623,1.3538389172853114,Left,Correct,0.0,0.0,-45,45,903,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,11,Right,31.857123284248686,13.813468415001154,1.5928561642124344,0.21698145446581132,Right,Correct,0.0,0.0,-45,45,1051,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,12,Right,64.3246402135531,45.544045215360796,3.216232010677655,0.7154041893166941,Right,Correct,0.0,0.0,-45,45,1282,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,13,Left,28.274336669205063,50.920735819622735,1.4137168334602532,0.7998610478315672,Right,Incorrect,0.0,0.0,-45,45,1221,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,14,Right,55.525882908189296,36.691359210954715,2.7762941454094645,0.5763465227367975,Right,Correct,0.0,0.0,-45,45,1047,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,15,Left,20.86312017722983,50.12638849903562,1.0431560088614915,0.787383469297791,Left,Correct,0.0,0.0,-45,45,768,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,16,Right,35.881157780140185,17.178848028064788,1.7940578890070094,0.26984471381051917,Right,Correct,0.0,0.0,-45,45,2520,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,17,Left,15.480363478926357,30.596877705214794,0.7740181739463179,0.4806146311074406,Left,Correct,0.0,0.0,-45,45,715,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,18,Right,55.01801015873876,23.745195840793038,2.7509005079369384,0.3729886640574316,Right,Correct,0.0,0.0,-45,45,641,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,19,Left,66.58382256642025,79.26231100719212,3.3291911283210127,1.245049469833721,Right,Incorrect,0.0,0.0,-45,45,1355,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,20,Right,42.00927706162852,24.13008872201692,2.100463853081426,0.37903454729779135,Left,Incorrect,0.0,0.0,-45,45,913,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,21,Right,70.47067230935473,40.55919559110429,3.523533615467736,0.6371023545226239,Right,Correct,0.0,0.0,-45,45,1067,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,22,Left,31.234132954563435,55.810968624679745,1.5617066477281718,0.8766766451051216,Left,Correct,0.0,0.0,-45,45,1256,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,23,Right,73.48176321244375,59.050997843001404,3.674088160622188,0.9275709050535997,Right,Correct,0.0,0.0,-45,45,1039,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,24,Left,23.07414146594174,47.304030629240884,1.1537070732970869,0.7430499755500487,Left,Correct,0.0,0.0,-45,45,1483,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,25,Left,41.227540512870455,67.0938751765702,2.0613770256435227,1.0539081267779176,Right,Incorrect,0.0,0.0,-45,45,1355,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,26,Left,51.24963411025539,71.96830554556325,2.56248170551277,1.1304754999662354,Right,Incorrect,0.0,0.0,-45,45,2695,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,27,Right,35.19234616097421,20.90405158174283,1.7596173080487105,0.3283600743973269,Right,Correct,0.0,0.0,-45,45,1130,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,28,Right,65.38860070494559,44.62076503954716,3.2694300352472796,0.700901338228988,Left,Incorrect,0.0,0.0,-45,45,845,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,29,Left,56.24456994364235,64.23916022432658,2.812228497182117,1.00906636916761,Right,Incorrect,0.0,0.0,-45,45,2594,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,30,Right,66.92053898053912,45.52851895042662,3.346026949026956,0.7151603033174199,Right,Correct,0.0,0.0,-45,45,1556,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,31,Left,37.036808000691366,63.21672360767361,1.8518404000345683,0.9930059723494193,Left,Correct,0.0,0.0,-45,45,1363,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,32,Left,59.853580616531616,76.31161401578164,2.992679030826581,1.1987000298777974,Right,Incorrect,0.0,0.0,-45,45,1182,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,33,Left,48.796999329478,71.24296404977004,2.4398499664739,1.1190818623935965,Left,Correct,0.0,0.0,-45,45,2327,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,34,Right,87.24371943873601,69.38404727673833,4.3621859719368,1.0898820660046402,Right,Correct,0.0,0.0,-45,45,1832,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,35,Right,54.008706645463015,30.496151692966322,2.700435332273151,0.4790324306069146,Left,Incorrect,0.0,0.0,-45,45,4421,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,36,Right,77.55775181441356,47.4401814593278,3.877887590720678,0.7451886277879548,Right,Correct,0.0,0.0,-45,45,583,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,37,Right,44.23004762620219,35.7679150710569,2.2115023813101096,0.56184109610728,Right,Correct,0.0,0.0,-45,45,1179,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,38,Left,40.616805697193946,55.62453178534968,2.030840284859697,0.8737481020811324,Right,Incorrect,0.0,0.0,-45,45,1882,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,39,Left,11.96858121966335,39.33177777451341,0.5984290609831675,0.6178221205451883,Left,Correct,0.0,0.0,-45,45,1000,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,40,Left,42.20901184824501,56.31727263685002,2.1104505924122505,0.8846296499307076,Left,Correct,0.0,0.0,-45,45,1479,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,41,Right,33.312412914244696,21.512138108236257,1.665620645712235,0.33791187521922034,Right,Correct,0.0,0.0,-45,45,1891,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,42,Left,37.098487739993146,67.77406711929814,1.8549243869996572,1.0645925568294428,Left,Correct,0.0,0.0,-45,45,866,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,43,Right,45.36900982479422,30.03949392360922,2.2684504912397108,0.4718592671398298,Right,Correct,0.0,0.0,-45,45,1182,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,44,Right,75.2369980886648,62.66831371052031,3.76184990443324,0.9843915698291555,Left,Incorrect,0.0,0.0,-45,45,959,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,45,Right,72.42816388039886,59.78933801087824,3.621408194019943,0.9391687252898602,Right,Correct,0.0,0.0,-45,45,917,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,46,Right,67.86628557210243,52.50690330866459,3.3933142786051214,0.8247765084862514,Right,Correct,0.0,0.0,-45,45,990,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,47,Left,31.960617224664354,44.2456517446511,1.5980308612332177,0.6950090723714415,Left,Correct,0.0,0.0,-45,45,551,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,48,Right,50.51465137116854,36.58212746503969,2.525732568558427,0.5746307144842705,Right,Correct,0.0,0.0,-45,45,693,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,49,Left,32.860291267959276,47.75233380453388,1.6430145633979638,0.7500919053604559,Left,Correct,0.0,0.0,-45,45,692,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,50,Left,63.45950241331295,73.5533856390059,3.172975120665648,1.1553738798507895,Right,Incorrect,0.0,0.0,-45,45,704,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,51,Right,77.41142254186161,47.59492904242289,3.8705711270930805,0.7476193971390163,Right,Correct,0.0,0.0,-45,45,926,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,52,Right,30.231252997888088,14.322198059705375,1.5115626498944044,0.22497256103814195,Left,Incorrect,0.0,0.0,-45,45,719,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,53,Left,43.98758782477695,72.14941562172038,2.1993793912388475,1.1333203703899668,Right,Incorrect,0.0,0.0,-45,45,1262,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,54,Left,64.56722419168105,87.03396977097727,3.2283612095840524,1.3671264002262915,Left,Correct,0.0,0.0,-45,45,2019,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,55,Right,76.99400898978075,54.74280976715099,3.8497004494890374,0.8598980450067256,Left,Incorrect,0.0,0.0,-45,45,1316,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,56,Left,37.24600698385543,59.935100829913495,1.8623003491927717,0.9414583622970988,Right,Incorrect,0.0,0.0,-45,45,735,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,57,Left,19.430217627857576,32.222656893427825,0.9715108813928788,0.5061523108776869,Left,Correct,0.0,0.0,-45,45,887,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,58,Right,81.62680581658155,63.71753066544305,4.081340290829078,1.0008726312171914,Right,Correct,0.0,0.0,-45,45,1970,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,59,Left,38.856141629285815,67.13987037301662,1.9428070814642908,1.0546306176342002,Right,Incorrect,0.0,0.0,-45,45,1426,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,60,Left,53.36357482645222,79.48693250594073,2.6681787413226115,1.2485778160852554,Left,Correct,0.0,0.0,-45,45,579,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,61,Right,78.13558399202887,64.05092433879128,3.906779199601443,1.0061095667919118,Left,Incorrect,0.0,0.0,-45,45,885,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,62,Left,49.69727372305387,77.85306320796568,2.484863686152693,1.2229130571680338,Right,Incorrect,0.0,0.0,-45,45,808,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,63,Left,30.11473450085385,39.36481969275871,1.5057367250426923,0.6183411417832878,Left,Correct,0.0,0.0,-45,45,1626,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,64,Right,47.39232391692902,35.7350295525228,2.3696161958464512,0.561324531590099,Right,Correct,0.0,0.0,-45,45,1078,-1,-1
"{'cat': 'II', 'resp': 'button'}",63,65,Right,43.839032270739295,28.94735172942933,2.1919516135369648,0.4547039376702749,Left,Incorrect,0.0,0.0,-45,45,1971,-1,-1
