condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'reach'}",30,0,Right,64.47084801461635,44.96946967102028,3.2235424007308175,0.7063787777715316,Right,Correct,0.0,0.0,-45,45,2002,961,-0.79
"{'cat': 'RB', 'resp': 'reach'}",30,1,Right,53.88329043971714,53.506821709543125,2.694164521985857,0.8404831899981976,Left,Incorrect,0.0,0.0,-45,45,2013,1329,-2.62
"{'cat': 'RB', 'resp': 'reach'}",30,2,Right,62.64781183486295,26.984227606775168,3.132390591743148,0.42386725606119874,Right,Correct,0.0,0.0,-45,45,2009,1309,-0.81
"{'cat': 'RB', 'resp': 'reach'}",30,3,Left,44.229909891400695,40.29213626295269,2.211495494570035,0.6329073964056552,Right,Incorrect,0.0,0.0,-45,45,2006,1476,-0.79
"{'cat': 'RB', 'resp': 'reach'}",30,4,Right,58.18330718540937,68.76589374823826,2.9091653592704683,1.080172133085008,Right,Correct,0.0,0.0,-45,45,2006,2024,-0.79
"{'cat': 'RB', 'resp': 'reach'}",30,5,Left,32.05094195400704,32.98735193414081,1.602547097700352,0.5181641124883891,Right,Incorrect,0.0,0.0,-45,45,2001,1831,-0.72
"{'cat': 'RB', 'resp': 'reach'}",30,6,Right,54.52403532552329,73.80561826735705,2.7262017662761644,1.1593359407119077,Right,Correct,0.0,0.0,-45,45,2003,2235,-0.79
"{'cat': 'RB', 'resp': 'reach'}",30,7,Left,41.925739864735746,61.1327964868852,2.0962869932367876,0.9602717216829922,Right,Incorrect,0.0,0.0,-45,45,2002,1703,-0.86
"{'cat': 'RB', 'resp': 'reach'}",30,8,Right,60.25753132336468,15.143472963946628,3.0128765661682344,0.2378731170668519,Left,Incorrect,0.0,0.0,-45,45,2001,1392,-2.67
"{'cat': 'RB', 'resp': 'reach'}",30,9,Right,67.05961249762768,52.00084134787634,3.352980624881384,0.8168273057948833,Right,Correct,0.0,0.0,-45,45,2008,1393,-0.66
"{'cat': 'RB', 'resp': 'reach'}",30,10,Left,34.39727229361849,68.26840162817487,1.7198636146809247,1.0723575451369582,Left,Correct,0.0,0.0,-45,45,2006,1791,-2.42
"{'cat': 'RB', 'resp': 'reach'}",30,11,Right,59.32349835024001,75.53874470179328,2.9661749175120002,1.1865598270827433,Right,Correct,0.0,0.0,-45,45,2012,1506,-0.9
"{'cat': 'RB', 'resp': 'reach'}",30,12,Right,66.45022154223602,48.39388063571159,3.322511077111801,0.7601692994192645,Left,Incorrect,0.0,0.0,-45,45,2012,1173,-2.51
"{'cat': 'RB', 'resp': 'reach'}",30,13,Left,41.88532268100134,63.91134545216141,2.0942661340500672,1.0039170667677484,Right,Incorrect,0.0,0.0,-45,45,2006,1828,-0.83
"{'cat': 'RB', 'resp': 'reach'}",30,14,Right,58.52069408082822,78.68265973176511,2.926034704041411,1.2359443288910936,Left,Incorrect,0.0,0.0,-45,45,2006,1110,-2.53
"{'cat': 'RB', 'resp': 'reach'}",30,15,Right,54.495755117084656,61.55175786405932,2.7247877558542326,0.9668527516063325,Right,Correct,0.0,0.0,-45,45,2007,938,-0.84
"{'cat': 'RB', 'resp': 'reach'}",30,16,Left,46.4044018142166,27.44448266077091,2.32022009071083,0.4310969255432517,Right,Incorrect,0.0,0.0,-45,45,2005,1555,-0.8
"{'cat': 'RB', 'resp': 'reach'}",30,17,Right,64.91394909998193,15.803644977114686,3.245697454999097,0.24824307480022365,Left,Incorrect,0.0,0.0,-45,45,2007,1189,-2.58
"{'cat': 'RB', 'resp': 'reach'}",30,18,Left,46.634560895013756,69.13907853634774,2.3317280447506876,1.086034106028789,Left,Correct,0.0,0.0,-45,45,2006,1303,-2.48
"{'cat': 'RB', 'resp': 'reach'}",30,19,Left,47.831454074626556,45.44961403161109,2.391572703731328,0.7139208677510049,Right,Incorrect,0.0,0.0,-45,45,2005,1236,-0.87
