condition,subject,trial,state,t,xx,yy
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4445.0,-0.0010742423965837133,955.959136956502
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4463.0,-0.00035808079871912923,955.9598777511799
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4478.0,-0.0007161615974382585,955.9533361717821
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4492.0,0.0011936026626813145,955.9561484946951
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4512.0,0.0005968013313406573,955.9549172079777
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4534.0,0.0057292927809982075,955.9533732536546
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4550.0,0.0020291245266435,955.9511407563825
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4562.0,0.002984006656916449,955.951134014224
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4583.0,-0.00035808079871912923,955.9498766016419
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4604.0,0.0014323231953028426,955.9562883944864
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4620.0,0.0015516834616136066,955.9534811281924
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4632.0,0.0005968013313406573,955.9551127305776
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4653.0,0.0011936026626813145,955.9535991159682
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4670.0,0.0014323231953028426,955.9503257979597
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4682.0,0.00035808079871912923,955.9577607133743
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4703.0,-0.00035808079871912923,955.959336692951
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4725.0,0.0014323231953028426,955.959224604564
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4743.0,0.0032227271893248144,955.9623335824562
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4763.0,0.0035808079882571064,955.9507935352137
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4782.0,0.002267845059265028,955.9575550775365
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4792.0,-0.0016710437279243706,955.9617798826797
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4803.0,-0.0010742423965837133,955.9620748521191
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4827.0,-0.0013129629292052414,955.9647135644477
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4847.0,0.00011936026631076402,955.9667311554139
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4862.0,0.0009548821302729493,955.9618548891943
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4875.0,0.0014323231953028426,955.9585107785203
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4895.0,0.0032227271893248144,955.9619180969313
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4912.0,0.0033420874556355784,955.960199689254
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4925.0,0.0007161615976514213,955.9587770937859
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_init,4945.0,0.005371211982279078,955.9611056668181
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_searching_ring,4968.0,0.0016710437279243706,955.9568640062782
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_searching_ring,4982.0,0.0016710437279243706,955.960179462778
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_searching_ring,4995.0,0.002745286124294921,955.9583388534758
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_searching_ring,5020.0,0.004416329852006129,955.9614528879868
"{'cat': 'II', 'resp': 'reach'}",3456789088,0,state_searching_ring,5033.0,0.005609932514900606,955.9645922055927
