condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'reach'}",32,0,Left,38.3506180580902,48.51459676334562,1.9175309029045098,0.762065503917989,Right,Incorrect,0.0,0.0,-45,45,2013,6283,-0.78
"{'cat': 'II', 'resp': 'reach'}",32,1,Left,63.321995635267896,82.97842616424012,3.166099781763395,1.3034220702200991,Right,Incorrect,0.0,0.0,-45,45,2007,1807,-0.76
"{'cat': 'II', 'resp': 'reach'}",32,2,Right,86.72838518384803,58.78345838955751,4.336419259192402,0.9233684051461759,Left,Incorrect,0.0,0.0,-45,45,2009,1031,-2.7
"{'cat': 'II', 'resp': 'reach'}",32,3,Left,21.12744226383277,42.08176528861082,1.0563721131916384,0.6610188234039486,Right,Incorrect,0.0,0.0,-45,45,2001,1821,-0.8
"{'cat': 'II', 'resp': 'reach'}",32,4,Right,72.45442046075468,60.24285410128809,3.6227210230377342,0.946292539379442,Right,Correct,0.0,0.0,-45,45,2001,649,-0.92
"{'cat': 'II', 'resp': 'reach'}",32,5,Right,71.69756254423724,61.65195183612782,3.584878127211862,0.9684265948392548,Right,Correct,0.0,0.0,-45,45,2003,3536,-0.76
"{'cat': 'II', 'resp': 'reach'}",32,6,Left,17.695068098551303,47.93934840670854,0.8847534049275652,0.7530295238619855,Right,Incorrect,0.0,0.0,-45,45,2005,1740,-0.8
"{'cat': 'II', 'resp': 'reach'}",32,7,Left,60.52361414922936,70.10913589345982,3.026180707461468,1.1012717313621092,Left,Correct,0.0,0.0,-45,45,2008,4212,-2.62
"{'cat': 'II', 'resp': 'reach'}",32,8,Right,42.20921708794721,18.000793571244472,2.11046085439736,0.2827558042110401,Left,Incorrect,0.0,0.0,-45,45,2003,2921,-2.52
"{'cat': 'II', 'resp': 'reach'}",32,9,Right,59.473164106232545,27.348148635690382,2.9736582053116276,0.4295837142158332,Left,Incorrect,0.0,0.0,-45,45,2003,1086,-2.5
"{'cat': 'II', 'resp': 'reach'}",32,10,Right,59.609394113637144,52.32740379710781,2.980469705681857,0.8219569367521028,Right,Correct,0.0,0.0,-45,45,2001,455,-0.85
"{'cat': 'II', 'resp': 'reach'}",32,11,Right,52.84933003217991,44.70849801170749,2.6424665016089954,0.7022794445330707,Right,Correct,0.0,0.0,-45,45,2002,573,-0.82
