condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'button'}",27,0,Right,84.89980132379122,66.37215888295596,4.244990066189561,1.0425714337479448,Left,Incorrect,0.0,0.0,-45,45,1469,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,1,Right,32.126412851356164,11.841414199966277,1.6063206425678083,0.18600449929363955,Right,Correct,0.0,0.0,-45,45,3427,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,2,Right,82.54432850613952,56.605090874054866,4.127216425306976,0.889150688228567,Right,Correct,0.0,0.0,-45,45,1786,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,3,Left,64.81750333030044,78.6438761748989,3.240875166515022,1.2353351182044388,Right,Incorrect,0.0,0.0,-45,45,2203,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,4,Left,63.361617527355655,74.31245776074232,3.168080876367783,1.1672973568567493,Left,Correct,0.0,0.0,-45,45,6205,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,5,Left,56.07011431529109,73.83954197925163,2.8035057157645547,1.1598688131322603,Left,Correct,0.0,0.0,-45,45,2198,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,6,Right,36.39038027693611,23.024297997017996,1.8195190138468058,0.3616648272074697,Left,Incorrect,0.0,0.0,-45,45,2610,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,7,Left,54.22218689697273,66.03348552695583,2.7111093448486367,1.037251565112062,Left,Correct,0.0,0.0,-45,45,5929,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,8,Left,36.63581688006822,66.94503739070853,1.8317908440034107,1.0515701883047197,Left,Correct,0.0,0.0,-45,45,3574,-1,-1
"{'cat': 'II', 'resp': 'button'}",27,9,Left,42.94253175715577,60.4248708893236,2.1471265878577883,0.9491516524000541,Left,Correct,0.0,0.0,-45,45,2060,-1,-1
