condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'reach'}",26,0,Right,63.956915944422505,37.042238644104486,3.1978457972211256,0.581858123984193,Right,Correct,0.0,0.0,-45,45,2004,1241,-0.75
"{'cat': 'RB', 'resp': 'reach'}",26,1,Left,47.93793088513601,60.69558009550206,2.3968965442568004,0.9534039426670008,Right,Incorrect,0.0,0.0,-45,45,2004,917,-0.78
"{'cat': 'RB', 'resp': 'reach'}",26,2,Left,46.8703262990364,63.1828706471959,2.34351631495182,0.9924742112897239,Right,Incorrect,0.0,0.0,-45,45,2012,7021,-0.8
"{'cat': 'RB', 'resp': 'reach'}",26,3,Left,42.45582793257211,57.13661210605144,2.1227913966286054,0.8974998042169042,Left,Correct,0.0,0.0,-45,45,2004,1563,-2.46
"{'cat': 'RB', 'resp': 'reach'}",26,4,Left,43.87918185133212,78.1962776147224,2.1939590925666064,1.2283042564623996,Left,Correct,0.0,0.0,-45,45,2016,3129,-2.59
"{'cat': 'RB', 'resp': 'reach'}",26,5,Left,35.69152651254617,28.346811529444263,1.7845763256273086,0.4452706742679827,Right,Incorrect,0.0,0.0,-45,45,2004,3262,-0.82
"{'cat': 'RB', 'resp': 'reach'}",26,6,Right,58.76297983633734,69.64722093088932,2.9381489918168664,1.0940159880971358,Right,Correct,0.0,0.0,-45,45,2017,2025,-0.82
"{'cat': 'RB', 'resp': 'reach'}",26,7,Right,62.42247750945892,69.08839960497154,3.121123875472946,1.0852380432362727,Right,Correct,0.0,0.0,-45,45,2004,1613,-0.84
"{'cat': 'RB', 'resp': 'reach'}",26,8,Left,40.675187246089344,64.16243296279706,2.033759362304467,1.007861140161854,Left,Correct,0.0,0.0,-45,45,2017,1841,-2.5
"{'cat': 'RB', 'resp': 'reach'}",26,9,Right,53.207620147140204,32.618857561170536,2.6603810073570107,0.5123758164133261,Left,Incorrect,0.0,0.0,-45,45,2004,2216,-2.5
"{'cat': 'RB', 'resp': 'reach'}",26,10,Right,56.70929779645454,23.57072459787688,2.835464889822727,0.37024807618239114,Right,Correct,0.0,0.0,-45,45,2017,1679,-0.78
"{'cat': 'RB', 'resp': 'reach'}",26,11,Left,45.73004344705632,82.39957168525667,2.286502172352816,1.2943294453267395,Left,Correct,0.0,0.0,-45,45,2009,4250,-2.51
"{'cat': 'RB', 'resp': 'reach'}",26,12,Left,38.014600265413236,71.19459836887803,1.9007300132706617,1.1183221360547155,Right,Incorrect,0.0,0.0,-45,45,2004,2458,-0.81
"{'cat': 'RB', 'resp': 'reach'}",26,13,Right,60.70251662410455,61.243503141369295,3.035125831205227,0.9620106977451459,Left,Incorrect,0.0,0.0,-45,45,2004,4533,-2.6
"{'cat': 'RB', 'resp': 'reach'}",26,14,Left,34.79337932665306,78.4265694315734,1.739668966332653,1.2319216718624042,Right,Incorrect,0.0,0.0,-45,45,2004,1230,-0.79
"{'cat': 'RB', 'resp': 'reach'}",26,15,Left,47.60828988134026,64.07945901996563,2.380414494067013,1.0065577885156611,Right,Incorrect,0.0,0.0,-45,45,2004,2404,-0.8
"{'cat': 'RB', 'resp': 'reach'}",26,16,Left,47.8622839120415,47.37831865440534,2.393114195602075,0.7442168891205804,Left,Correct,0.0,0.0,-45,45,2017,603,-2.55
"{'cat': 'RB', 'resp': 'reach'}",26,17,Left,38.64260580225547,58.049509578131726,1.9321302901127735,0.9118395641757449,Right,Incorrect,0.0,0.0,-45,45,2008,988,-0.78
"{'cat': 'RB', 'resp': 'reach'}",26,18,Left,44.07633931256574,21.401570631809715,2.2038169656282873,0.3361750853608823,Right,Incorrect,0.0,0.0,-45,45,2004,1833,-0.86
"{'cat': 'RB', 'resp': 'reach'}",26,19,Left,48.48252229236417,43.23123122091996,2.4241261146182085,0.6790745920464192,Left,Correct,0.0,0.0,-45,45,2012,1121,-2.53
"{'cat': 'RB', 'resp': 'reach'}",26,20,Left,37.881043261571016,89.45767279307725,1.894052163078551,1.405197838269855,Right,Incorrect,0.0,0.0,-45,45,2013,1170,-0.85
"{'cat': 'RB', 'resp': 'reach'}",26,21,Right,62.83164857221437,89.242982468524,3.1415824286107186,1.4018254905377885,Right,Correct,0.0,0.0,-45,45,2008,2213,-0.84
"{'cat': 'RB', 'resp': 'reach'}",26,22,Right,60.46943448348395,69.64327935247069,3.0234717241741977,1.0939540739281182,Right,Correct,0.0,0.0,-45,45,2013,896,-0.81
"{'cat': 'RB', 'resp': 'reach'}",26,23,Right,52.664497551650605,38.97482198596755,2.6332248775825304,0.612215072130428,Right,Correct,0.0,0.0,-45,45,2013,1575,-0.86
"{'cat': 'RB', 'resp': 'reach'}",26,24,Left,43.71603656911798,58.86800413065936,2.185801828455899,0.9246964465418652,Right,Incorrect,0.0,0.0,-45,45,2013,1000,-0.88
"{'cat': 'RB', 'resp': 'reach'}",26,25,Left,43.51869735552355,69.76382220057192,2.1759348677761774,1.0958475565583063,Left,Correct,0.0,0.0,-45,45,2009,2154,-2.56
"{'cat': 'RB', 'resp': 'reach'}",26,26,Right,62.226751167683474,47.6143746652139,3.1113375583841734,0.7479248482675397,Right,Correct,0.0,0.0,-45,45,2004,1058,-0.88
"{'cat': 'RB', 'resp': 'reach'}",26,27,Right,64.97328743912473,40.13002149951489,3.2486643719562367,0.6303609036563821,Left,Incorrect,0.0,0.0,-45,45,2004,1384,-2.54
"{'cat': 'RB', 'resp': 'reach'}",26,28,Left,35.47516032516119,21.47277442901854,1.7737580162580597,0.337293551991977,Right,Incorrect,0.0,0.0,-45,45,2004,1054,-0.86
