condition,subject,trial,state,t,xx,yy
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7799.0,107.27906795164301,1073.154103566386
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7810.0,107.28352997388484,1073.150448474639
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7820.0,107.28161767863831,1073.14034853914
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7830.0,107.28109614357102,1073.134756119612
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7840.0,107.28034281514056,1073.1281562896374
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7850.0,107.28497868240503,1073.123558365037
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7861.0,107.28787609944519,1073.1183146645094
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7871.0,107.29222222500553,1073.1175913954712
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7881.0,107.29088941316704,1073.1076206151574
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7892.0,107.29477195200104,1073.1092738015307
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7902.0,107.2951196420459,1073.0982568642153
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7913.0,107.29378683020741,1073.0841660334875
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7923.0,107.29170068993845,1072.9096128004078
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7933.0,107.2856161141538,1072.7116824787693
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7944.0,107.277851036486,1072.4827678281513
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7955.0,107.27790898482695,1072.3636996627233
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7965.0,107.27211415074642,1072.2683056427804
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7976.0,107.26933263038774,1072.2449285542216
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7986.0,107.2691587853653,1072.231276851124
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,7997.0,107.27165056401986,1072.2204794776237
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8007.0,107.2688690436614,1072.2274667731544
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8018.0,107.26695674841487,1072.2977659405722
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8029.0,107.26626136832515,1072.6270858323267
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8039.0,107.2619152427648,1073.1830343279175
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8049.0,107.25652604706987,1073.6288780279476
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8061.0,107.13124173425008,1074.5071332887253
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8071.0,106.94146091811483,1075.2405022625119
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8081.0,106.46437222826975,1076.5528739324845
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8092.0,106.01851769411851,1077.5694027347606
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8102.0,105.24021352877064,1079.229008120704
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8113.0,104.65215376628457,1080.2714067066174
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8123.0,103.80778849241935,1081.7012321022007
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8133.0,103.27982115934766,1082.4425182888526
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8145.0,102.56102994000635,1083.4429156084711
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8156.0,101.83650183492524,1084.371941772633
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8166.0,101.45618687422385,1084.935368353459
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8178.0,100.99480218473701,1085.6148279528559
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8189.0,100.74017717524121,1086.0278145737182
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8200.0,100.67921552071468,1086.1274577992608
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8212.0,100.66275819192597,1086.15189396034
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8222.0,100.66229460519963,1086.1516873120434
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8232.0,100.6638592104013,1086.150227858448
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8245.0,100.66710431748632,1086.1567631108298
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8255.0,100.65360235407894,1086.2438782833879
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8266.0,100.6064324046639,1086.5132830846317
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8277.0,100.45449185507401,1086.9497113716454
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8288.0,100.19239150961432,1087.4925764469544
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8300.0,100.00944859769398,1087.8583568475497
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8311.0,99.71918535860326,1088.3999949485974
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8322.0,99.5254061069523,1088.6982917648165
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8332.0,99.36228152758716,1088.9438157722782
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8343.0,99.32693303969614,1088.9775123601514
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8355.0,99.33023609512212,1088.9864628145
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8366.0,99.32838174821633,1088.9686135678767
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8378.0,99.33284377045837,1088.961987906865
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8388.0,99.33672630929216,1088.9712225026217
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8400.0,99.33562529081684,1088.9615100326791
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8412.0,99.33707399933702,1088.9583457306367
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8423.0,99.33608887754339,1088.954936033742
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8434.0,99.33492991072733,1088.9534120025542
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8445.0,99.3363786192473,1088.9505060108822
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8458.0,99.33539349745367,1088.9487882469164
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8468.0,99.333828892252,1088.9487624158792
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8481.0,99.33238018373181,1088.9478454140628
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8493.0,99.33093147521184,1088.950234784993
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8505.0,99.30688291377777,1089.023594930305
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8515.0,99.26214679467655,1089.1422497991398
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8527.0,99.25901758427301,1089.1576063506848
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8538.0,99.26249448472142,1089.1664276498482
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8548.0,99.26156731126852,1089.1647873789934
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8561.0,99.26573959180644,1089.1749648076038
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8571.0,99.26376934821917,1089.171865083154
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8582.0,99.26591343682887,1089.176927966422
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8594.0,99.26573959180644,1089.177457502682
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8605.0,99.26446472830868,1089.1737120023054
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8615.0,99.26365345153748,1089.16995358641
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8628.0,99.26504421171671,1089.17048312267
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8638.0,99.26318986481114,1089.1649552807346
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8648.0,99.26295807144776,1089.162811304657
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8661.0,99.2608719311788,1089.1603961026897
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8671.0,99.25959706768126,1089.1568314195724
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8681.0,99.2592493776364,1089.1436446751422
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8692.0,99.25895963593227,1089.132821470605
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8703.0,99.25490325207605,1089.12463303185
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8713.0,99.25530889046165,1089.1245297077016
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8724.0,99.25183199001324,1089.1058022058173
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8735.0,99.11124931522103,1088.942692122165
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8746.0,98.89811531774143,1088.717884606443
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8756.0,98.57273538412308,1088.4445276565261
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8766.0,98.31718320117439,1088.260365277652
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8778.0,98.18969685140416,1088.161212841814
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8788.0,98.17532566288442,1088.1542772083576
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8799.0,98.1767743714046,1088.1575060879927
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8810.0,98.16709699849028,1088.1667148527124
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8820.0,98.13412439257235,1088.2962445881585
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8830.0,98.09964512979349,1088.421886752524
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8840.0,98.06116743149936,1088.5742382092317
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8850.0,98.05154800692577,1088.6518863066992
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8861.0,98.03758245679184,1088.7177425357393
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8871.0,98.0327147961642,1088.7457950420098
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8881.0,98.03468503975147,1088.7451492660828
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8892.0,98.03109224262158,1088.7441935177108
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8903.0,98.0343373497066,1088.7451621816015
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8913.0,98.0343373497066,1088.7409129760015
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8923.0,98.0340476080027,1088.7345843719163
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8933.0,98.03300453786811,1088.7328666079504
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8945.0,98.03109224262158,1088.7264992573098
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8956.0,98.03225120943765,1088.7261892848649
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8968.0,98.03033891419112,1088.7207001894851
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8979.0,98.03010712082795,1088.712318017952
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8989.0,98.02431228674742,1088.7089470676128
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,8999.0,98.02286357822744,1088.7023988997125
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9011.0,98.0206615412768,1088.6922085555839
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9021.0,98.01956052280147,1088.6855312324983
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9031.0,98.01486670719626,1088.6786860076716
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9042.0,98.01307030863143,1088.6685473256173
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9053.0,98.01086827168078,1088.6625416094955
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9064.0,98.00710162952846,1088.6536299017023
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9077.0,98.00547907598585,1088.6421996677936
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9088.0,98.00119089876645,1088.5615810010618
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9098.0,97.98282127473122,1088.4768810304708
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9110.0,97.9800977027135,1088.4749437026896
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9120.0,97.97169519329671,1088.471727738573
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9130.0,97.96705932603246,1088.4798257686982
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9140.0,97.95865681661567,1088.464921260302
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9150.0,97.95291993087609,1088.4666131932308
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9161.0,97.9308416130295,1088.445457573861
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9171.0,97.92487293392654,1088.4481827482732
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9181.0,97.9031423061248,1088.4376953472179
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9192.0,97.89653619527307,1088.44466972723
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9202.0,97.90615561984666,1088.4628935238911
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9213.0,97.92272884531684,1088.4719473023883
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9223.0,97.95622298630185,1088.4682922106413
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9233.0,97.98508126002261,1088.446103349788
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9244.0,98.01463491383309,1088.4221579784132
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9254.0,98.02211024979698,1088.4129879602492
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9264.0,98.01596772567159,1088.399491243374
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9274.0,98.01643131239793,1088.3973343517778
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9285.0,98.0175902792142,1088.3812545311944
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9296.0,98.01822771096298,1088.3484620296192
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9306.0,98.01805386594054,1088.325911534247
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9316.0,98.00194422719692,1088.4159326984766
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9327.0,97.66039670649398,1088.8787086433138
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9337.0,97.12501198579936,1089.2138405184116
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9347.0,96.56795458564396,1089.4549990806065
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9358.0,95.77661204361505,1089.8463909544682
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9368.0,95.26405896919748,1090.122485994316
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9379.0,95.12643165978616,1090.206256047572
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9389.0,95.08621551126772,1090.2317641966902
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9399.0,95.08244886911541,1090.2338565106938
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9411.0,95.0813478506403,1090.2331074106185
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9421.0,95.04223272059697,1090.2028076041217
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9431.0,94.53518473855603,1089.8069211298073
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9442.0,94.27928486556247,1089.5790655517098
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9452.0,93.91148674647503,1089.1982514875328
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9463.0,93.73439661697596,1088.9531407766644
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9473.0,93.52108877447371,1088.4377599248107
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9483.0,93.41017565017367,1087.9794269183517
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9494.0,93.34000020945915,1087.3146522635354
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9504.0,93.34631657860676,1086.9691104804936
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9514.0,93.36822105143092,1086.7674088274412
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9525.0,93.37801432102694,1086.6979491687287
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9535.0,93.20260469341122,1086.543427904906
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9545.0,92.73304928787077,1086.6466099825286
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9556.0,90.78963578230358,1087.0252154930351
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9566.0,89.0942991237214,1087.186762798944
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9577.0,86.93288396004718,1087.0448599967358
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9587.0,86.27963231415592,1087.8154256639198
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9597.0,86.84775784740509,1089.5094767378118
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9607.0,88.44887050383889,1092.9201681275235
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9618.0,88.52159567154871,1096.5838745254503
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9629.0,86.89197243143902,1098.309775268064
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9639.0,81.74992641013432,1100.631520543041
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9649.0,76.80565807599628,1102.119582011725
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9660.0,69.22288588833851,1103.6976775601572
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9670.0,65.5582328158497,1104.558316053645
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9680.0,61.65158747216033,1105.055331038134
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9692.0,59.39113859405062,1105.2204430271604
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9703.0,55.702726701831864,1106.1670730430933
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9714.0,51.73430842684475,1107.974457792181
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9725.0,49.080622108034504,1109.6055844597417
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9736.0,44.97556164542992,1112.3836737513227
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9747.0,41.67633081005526,1114.5935318891807
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9758.0,36.23602467862888,1118.457338415861
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9769.0,30.30790941430851,1122.8940773450133
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9780.0,26.161242043006254,1126.1319590966484
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9791.0,20.0818816091855,1131.4323458351087
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9802.0,14.253321594367705,1137.4783196278954
"{'cat': 'II', 'resp': 'reach'}",248888888888,0,state_init,9814.0,8.457328547082028,1144.313444519046
