condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'button'}",47,0,Left,31.70349069095988,44.01629395836386,1.5851745345479942,0.6914063286892235,Left,Correct,0.0,0.0,-45,45,7077,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,1,Left,64.00137580717558,87.45749491162601,3.200068790358779,1.373779117578655,Right,Incorrect,0.0,0.0,-45,45,3396,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,2,Left,69.86003405510073,86.64601157041508,3.4930017027550364,1.3610323670623612,Right,Incorrect,0.0,0.0,-45,45,3874,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,3,Left,66.2999948130673,79.86585215922622,3.314999740653365,1.2545298720805682,Right,Incorrect,0.0,0.0,-45,45,7493,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,4,Left,33.651399205827865,59.87674306873346,1.682569960291393,0.9405416807280831,Left,Correct,0.0,0.0,-45,45,1473,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,5,Right,42.81960989591991,18.505553145467182,2.1409804947959956,0.2906845490620759,Left,Incorrect,0.0,0.0,-45,45,4952,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,6,Right,81.7233142358988,50.67469830232939,4.08616571179494,0.7959962995473859,Right,Correct,0.0,0.0,-45,45,8837,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,7,Right,44.806108550940145,34.09563884670612,2.2403054275470073,0.5355730426013136,Left,Incorrect,0.0,0.0,-45,45,2982,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,8,Right,40.109576118462584,23.803186026461752,2.005478805923129,0.37389957176381733,Right,Correct,0.0,0.0,-45,45,11226,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,9,Left,53.5202252369844,64.32676056707349,2.67601126184922,1.0104423921337387,Right,Incorrect,0.0,0.0,-45,45,2718,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,10,Right,68.63492441166953,42.67415567411922,3.431746220583477,0.6703240698198006,Left,Incorrect,0.0,0.0,-45,45,4078,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,11,Right,58.84151679839947,27.91451974375037,2.9420758399199736,0.4384802507772669,Right,Correct,0.0,0.0,-45,45,5610,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,12,Right,47.31072860755074,34.589507180835575,2.3655364303775372,0.5433307082530222,Right,Correct,0.0,0.0,-45,45,1595,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,13,Right,45.552359596730795,30.151649721175268,2.27761797983654,0.47362100628828474,Left,Incorrect,0.0,0.0,-45,45,5260,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,14,Right,54.527671820965494,36.57482773771532,2.726383591048275,0.5745160506355932,Right,Correct,0.0,0.0,-45,45,5856,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,15,Right,49.72829580881704,38.60034248448298,2.4864147904408522,0.6063327618765085,Left,Incorrect,0.0,0.0,-45,45,1256,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,16,Left,52.5553051660333,67.21072865840657,2.627765258301665,1.0557436569783354,Right,Incorrect,0.0,0.0,-45,45,7149,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,17,Right,66.6380594380113,56.5576670586652,3.331902971900565,0.8884057566784003,Right,Correct,0.0,0.0,-45,45,8784,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,18,Right,77.81312833465665,47.032103798325636,3.8906564167328326,0.7387785588784621,Left,Incorrect,0.0,0.0,-45,45,1598,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,19,Right,36.47074677183164,13.61402139174324,1.823537338591582,0.21384854795057429,Right,Correct,0.0,0.0,-45,45,4064,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,20,Left,61.14584168334665,82.79006757207623,3.057292084167333,1.300463340373186,Left,Correct,0.0,0.0,-45,45,4213,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,21,Left,69.14103660665293,83.36200748286039,3.457051830332647,1.309447351483258,Left,Correct,0.0,0.0,-45,45,1535,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,22,Right,58.88795125364787,41.39498209153889,2.9443975626823935,0.6502308581712981,Left,Incorrect,0.0,0.0,-45,45,1334,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,23,Right,62.960598848288484,52.14690896082926,3.1480299424144245,0.8191217304937848,Right,Correct,0.0,0.0,-45,45,1683,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,24,Right,58.71518932442448,39.17625368119599,2.935759466221224,0.615379153800077,Right,Correct,0.0,0.0,-45,45,2877,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,25,Right,56.65068457961176,38.605371080337626,2.832534228980588,0.6064117508754828,Left,Incorrect,0.0,0.0,-45,45,4277,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,26,Right,56.325775054770794,36.30585435618597,2.8162887527385396,0.5702910266384742,Right,Correct,0.0,0.0,-45,45,305,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,27,Left,62.32292016154044,74.68542282886288,3.116146008077022,1.1731558784470153,Right,Incorrect,0.0,0.0,-45,45,5727,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,28,Left,45.33380135563128,55.53351726377597,2.266690067781564,0.8723184493194026,Left,Correct,0.0,0.0,-45,45,515,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,29,Left,64.69405901241473,76.96290759537432,3.2347029506207368,1.2089305255026903,Left,Correct,0.0,0.0,-45,45,3494,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,30,Right,68.10776563719162,52.80500290638356,3.405388281859581,0.8294590460174114,Right,Correct,0.0,0.0,-45,45,1423,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,31,Left,40.26900174244631,68.79829424695033,2.0134500871223153,1.0806810789286405,Right,Incorrect,0.0,0.0,-45,45,585,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,32,Right,34.50372173886446,15.395913086006189,1.7251860869432232,0.24183843723152,Left,Incorrect,0.0,0.0,-45,45,1349,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,33,Left,23.674563893135588,34.88901634081874,1.1837281946567793,0.5480353871364521,Right,Incorrect,0.0,0.0,-45,45,11272,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,34,Right,86.45938555820348,68.25072049215932,4.3229692779101745,1.0720798105018903,Left,Incorrect,0.0,0.0,-45,45,8680,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,35,Right,64.32950643172205,48.31766423847239,3.2164753215861026,0.7589720950510156,Right,Correct,0.0,0.0,-45,45,3639,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,36,Left,50.357480551512666,74.19534456844463,2.5178740275756333,1.1654577471339451,Right,Incorrect,0.0,0.0,-45,45,4637,-1,-1
"{'cat': 'II', 'resp': 'button'}",47,37,Left,40.87218774616821,61.57136535460751,2.0436093873084102,0.9671607453476402,Left,Correct,0.0,0.0,-45,45,3632,-1,-1
