condition,subject,trial,state,t,xx,yy
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8117.0,0.0016969054630777691,805.0484791490236
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8129.0,0.0024887946792517823,805.0473782096434
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8140.0,0.0024887946792517823,805.0441227737041
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8151.0,0.0010181432778466615,805.0447898407716
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8163.0,-0.0010181432780598243,805.0446263257244
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8174.0,-0.0011312703085764042,805.0405365914194
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8187.0,-0.0021494135866362285,805.0410457178161
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8198.0,-0.003506937957098444,805.0426306988986
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8209.0,-0.003733192018984255,805.0433405028534
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8221.0,-0.001696905463290932,805.0413978326053
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8232.0,-0.0014706514014051209,805.0435662651059
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8242.0,0.0003393810926155538,805.0403981610668
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8255.0,0.0024887946792517823,805.0444284353548
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8266.0,0.003506937957098444,805.0453435621813
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8277.0,0.002828175771867336,805.0445965957158
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8289.0,0.0006787621852311077,805.0476996653612
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8300.0,-0.009163289500833116,805.0446532685447
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8311.0,-0.07013875914154255,804.9700049332545
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8322.0,-0.15984849462384432,804.8206292923387
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8334.0,-0.22749845908592192,804.7536875327099
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8345.0,-0.3345166302922564,804.6037191497481
"{'cat': 'RB', 'resp': 'reach'}",73333333234,0,state_init,8356.0,-0.35465324178773017,804.5713756876029
