condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'button'}",41,0,Left,44.734601070293735,25.64927215726145,2.2367300535146866,0.402897824895889,Right,Incorrect,0.0,0.0,-45,45,21231,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,1,Left,44.46021485869382,16.658105568565112,2.2230107429346906,0.2616649103846369,Left,Correct,0.0,0.0,-45,45,1041,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,2,Left,37.46220458380539,16.606912062074855,1.8731102291902693,0.2608607646651304,Left,Correct,0.0,0.0,-45,45,803,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,3,Left,35.5677688874033,49.49883999146581,1.778388444370165,0.777525960392028,Left,Correct,0.0,0.0,-45,45,1275,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,4,Left,32.851009046580145,76.95667002309838,1.6425504523290073,1.2088325459464988,Left,Correct,0.0,0.0,-45,45,675,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,5,Left,45.53431546627784,72.34472237933304,2.276715773313892,1.1363882417645288,Left,Correct,0.0,0.0,-45,45,808,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,6,Left,43.08541072877853,50.110649727052156,2.1542705364389265,0.7871362452455922,Left,Correct,0.0,0.0,-45,45,616,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,7,Left,35.267541968150745,76.50174382284929,1.7633770984075372,1.2016865819033584,Left,Correct,0.0,0.0,-45,45,1073,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,8,Left,40.65097861644666,46.57077666469225,2.032548930822333,0.7315320492088406,Left,Correct,0.0,0.0,-45,45,452,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,9,Right,56.72895156899676,32.553290062032175,2.836447578449838,0.5113458845452896,Left,Incorrect,0.0,0.0,-45,45,463,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,10,Left,36.91780200750153,46.30797187070444,1.8458901003750765,0.7274039211582393,Left,Correct,0.0,0.0,-45,45,222,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,11,Left,35.782028371230254,86.43002631594496,1.7891014185615126,1.357639678618726,Left,Correct,0.0,0.0,-45,45,462,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,12,Right,59.1268787694709,21.34216497204432,2.956343938473545,0.3352419434393792,Left,Incorrect,0.0,0.0,-45,45,527,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,13,Left,31.73602286093528,32.118670846624624,1.5868011430467641,0.5045189018741228,Left,Correct,0.0,0.0,-45,45,541,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,14,Left,37.28355036162664,13.266663900010137,1.8641775180813318,0.20839226922958382,Left,Correct,0.0,0.0,-45,45,396,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,15,Right,58.809378695789356,69.36218630407492,2.940468934789468,1.0895386746490416,Left,Incorrect,0.0,0.0,-45,45,552,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,16,Left,40.29512501371002,52.946137016152605,2.014756250685501,0.8316759754295181,Left,Correct,0.0,0.0,-45,45,856,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,17,Right,58.22326513045007,51.248023542721626,2.9111632565225034,0.8050020713640551,Left,Incorrect,0.0,0.0,-45,45,628,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,18,Left,45.5176254251033,78.74461899054289,2.2758812712551646,1.2369175826520842,Left,Correct,0.0,0.0,-45,45,909,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,19,Right,53.37678201796494,29.859091233405323,2.6688391008982473,0.46902550830866774,Left,Incorrect,0.0,0.0,-45,45,1114,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,20,Left,46.23793759162051,27.018638131905895,2.3118968795810253,0.4244077753259831,Left,Correct,0.0,0.0,-45,45,761,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,21,Right,62.907857606778876,10.833659328401254,3.1453928803389437,0.17017472278799953,Right,Correct,0.0,0.0,-45,45,1225,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,22,Left,33.65077762437821,51.238336453107074,1.6825388812189104,0.8048499069162165,Left,Correct,0.0,0.0,-45,45,654,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,23,Right,58.79752851085591,15.939874851195533,2.9398764255427956,0.2503829686582829,Right,Correct,0.0,0.0,-45,45,789,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,24,Left,37.281094601091965,74.50243222815226,1.8640547300545984,1.1702814688126728,Left,Correct,0.0,0.0,-45,45,1669,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,25,Right,56.73785717591204,42.50555894532484,2.836892858795602,0.6676757585968021,Right,Correct,0.0,0.0,-45,45,712,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,26,Right,66.50717470559768,35.413552008726796,3.3253587352798837,0.5562747741406808,Right,Correct,0.0,0.0,-45,45,780,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,27,Left,39.029608030445736,63.35475608797736,1.9514804015222866,0.9951741814798145,Left,Correct,0.0,0.0,-45,45,704,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,28,Left,33.3650981521561,58.43695193959361,1.668254907607805,0.9179254945580355,Left,Correct,0.0,0.0,-45,45,518,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,29,Left,37.29003069086642,29.04145962865772,1.8645015345433211,0.4561821810945783,Left,Correct,0.0,0.0,-45,45,772,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,30,Left,41.86774331534909,46.66618579569377,2.0933871657674543,0.7330307323340395,Right,Incorrect,0.0,0.0,-45,45,1212,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,31,Right,62.45785399683181,58.685268061780306,3.1228926998415902,0.9218260350841836,Right,Correct,0.0,0.0,-45,45,470,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,32,Right,54.5530252551543,25.983191388930976,2.7276512627577154,0.40814301592141566,Left,Incorrect,0.0,0.0,-45,45,784,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,33,Left,44.30339991490619,55.6438332573851,2.2151699957453093,0.8740512888948822,Left,Correct,0.0,0.0,-45,45,1123,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,34,Left,47.23445162864518,65.6372970900118,2.361722581432259,1.0310282516973588,Left,Correct,0.0,0.0,-45,45,820,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,35,Right,63.13368379882394,56.25318249455196,3.156684189941197,0.8836229243296518,Right,Correct,0.0,0.0,-45,45,508,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,36,Left,42.820151658261274,68.44618908737979,2.1410075829130637,1.0751502240156512,Left,Correct,0.0,0.0,-45,45,1487,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,37,Left,43.67294505641278,14.121793905438544,2.1836472528206388,0.22182461994417427,Left,Correct,0.0,0.0,-45,45,1184,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,38,Left,36.751155019200155,69.85419404085094,1.8375577509600078,1.097267114105866,Left,Correct,0.0,0.0,-45,45,905,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,39,Right,62.03283016633768,85.77030177234613,3.101641508316884,1.347276749720911,Right,Correct,0.0,0.0,-45,45,631,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,40,Right,63.73741369309651,37.347832876142014,3.186870684654825,0.5866583869559355,Right,Correct,0.0,0.0,-45,45,686,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,41,Left,35.20198972912545,18.01492994040845,1.7600994864562725,0.28297785777860995,Left,Correct,0.0,0.0,-45,45,496,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,42,Right,59.387435435661835,16.46323247305277,2.969371771783092,0.2586038509584175,Right,Correct,0.0,0.0,-45,45,457,-1,-1
"{'cat': 'RB', 'resp': 'button'}",41,43,Left,34.15874510602905,47.69836049092596,1.7079372553014525,0.7492440945328531,Left,Correct,0.0,0.0,-45,45,702,-1,-1
