condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'button'}",31,0,Right,42.32147473153083,23.250909252495354,2.116073736576541,0.3652244284846118,Right,Correct,0.0,0.0,-45,45,4444,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,1,Left,55.23340697500592,75.02011162265526,2.761670348750296,1.1784131577261003,Right,Incorrect,0.0,0.0,-45,45,3373,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,2,Right,39.964267602082515,31.458118906921328,1.9982133801041257,0.4941429762686911,Right,Correct,0.0,0.0,-45,45,7619,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,3,Right,74.06037220835093,50.226346292922116,3.7030186104175464,0.7889536026525054,Left,Incorrect,0.0,0.0,-45,45,690,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,4,Right,65.70145787919864,43.6385453765399,3.2850728939599323,0.6854726678414129,Left,Incorrect,0.0,0.0,-45,45,6562,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,5,Left,55.37597854708493,83.23558476271609,2.768798927354246,1.3074615080389966,Left,Correct,0.0,0.0,-45,45,4690,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,6,Left,46.14990881276747,78.25544316246513,2.3074954406383736,1.2292336267130701,Right,Incorrect,0.0,0.0,-45,45,6559,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,7,Right,54.94076453233181,41.88529514843365,2.7470382266165903,0.6579326776587967,Left,Incorrect,0.0,0.0,-45,45,736,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,8,Right,57.006292154163575,38.15893875998488,2.850314607708179,0.5993992083857564,Right,Correct,0.0,0.0,-45,45,7851,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,9,Right,68.67540896028922,45.18356237961612,3.433770448014461,0.7097417381740908,Right,Correct,0.0,0.0,-45,45,13910,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,10,Left,26.60508465329323,36.86394295218156,1.3302542326646614,0.5790574618046341,Left,Correct,0.0,0.0,-45,45,4946,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,11,Right,58.59825553120437,26.53844684410505,2.9299127765602186,0.4168649482156183,Right,Correct,0.0,0.0,-45,45,1135,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,12,Left,40.32331964083393,66.3617828456678,2.0161659820416964,1.0424084473353559,Left,Correct,0.0,0.0,-45,45,1084,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,13,Left,57.73102552901193,70.77853142992609,2.886551276450597,1.1117865718606506,Right,Incorrect,0.0,0.0,-45,45,677,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,14,Left,40.29120514815558,60.22724674153202,2.0145602574077794,0.946047379545684,Right,Incorrect,0.0,0.0,-45,45,3038,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,15,Right,52.432846390981766,25.456608958443354,2.621642319549088,0.3998714784457688,Right,Correct,0.0,0.0,-45,45,4141,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,16,Left,52.82657063326332,60.15806856550838,2.6413285316631665,0.9449607312977609,Right,Incorrect,0.0,0.0,-45,45,6193,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,17,Left,35.01530861877288,48.03972391366577,1.7507654309386438,0.7546062186382715,Left,Correct,0.0,0.0,-45,45,1996,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,18,Right,86.05994488353386,67.31874902398641,4.302997244176693,1.057440436913054,Right,Correct,0.0,0.0,-45,45,11463,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,19,Right,33.13829107938167,18.109025865110684,1.6569145539690837,0.2844559131074964,Left,Incorrect,0.0,0.0,-45,45,4028,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,20,Right,75.62937394761856,64.86770306630488,3.781468697380928,1.0189394970417376,Right,Correct,0.0,0.0,-45,45,4951,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,21,Right,67.00997391369873,52.528134950498966,3.3504986956849363,0.8251100143363039,Right,Correct,0.0,0.0,-45,45,2695,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,22,Right,68.94065123378465,47.47634487411004,3.4470325616892326,0.7457566813789978,Right,Correct,0.0,0.0,-45,45,1826,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,23,Left,24.799082406786418,46.978513140265775,1.239954120339321,0.7379367587901526,Left,Correct,0.0,0.0,-45,45,2797,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,24,Right,84.64168822553853,57.063502819542904,4.232084411276927,0.8963514062298823,Right,Correct,0.0,0.0,-45,45,1024,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,25,Left,58.03911413772465,79.34685538718036,2.9019557068862327,1.2463774898490874,Left,Correct,0.0,0.0,-45,45,1937,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,26,Left,21.894245615502523,36.16939104286868,1.0947122807751262,0.5681474659254635,Left,Correct,0.0,0.0,-45,45,807,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,27,Left,40.37878950904009,50.00654803465378,2.0189394754520045,0.7855010196852672,Right,Incorrect,0.0,0.0,-45,45,1208,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,28,Right,41.434985529374956,31.242235534934743,2.071749276468748,0.4907518881913648,Left,Incorrect,0.0,0.0,-45,45,1745,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,29,Right,51.21972497995915,43.05770472524563,2.5609862489979576,0.6763488442263509,Right,Correct,0.0,0.0,-45,45,2098,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,30,Right,66.67198274159509,39.715297582179524,3.3335991370797546,0.6238464355965383,Right,Correct,0.0,0.0,-45,45,713,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,31,Left,38.390318713011744,56.692069812144666,1.919515935650587,0.8905169501931668,Right,Incorrect,0.0,0.0,-45,45,2295,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,32,Right,59.85131663194656,49.813441255233684,2.9925658315973283,0.7824677054873445,Right,Correct,0.0,0.0,-45,45,959,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,33,Left,31.547029864667728,61.398017106348235,1.5773514932333865,0.9644377974314204,Left,Correct,0.0,0.0,-45,45,1268,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,34,Right,48.62796299566073,33.633619982812526,2.431398149783037,0.5283156672581735,Left,Incorrect,0.0,0.0,-45,45,1169,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,35,Right,72.84359072549069,41.47556673516172,3.642179536274534,0.6514966787932863,Right,Correct,0.0,0.0,-45,45,1646,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,36,Left,13.67461624552999,35.37054324008998,0.6837308122764995,0.5555991939827339,Left,Correct,0.0,0.0,-45,45,1144,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,37,Left,36.09928711166628,65.3156510527554,1.804964355583314,1.025975847558854,Left,Correct,0.0,0.0,-45,45,6169,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,38,Left,58.14191246514205,83.73758996806787,2.9070956232571024,1.3153469873649817,Right,Incorrect,0.0,0.0,-45,45,1310,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,39,Right,37.90534683519118,16.918980199008235,1.8952673417595591,0.2657627194971772,Left,Incorrect,0.0,0.0,-45,45,1647,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,40,Right,81.92098109743225,54.85018657864864,4.096049054871612,0.8615847160175601,Right,Correct,0.0,0.0,-45,45,3203,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,41,Left,47.32179145107006,54.10003449123189,2.366089572553503,0.8498013545830425,Right,Incorrect,0.0,0.0,-45,45,1814,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,42,Left,60.682685443109904,78.42840749902773,3.0341342721554954,1.2319505441584606,Right,Incorrect,0.0,0.0,-45,45,1210,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,43,Right,41.87633218616923,21.884396552615158,2.0938166093084614,0.3437592971897079,Right,Correct,0.0,0.0,-45,45,15267,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,44,Right,38.70421777405523,22.394946316452717,1.9352108887027615,0.3517789941265283,Left,Incorrect,0.0,0.0,-45,45,5448,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,45,Left,58.10754811282067,82.59731096292091,2.9053774056410338,1.29743552663692,Right,Incorrect,0.0,0.0,-45,45,11115,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,46,Left,38.43814771032162,52.44658969771229,1.9219073855160813,0.8238291045008553,Right,Incorrect,0.0,0.0,-45,45,4765,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,47,Right,51.408046359805184,24.400449894365288,2.5704023179902595,0.3832813706621191,Right,Correct,0.0,0.0,-45,45,3619,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,48,Right,55.36700392805003,45.64545261035234,2.7683501964025017,0.71699709295232,Left,Incorrect,0.0,0.0,-45,45,1078,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,49,Right,54.55538630158935,45.26741251041987,2.7277693150794677,0.7110588529487688,Right,Correct,0.0,0.0,-45,45,16871,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,50,Right,77.63390413283162,46.7742602858506,3.881695206641581,0.7347283624556254,Right,Correct,0.0,0.0,-45,45,2664,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,51,Left,50.32437311118059,57.80856183125166,2.5162186555590296,0.9080547658182577,Left,Correct,0.0,0.0,-45,45,2112,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,52,Right,35.93287000332192,24.95634042605305,1.796643500166096,0.3920132787148712,Left,Incorrect,0.0,0.0,-45,45,9904,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,53,Right,86.62555162741604,63.74916702044875,4.331277581370802,1.0013695739195525,Left,Incorrect,0.0,0.0,-45,45,2354,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,54,Right,72.95409587036374,61.61678737139472,3.647704793518187,0.96787423271889,Right,Correct,0.0,0.0,-45,45,1306,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,55,Right,56.18407843841599,27.177879106163196,2.8092039219207994,0.4269091267003691,Left,Incorrect,0.0,0.0,-45,45,1005,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,56,Right,40.976975012099615,23.44603752993147,2.048848750604981,0.3682894962991165,Right,Correct,0.0,0.0,-45,45,13931,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,57,Right,41.66574739311267,14.677278165487255,2.0832873696556335,0.23055014629694318,Right,Correct,0.0,0.0,-45,45,1749,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,58,Right,42.4544844432248,30.333245895978763,2.12272422216124,0.47647351233169816,Right,Correct,0.0,0.0,-45,45,2123,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,59,Right,36.53527460544226,11.249223885738694,1.826763730272113,0.17670239559011752,Left,Incorrect,0.0,0.0,-45,45,1362,-1,-1
"{'cat': 'II', 'resp': 'button'}",31,60,Left,46.681394434537005,64.84072318711084,2.3340697217268502,1.0185156980903838,Right,Incorrect,0.0,0.0,-45,45,11625,-1,-1
