condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'button'}",55,0,Left,42.91647836561874,66.04120601429595,2.1458239182809367,1.037372838243611,Right,Incorrect,0.0,0.0,-45,45,14442,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,1,Right,51.14934411291347,32.35846189275401,2.5574672056456733,0.5082855308187063,Left,Incorrect,0.0,0.0,-45,45,3685,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,2,Right,61.15187570123595,50.26494154324311,3.0575937850617976,0.7895598554268648,Left,Incorrect,0.0,0.0,-45,45,1549,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,3,Right,77.75682470125912,56.106404857395916,3.887841235062956,0.8813173465966484,Right,Correct,0.0,0.0,-45,45,5694,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,4,Right,58.34878578662045,25.602284183137186,2.917439289331022,0.4021597395243097,Left,Incorrect,0.0,0.0,-45,45,5287,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,5,Left,32.39054396385654,59.74394465239021,1.619527198192827,0.9384556880821214,Right,Incorrect,0.0,0.0,-45,45,2321,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,6,Right,61.31933921025453,33.744696118735654,3.0659669605127267,0.5300604471211996,Right,Correct,0.0,0.0,-45,45,488,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,7,Left,32.811534319061174,61.640301940869236,1.6405767159530587,0.9682435987124575,Left,Correct,0.0,0.0,-45,45,1627,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,8,Right,87.35713028192906,60.14190313709578,4.367856514096453,0.944706805342045,Left,Incorrect,0.0,0.0,-45,45,2451,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,9,Right,71.24313530854319,55.10929463755567,3.5621567654271593,0.8656547758893014,Left,Incorrect,0.0,0.0,-45,45,448,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,10,Right,78.97965146388202,58.140761786275775,3.948982573194101,0.9132729505093907,Right,Correct,0.0,0.0,-45,45,2247,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,11,Right,41.9443551356853,32.872444929524306,2.097217756784265,0.5163591574806431,Left,Incorrect,0.0,0.0,-45,45,3570,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,12,Right,74.28962107828812,55.41092295898863,3.714481053914406,0.8703927424829435,Right,Correct,0.0,0.0,-45,45,1242,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,13,Left,62.96074584180753,75.2515507265083,3.1480372920903767,1.1820485946681907,Right,Incorrect,0.0,0.0,-45,45,787,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,14,Right,53.321304738172685,40.303138014233646,2.666065236908634,0.6330802115106597,Right,Correct,0.0,0.0,-45,45,3495,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,15,Left,37.280644459911,57.947680174356385,1.8640322229955502,0.9102400316416447,Left,Correct,0.0,0.0,-45,45,1600,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,16,Left,41.91413590512974,55.92771034563168,2.095706795256487,0.8785104197696717,Left,Correct,0.0,0.0,-45,45,1073,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,17,Right,83.71202066865479,61.15597679141653,4.185601033432739,0.9606358370551104,Right,Correct,0.0,0.0,-45,45,1044,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,18,Left,32.217196995956286,49.98458342693871,1.6108598497978142,0.785156000434084,Left,Correct,0.0,0.0,-45,45,1048,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,19,Right,68.41874014769812,50.62840928869569,3.420937007384906,0.7952691934215181,Right,Correct,0.0,0.0,-45,45,776,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,20,Right,55.336455315144015,33.19834464418927,2.766822765757201,0.5214783782276353,Left,Incorrect,0.0,0.0,-45,45,3174,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,21,Left,25.710484114681037,46.680225883418125,1.285524205734052,0.7332512735162925,Left,Correct,0.0,0.0,-45,45,711,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,22,Left,35.64552775323586,64.11452532542303,1.7822763876617929,1.0071086087537289,Left,Correct,0.0,0.0,-45,45,1123,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,23,Left,65.83931690182769,82.63576622105224,3.2919658450913847,1.2980395804191065,Right,Incorrect,0.0,0.0,-45,45,606,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,24,Left,40.43370855416449,52.658350882606804,2.0216854277082246,0.8271554414147557,Left,Correct,0.0,0.0,-45,45,727,-1,-1
"{'cat': 'II', 'resp': 'button'}",55,25,Right,75.48334042303563,49.86170981050864,3.7741670211517815,0.7832259061806004,Right,Correct,0.0,0.0,-45,45,622,-1,-1
