date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-08-28,mis_rep,16,0,-120.0,1.0,0.0,2005,667,2.57
2025-08-28,mis_rep,16,1,-30.0,1.0,0.0,2007,750,-2.28
2025-08-28,mis_rep,16,2,-150.0,1.0,0.0,2007,699,2.12
2025-08-28,mis_rep,16,3,-150.0,1.0,0.0,2005,700,2.07
2025-08-28,mis_rep,16,4,150.0,1.0,0.0,2010,743,1.0
2025-08-28,mis_rep,16,5,-60.0,1.0,0.0,2010,668,-2.58
2025-08-28,mis_rep,16,6,30.0,1.0,0.0,2005,755,-1.02
2025-08-28,mis_rep,16,7,-120.0,1.0,0.0,2001,744,2.64
2025-08-28,mis_rep,16,8,0.0,1.0,0.0,2001,732,-1.61
2025-08-28,mis_rep,16,9,90.0,1.0,0.0,2003,518,-0.06
2025-08-28,mis_rep,16,10,0.0,1.0,0.0,2010,620,-1.58
2025-08-28,mis_rep,16,11,120.0,1.0,0.0,2010,697,0.63
2025-08-28,mis_rep,16,12,-90.0,1.0,0.0,2010,789,-3.05
2025-08-28,mis_rep,16,13,120.0,1.0,0.0,2010,971,0.34
2025-08-28,mis_rep,16,14,90.0,1.0,0.0,2009,838,0.01
2025-08-28,mis_rep,16,15,-120.0,1.0,0.0,2004,740,2.59
2025-08-28,mis_rep,16,16,30.0,1.0,0.0,2006,804,-1.0
2025-08-28,mis_rep,16,17,-90.0,1.0,0.0,2002,576,3.04
2025-08-28,mis_rep,16,18,-30.0,1.0,0.0,2004,948,-2.38
2025-08-28,mis_rep,16,19,-60.0,1.0,0.0,2009,968,-2.83
2025-08-28,mis_rep,16,20,150.0,1.0,0.0,2007,744,1.1
2025-08-28,mis_rep,16,21,-60.0,1.0,0.0,2005,1045,-2.6
2025-08-28,mis_rep,16,22,-90.0,1.0,0.0,2008,1122,-3.13
2025-08-28,mis_rep,16,23,90.0,1.0,0.0,2006,973,0.03
2025-08-28,mis_rep,16,24,60.0,1.0,0.0,2008,752,-0.51
2025-08-28,mis_rep,16,25,150.0,1.0,0.0,2004,780,1.04
2025-08-28,mis_rep,16,26,-30.0,1.0,0.0,2010,812,-2.17
2025-08-28,mis_rep,16,27,60.0,1.0,0.0,2007,744,-0.51
2025-08-28,mis_rep,16,28,-150.0,1.0,0.0,2010,614,2.19
2025-08-28,mis_rep,16,29,0.0,1.0,0.0,2010,722,-1.66
2025-08-28,mis_rep,16,30,30.0,1.0,0.0,2009,725,-0.88
2025-08-28,mis_rep,16,31,60.0,1.0,0.0,2004,1020,-0.5
2025-08-28,mis_rep,16,32,120.0,1.0,0.0,2003,1024,0.61
2025-08-28,mis_rep,16,33,120.0,1.0,0.0,2006,946,0.47
2025-08-28,mis_rep,16,34,0.0,1.0,0.0,2002,829,-1.64
2025-08-28,mis_rep,16,35,60.0,1.0,0.0,2004,1089,-0.56
2025-08-28,mis_rep,16,36,0.0,1.0,0.0,2005,934,-1.48
2025-08-28,mis_rep,16,37,60.0,1.0,0.0,2009,1415,-0.46
2025-08-28,mis_rep,16,38,150.0,1.0,0.0,2004,1029,0.78
2025-08-28,mis_rep,16,39,-30.0,1.0,0.0,2003,997,-2.37
2025-08-28,mis_rep,16,40,90.0,1.0,0.0,2005,1380,0.07
2025-08-28,mis_rep,16,41,-90.0,1.0,0.0,2010,1755,3.08
2025-08-28,mis_rep,16,42,90.0,1.0,0.0,2010,1423,0.06
2025-08-28,mis_rep,16,43,90.0,1.0,0.0,2005,967,-0.06
2025-08-28,mis_rep,16,44,-150.0,1.0,0.0,2005,1104,2.2
2025-08-28,mis_rep,16,45,-120.0,1.0,0.0,2002,977,2.62
2025-08-28,mis_rep,16,46,-30.0,1.0,0.0,2004,1225,-2.45
2025-08-28,mis_rep,16,47,90.0,1.0,0.0,2008,1292,0.06
2025-08-28,mis_rep,16,48,90.0,1.0,0.0,2001,1483,0.04
2025-08-28,mis_rep,16,49,90.0,1.0,0.0,2001,1237,0.12
2025-08-28,mis_rep,16,50,-90.0,1.0,0.0,2003,1349,3.02
2025-08-28,mis_rep,16,51,120.0,1.0,0.0,2002,1498,0.45
2025-08-28,mis_rep,16,52,0.0,1.0,0.0,2005,907,-1.69
2025-08-28,mis_rep,16,53,60.0,1.0,0.0,2002,1195,-0.47
2025-08-28,mis_rep,16,54,0.0,1.0,0.0,2010,1023,-1.5
2025-08-28,mis_rep,16,55,120.0,1.0,0.0,2011,1412,0.37
2025-08-28,mis_rep,16,56,150.0,1.0,0.0,2002,1354,0.89
2025-08-28,mis_rep,16,57,0.0,1.0,0.0,2007,739,-1.65
2025-08-28,mis_rep,16,58,150.0,1.0,0.0,2010,805,1.02
2025-08-28,mis_rep,16,59,-60.0,1.0,0.0,2004,803,-2.83
2025-08-28,mis_rep,16,60,-120.0,1.0,0.0,2003,525,2.51
2025-08-28,mis_rep,16,61,120.0,1.0,0.0,2001,608,0.51
2025-08-28,mis_rep,16,62,-150.0,1.0,0.0,2006,984,2.22
2025-08-28,mis_rep,16,63,-90.0,1.0,0.0,2004,1238,3.1
2025-08-28,mis_rep,16,64,-30.0,1.0,0.0,2006,1170,-2.42
2025-08-28,mis_rep,16,65,-90.0,1.0,0.0,2001,954,3.05
2025-08-28,mis_rep,16,66,-150.0,1.0,0.0,2001,854,2.2
2025-08-28,mis_rep,16,67,120.0,1.0,0.0,2001,903,0.53
2025-08-28,mis_rep,16,68,0.0,1.0,0.0,2004,642,-1.74
2025-08-28,mis_rep,16,69,30.0,1.0,0.0,2006,1140,-1.04
2025-08-28,mis_rep,16,70,150.0,1.0,0.0,2003,1041,0.87
2025-08-28,mis_rep,16,71,0.0,1.0,0.0,2011,926,-1.63
2025-08-28,mis_rep,16,72,150.0,1.0,0.0,2001,1114,0.96
2025-08-28,mis_rep,16,73,150.0,1.0,0.0,2006,976,0.81
2025-08-28,mis_rep,16,74,60.0,1.0,0.0,2011,932,-0.39
2025-08-28,mis_rep,16,75,30.0,1.0,0.0,2005,705,-1.08
2025-08-28,mis_rep,16,76,120.0,1.0,0.0,2007,907,0.56
2025-08-28,mis_rep,16,77,60.0,1.0,0.0,2005,1170,-0.44
2025-08-28,mis_rep,16,78,-90.0,1.0,0.0,2008,1359,3.01
2025-08-28,mis_rep,16,79,-150.0,1.0,0.0,2009,1188,2.3
2025-08-28,mis_rep,16,80,90.0,1.0,0.0,2002,1503,-0.01
2025-08-28,mis_rep,16,81,0.0,1.0,0.0,2005,888,-1.49
2025-08-28,mis_rep,16,82,-60.0,1.0,0.0,2002,1039,-2.87
2025-08-28,mis_rep,16,83,-150.0,1.0,0.0,2005,1120,2.19
2025-08-28,mis_rep,16,84,-60.0,1.0,0.0,2009,1008,-2.9
2025-08-28,mis_rep,16,85,90.0,1.0,0.0,2010,1240,0.12
2025-08-28,mis_rep,16,86,-120.0,1.0,0.0,2002,1137,2.66
2025-08-28,mis_rep,16,87,-120.0,1.0,0.0,2006,1222,2.57
2025-08-28,mis_rep,16,88,30.0,1.0,0.0,2005,1030,-1.09
2025-08-28,mis_rep,16,89,150.0,1.0,0.0,2006,1171,0.94
2025-08-28,mis_rep,16,90,30.0,1.0,0.0,2004,857,-0.96
2025-08-28,mis_rep,16,91,90.0,1.0,0.0,2008,1312,0.06
2025-08-28,mis_rep,16,92,60.0,1.0,0.0,2002,1473,-0.42
2025-08-28,mis_rep,16,93,60.0,1.0,0.0,2003,1541,-0.52
2025-08-28,mis_rep,16,94,-120.0,1.0,0.0,2006,930,2.58
2025-08-28,mis_rep,16,95,60.0,1.0,0.0,2003,1267,-0.4
2025-08-28,mis_rep,16,96,150.0,1.0,0.0,2009,1175,1.0
2025-08-28,mis_rep,16,97,-90.0,1.0,0.0,2002,1610,2.9
2025-08-28,mis_rep,16,98,-150.0,1.0,0.0,2006,1203,2.17
2025-08-28,mis_rep,16,99,60.0,1.0,0.0,2002,1210,-0.43
2025-08-28,mis_rep,16,100,60.0,1.0,0.0,2003,640,-0.52
2025-08-28,mis_rep,16,101,60.0,1.0,0.0,2003,689,-0.31
2025-08-28,mis_rep,16,102,-30.0,1.0,0.0,2008,902,-2.19
2025-08-28,mis_rep,16,103,-150.0,1.0,0.0,2008,797,2.04
2025-08-28,mis_rep,16,104,-60.0,1.0,0.0,2002,996,-2.79
2025-08-28,mis_rep,16,105,90.0,1.0,0.0,2008,1220,0.22
2025-08-28,mis_rep,16,106,30.0,1.0,0.0,2008,987,-0.98
2025-08-28,mis_rep,16,107,-120.0,1.0,0.0,2006,846,2.59
2025-08-28,mis_rep,16,108,120.0,1.0,0.0,2010,998,0.58
2025-08-28,mis_rep,16,109,-150.0,1.0,0.0,2008,641,2.21
2025-08-28,mis_rep,16,110,-90.0,1.0,0.0,2005,764,-3.14
2025-08-28,mis_rep,16,111,60.0,1.0,0.0,2009,565,-0.52
2025-08-28,mis_rep,16,112,-30.0,1.0,0.0,2002,774,-2.23
2025-08-28,mis_rep,16,113,-30.0,1.0,0.0,2005,690,-2.09
2025-08-28,mis_rep,16,114,-150.0,1.0,0.0,2010,655,2.13
2025-08-28,mis_rep,16,115,-30.0,1.0,0.0,2006,679,-2.19
2025-08-28,mis_rep,16,116,-30.0,1.0,0.0,2005,592,-2.08
2025-08-28,mis_rep,16,117,-90.0,1.0,0.0,2001,991,3.11
2025-08-28,mis_rep,16,118,120.0,1.0,0.0,2003,917,0.47
2025-08-28,mis_rep,16,119,60.0,1.0,0.0,2007,753,-0.54
2025-08-28,mis_rep,16,120,-90.0,1.0,0.0,2010,749,3.04
2025-08-28,mis_rep,16,121,-150.0,1.0,0.0,2005,619,2.23
2025-08-28,mis_rep,16,122,90.0,1.0,0.0,2002,1091,-0.05
2025-08-28,mis_rep,16,123,-60.0,1.0,0.0,2005,723,-2.69
2025-08-28,mis_rep,16,124,120.0,1.0,0.0,2011,771,0.54
2025-08-28,mis_rep,16,125,-150.0,1.0,0.0,2010,697,2.06
2025-08-28,mis_rep,16,126,-120.0,1.0,0.0,2001,638,2.47
2025-08-28,mis_rep,16,127,-120.0,1.0,0.0,2007,643,2.66
2025-08-28,mis_rep,16,128,-30.0,1.0,0.0,2004,766,-2.18
2025-08-28,mis_rep,16,129,120.0,1.0,0.0,2008,758,0.57
2025-08-28,mis_rep,16,130,90.0,1.0,0.0,2002,801,0.1
2025-08-28,mis_rep,16,131,90.0,1.0,0.0,2005,721,-0.05
2025-08-28,mis_rep,16,132,-60.0,1.0,0.0,2004,926,-2.72
2025-08-28,mis_rep,16,133,-150.0,1.0,0.0,2009,716,2.16
2025-08-28,mis_rep,16,134,30.0,1.0,0.0,2010,890,-1.07
2025-08-28,mis_rep,16,135,120.0,1.0,0.0,2006,843,0.43
2025-08-28,mis_rep,16,136,-120.0,1.0,0.0,2006,651,2.6
2025-08-28,mis_rep,16,137,-120.0,1.0,0.0,2003,773,2.6
2025-08-28,mis_rep,16,138,30.0,1.0,0.0,2008,742,-1.09
2025-08-28,mis_rep,16,139,-30.0,1.0,0.0,2006,531,-2.12
2025-08-28,mis_rep,16,140,120.0,1.0,0.0,2009,618,0.61
2025-08-28,mis_rep,16,141,0.0,1.0,0.0,2010,590,-1.56
2025-08-28,mis_rep,16,142,-60.0,1.0,0.0,2002,614,-2.72
2025-08-28,mis_rep,16,143,-120.0,1.0,0.0,2005,766,2.58
2025-08-28,mis_rep,16,144,-150.0,1.0,0.0,2009,753,2.06
2025-08-28,mis_rep,16,145,30.0,1.0,0.0,2002,744,-1.14
2025-08-28,mis_rep,16,146,150.0,1.0,0.0,2010,921,0.91
2025-08-28,mis_rep,16,147,-30.0,1.0,0.0,2002,843,-2.16
2025-08-28,mis_rep,16,148,30.0,1.0,0.0,2002,793,-0.97
2025-08-28,mis_rep,16,149,-90.0,1.0,0.0,2004,726,2.98
2025-08-28,mis_rep,16,150,-90.0,1.0,0.0,2008,1182,-3.06
2025-08-28,mis_rep,16,151,-90.0,1.0,0.0,2004,774,3.06
2025-08-28,mis_rep,16,152,30.0,1.0,0.0,2002,823,-1.18
2025-08-28,mis_rep,16,153,-60.0,1.0,0.0,2001,1025,-2.76
2025-08-28,mis_rep,16,154,-30.0,1.0,0.0,2010,1007,-2.23
2025-08-28,mis_rep,16,155,-30.0,1.0,0.0,2010,995,-2.1
2025-08-28,mis_rep,16,156,120.0,1.0,0.0,2010,958,0.48
2025-08-28,mis_rep,16,157,150.0,1.0,0.0,2011,690,1.08
2025-08-28,mis_rep,16,158,60.0,1.0,0.0,2008,1180,-0.48
2025-08-28,mis_rep,16,159,60.0,1.0,0.0,2002,750,-0.78
2025-08-28,mis_rep,16,160,-60.0,1.0,0.0,2001,1001,-2.62
2025-08-28,mis_rep,16,161,-150.0,1.0,0.0,2005,748,2.12
2025-08-28,mis_rep,16,162,-120.0,1.0,0.0,2007,646,2.58
2025-08-28,mis_rep,16,163,-120.0,1.0,0.0,2004,688,2.72
2025-08-28,mis_rep,16,164,90.0,1.0,0.0,2002,1137,0.1
2025-08-28,mis_rep,16,165,60.0,1.0,0.0,2002,884,-0.55
2025-08-28,mis_rep,16,166,-60.0,1.0,0.0,2009,790,-2.87
2025-08-28,mis_rep,16,167,150.0,1.0,0.0,2007,777,1.1
2025-08-28,mis_rep,16,168,120.0,1.0,0.0,2008,1181,0.46
2025-08-28,mis_rep,16,169,0.0,1.0,0.0,2008,802,-1.5
2025-08-28,mis_rep,16,170,-60.0,1.0,0.0,2010,950,-2.67
2025-08-28,mis_rep,16,171,-90.0,1.0,0.0,2002,1100,3.0
2025-08-28,mis_rep,16,172,90.0,1.0,0.0,2004,1185,0.07
2025-08-28,mis_rep,16,173,0.0,1.0,0.0,2004,867,-1.57
2025-08-28,mis_rep,16,174,-150.0,1.0,0.0,2007,998,2.08
2025-08-28,mis_rep,16,175,-120.0,1.0,0.0,2009,759,2.69
