date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-09-04,mis_rep,16,0,30.0,1.0,0.0,2002,772,-0.96
2025-09-04,mis_rep,16,1,-30.0,1.0,0.0,2004,962,-2.22
2025-09-04,mis_rep,16,2,0.0,1.0,0.0,2003,693,-1.6
2025-09-04,mis_rep,16,3,90.0,1.0,0.0,2006,805,-0.08
2025-09-04,mis_rep,16,4,-150.0,1.0,0.0,2001,750,2.04
2025-09-04,mis_rep,16,5,-60.0,1.0,0.0,2001,1015,-2.76
2025-09-04,mis_rep,16,6,0.0,1.0,0.0,2008,790,-1.55
2025-09-04,mis_rep,16,7,60.0,1.0,0.0,2001,887,-0.52
2025-09-04,mis_rep,16,8,-150.0,1.0,0.0,2001,663,2.16
2025-09-04,mis_rep,16,9,-90.0,1.0,0.0,2003,929,-3.1
2025-09-04,mis_rep,16,10,-90.0,1.0,0.0,2008,1058,3.07
2025-09-04,mis_rep,16,11,90.0,1.0,0.0,2001,1076,-0.01
2025-09-04,mis_rep,16,12,-30.0,1.0,0.0,2006,1185,-2.18
2025-09-04,mis_rep,16,13,150.0,1.0,0.0,2010,968,0.99
2025-09-04,mis_rep,16,14,-30.0,1.0,0.0,2006,867,-2.13
2025-09-04,mis_rep,16,15,120.0,1.0,0.0,2009,1240,0.46
2025-09-04,mis_rep,16,16,120.0,1.0,0.0,2001,1279,0.56
2025-09-04,mis_rep,16,17,-90.0,1.0,0.0,2006,1170,3.12
2025-09-04,mis_rep,16,18,120.0,1.0,0.0,2001,875,0.59
2025-09-04,mis_rep,16,19,150.0,1.0,0.0,2001,1108,0.83
2025-09-04,mis_rep,16,20,0.0,1.0,0.0,2003,876,-1.59
2025-09-04,mis_rep,16,21,-60.0,1.0,0.0,2007,984,-2.68
2025-09-04,mis_rep,16,22,30.0,1.0,0.0,2009,1026,-1.08
2025-09-04,mis_rep,16,23,-120.0,1.0,0.0,2004,613,2.49
2025-09-04,mis_rep,16,24,60.0,1.0,0.0,2008,961,-0.46
2025-09-04,mis_rep,16,25,-120.0,1.0,0.0,2011,772,2.57
2025-09-04,mis_rep,16,26,150.0,1.0,0.0,2005,946,1.08
2025-09-04,mis_rep,16,27,-120.0,1.0,0.0,2007,957,2.66
2025-09-04,mis_rep,16,28,90.0,1.0,0.0,2003,1055,0.03
2025-09-04,mis_rep,16,29,60.0,1.0,0.0,2008,900,-0.55
2025-09-04,mis_rep,16,30,-60.0,1.0,0.0,2004,937,-2.57
2025-09-04,mis_rep,16,31,30.0,1.0,0.0,2002,824,-1.09
2025-09-04,mis_rep,16,32,-150.0,1.0,0.0,2007,757,2.17
2025-09-04,mis_rep,16,33,150.0,1.0,0.0,2003,1132,0.96
2025-09-04,mis_rep,16,34,-30.0,1.0,0.0,2003,1138,-2.18
2025-09-04,mis_rep,16,35,60.0,1.0,0.0,2002,1301,-0.52
2025-09-04,mis_rep,16,36,-120.0,1.0,0.0,2007,926,2.62
2025-09-04,mis_rep,16,37,-150.0,1.0,0.0,2009,1538,2.1
2025-09-04,mis_rep,16,38,-90.0,1.0,0.0,2006,2123,3.12
2025-09-04,mis_rep,16,39,0.0,1.0,0.0,2002,913,-1.66
2025-09-04,mis_rep,16,40,-90.0,1.0,0.0,2002,1543,3.11
2025-09-04,mis_rep,16,41,30.0,1.0,0.0,2001,1105,-1.15
2025-09-04,mis_rep,16,42,60.0,1.0,0.0,2002,1165,-0.48
2025-09-04,mis_rep,16,43,-30.0,1.0,0.0,2001,1544,-2.22
2025-09-04,mis_rep,16,44,30.0,1.0,0.0,2009,1053,-1.09
2025-09-04,mis_rep,16,45,30.0,1.0,0.0,2011,1158,-1.22
2025-09-04,mis_rep,16,46,-60.0,1.0,0.0,2005,1966,-2.82
2025-09-04,mis_rep,16,47,90.0,1.0,0.0,2002,1515,-0.08
2025-09-04,mis_rep,16,48,60.0,1.0,0.0,2001,1465,-0.71
2025-09-04,mis_rep,16,49,-120.0,1.0,0.0,2003,1181,2.76
2025-09-04,mis_rep,16,50,-60.0,1.0,0.0,2010,1065,-2.79
2025-09-04,mis_rep,16,51,30.0,1.0,0.0,2012,1002,-1.27
2025-09-04,mis_rep,16,52,150.0,1.0,0.0,2010,1462,0.98
2025-09-04,mis_rep,16,53,150.0,1.0,0.0,2001,1194,1.13
2025-09-04,mis_rep,16,54,150.0,1.0,0.0,2004,1312,0.98
2025-09-04,mis_rep,16,55,-120.0,1.0,0.0,2009,1016,2.84
2025-09-04,mis_rep,16,56,30.0,1.0,0.0,2003,1450,-1.31
2025-09-04,mis_rep,16,57,-60.0,1.0,0.0,2011,1555,-2.84
2025-09-04,mis_rep,16,58,-150.0,1.0,0.0,2005,1206,2.36
2025-09-04,mis_rep,16,59,0.0,1.0,0.0,2009,1403,-1.79
2025-09-04,mis_rep,16,60,-90.0,1.0,0.0,2002,1894,-3.1
2025-09-04,mis_rep,16,61,-90.0,1.0,0.0,2005,2710,-3.06
2025-09-04,mis_rep,16,62,-120.0,1.0,0.0,2003,946,2.62
2025-09-04,mis_rep,16,63,-30.0,1.0,0.0,2009,1501,-2.38
2025-09-04,mis_rep,16,64,90.0,1.0,0.0,2004,2286,0.07
2025-09-04,mis_rep,16,65,-60.0,1.0,0.0,2003,1618,-2.83
2025-09-04,mis_rep,16,66,150.0,1.0,0.0,2008,1634,0.98
2025-09-04,mis_rep,16,67,30.0,1.0,0.0,2010,1331,-1.24
2025-09-04,mis_rep,16,68,-60.0,1.0,0.0,2010,1210,-2.76
2025-09-04,mis_rep,16,69,-30.0,1.0,0.0,2006,2236,-2.24
2025-09-04,mis_rep,16,70,0.0,1.0,0.0,2007,1244,-1.64
2025-09-04,mis_rep,16,71,-120.0,1.0,0.0,2008,1716,2.79
2025-09-04,mis_rep,16,72,-30.0,1.0,0.0,2004,2140,-2.27
2025-09-04,mis_rep,16,73,150.0,1.0,0.0,2004,1481,1.14
2025-09-04,mis_rep,16,74,120.0,1.0,0.0,2011,1505,0.4
2025-09-04,mis_rep,16,75,-30.0,1.0,0.0,2003,1542,-2.35
2025-09-04,mis_rep,16,76,30.0,1.0,0.0,2006,2360,-1.29
2025-09-04,mis_rep,16,77,150.0,1.0,0.0,2006,1492,1.02
2025-09-04,mis_rep,16,78,-60.0,1.0,0.0,2002,1624,-2.81
2025-09-04,mis_rep,16,79,60.0,1.0,0.0,2001,2481,-0.77
2025-09-04,mis_rep,16,80,90.0,1.0,0.0,2001,2269,0.01
2025-09-04,mis_rep,16,81,-150.0,1.0,0.0,2009,1034,2.28
2025-09-04,mis_rep,16,82,30.0,1.0,0.0,2010,1185,-0.96
2025-09-04,mis_rep,16,83,120.0,1.0,0.0,2005,1043,0.47
2025-09-04,mis_rep,16,84,-90.0,1.0,0.0,2001,1833,-3.11
2025-09-04,mis_rep,16,85,-60.0,1.0,0.0,2001,1251,-2.75
2025-09-04,mis_rep,16,86,-150.0,1.0,0.0,2003,1037,2.3
2025-09-04,mis_rep,16,87,60.0,1.0,0.0,2004,1408,-0.56
2025-09-04,mis_rep,16,88,-90.0,1.0,0.0,2001,2748,-3.09
2025-09-04,mis_rep,16,89,90.0,1.0,0.0,2001,1372,-0.06
2025-09-04,mis_rep,16,90,60.0,1.0,0.0,2010,1130,-0.69
2025-09-04,mis_rep,16,91,120.0,1.0,0.0,2003,1067,0.61
2025-09-04,mis_rep,16,92,150.0,1.0,0.0,2010,1659,1.02
