date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-09-04,mis_rep,12345,0,120.0,1.0,0.0,2009,4996,0.57
2025-09-04,mis_rep,12345,1,0.0,1.0,0.0,2003,2935,-1.52
2025-09-04,mis_rep,12345,2,-60.0,1.0,0.0,2001,2933,-2.55
2025-09-04,mis_rep,12345,3,90.0,1.0,0.0,2002,2525,-0.16
2025-09-04,mis_rep,12345,4,30.0,1.0,0.0,2006,3960,-0.98
2025-09-04,mis_rep,12345,5,-120.0,1.0,0.0,2008,4279,2.44
2025-09-04,mis_rep,12345,6,0.0,1.0,0.0,2005,2402,-1.55
2025-09-04,mis_rep,12345,7,-120.0,1.0,0.0,2002,2371,2.6
2025-09-04,mis_rep,12345,8,-60.0,1.0,0.0,2007,2239,-2.64
2025-09-04,mis_rep,12345,9,60.0,1.0,0.0,2003,2257,-0.57
2025-09-04,mis_rep,12345,10,-150.0,1.0,0.0,2010,3837,2.12
2025-09-04,mis_rep,12345,11,120.0,1.0,0.0,2009,2045,0.52
2025-09-04,mis_rep,12345,12,-30.0,1.0,0.0,2010,2693,-2.35
2025-09-04,mis_rep,12345,13,90.0,1.0,0.0,2005,1790,-0.04
2025-09-04,mis_rep,12345,14,150.0,1.0,0.0,2002,2929,0.68
2025-09-04,mis_rep,12345,15,30.0,1.0,0.0,2010,1790,-0.83
2025-09-04,mis_rep,12345,16,-30.0,1.0,0.0,2003,1743,-1.91
2025-09-04,mis_rep,12345,17,-90.0,1.0,0.0,2010,2054,-3.12
2025-09-04,mis_rep,12345,18,-150.0,1.0,0.0,2003,2219,2.24
2025-09-04,mis_rep,12345,19,-60.0,1.0,0.0,2002,2009,-2.67
2025-09-04,mis_rep,12345,20,60.0,1.0,0.0,2002,1619,-0.5
2025-09-04,mis_rep,12345,21,-30.0,1.0,0.0,2002,2134,-2.15
2025-09-04,mis_rep,12345,22,-120.0,1.0,0.0,2006,1806,2.6
2025-09-04,mis_rep,12345,23,150.0,1.0,0.0,2008,1823,0.71
2025-09-04,mis_rep,12345,24,150.0,1.0,0.0,2008,1266,0.95
2025-09-04,mis_rep,12345,25,-90.0,1.0,0.0,2002,1273,3.14
2025-09-04,mis_rep,12345,26,-150.0,1.0,0.0,2012,1437,2.31
